Datetime;demand;price;solar_power;wind_power
2019-02-09 06:00:00;15.216;56.01;2.5301839;10.5926481569
2019-02-09 07:00:00;16.739;58.77;31.3347059667;6.4712898936
2019-02-09 08:00:00;17.681;62.85;84.1135063133;1.4463543392
2019-02-09 09:00:00;17.779;64.01;100.06138466;8.1774142848
2019-02-09 10:00:00;17.871;62.41;101.3963399867;38.6312509476
2019-02-09 11:00:00;18.05;60.81;98.0197987933;61.9319051571
2019-02-09 12:00:00;17.969;58.77;87.51126786;71.4011282039
2019-02-09 13:00:00;17.935;53.41;58.4129125467;79.7680506352
2019-02-09 14:00:00;17.932;47.01;36.52403378;82.6989058645
2019-02-09 15:00:00;17.769;46.1;17.05791238;72.3181149568
2019-02-09 16:00:00;17.587;46.8;0.4198065133;75.5963609676
2019-02-09 17:00:00;17.611;52.3;0;76.1440670643
2019-02-09 18:00:00;18.095;61.1;0;69.47971766
2019-02-09 19:00:00;19.138;61.83;0;66.9423903327
2019-02-09 20:00:00;19.291;60.01;0;60.383663401
2019-02-09 21:00:00;19.177;55;0;53.9444276316
2019-02-09 22:00:00;18.796;47.6;0;50.1634186516
2019-02-09 23:00:00;18.1;41.72;0;45.4706887347
2019-02-10 00:00:00;17.463;31.42;0;37.5423597938
2019-02-10 01:00:00;17.186;25.36;0;27.9477980796
2019-02-10 02:00:00;16.99;17.96;0;19.1169633798
2019-02-10 03:00:00;16.886;15.6;0;10.9552240822
2019-02-10 04:00:00;16.861;19;0;4.8576846653
2019-02-10 05:00:00;17.069;16.2;0;2.0859366794
2019-02-10 06:00:00;17.836;17.54;5.0260202133;1.6441285921
2019-02-10 07:00:00;19.063;25.3;50.98383786;1.4504567772
2019-02-10 08:00:00;19.692;36;97.6542836267;0.5158968941
2019-02-10 09:00:00;19.456;39.16;104.7860084133;4.7719620789
2019-02-10 10:00:00;19.069;40.86;104.9023229267;29.3439434753
2019-02-10 11:00:00;18.792;36.89;101.47442896;45.6044771999
2019-02-10 12:00:00;18.5;36.1;99.2064525133;41.5163058236
2019-02-10 13:00:00;18.08;35;92.7103266867;33.8851587207
2019-02-10 14:00:00;17.614;31.19;78.7094458667;27.9841077179
2019-02-10 15:00:00;17.034;32.61;46.4640952933;22.4061696355
2019-02-10 16:00:00;16.608;39.41;1.94733474;22.5008318631
2019-02-10 17:00:00;16.364;49.19;0;22.2918830587
2019-02-10 18:00:00;16.432;62.01;0;22.0411444935
2019-02-10 19:00:00;17.041;65.51;0;20.0934048694
2019-02-10 20:00:00;16.895;66.55;0;15.8197359392
2019-02-10 21:00:00;16.588;65.01;0;10.3408992897
2019-02-10 22:00:00;16.135;59.1;0;5.1842877195
2019-02-10 23:00:00;15.473;45.1;0;1.6592831208
2019-02-11 00:00:00;14.758;42.75;0;0.4237451137
2019-02-11 01:00:00;14.135;41.72;0;0.2579637547
2019-02-11 02:00:00;13.79;42.22;0;0.4410733223
2019-02-11 03:00:00;13.511;42.4;0;0.8093436765
2019-02-11 04:00:00;13.508;43;0;1.2560195821
2019-02-11 05:00:00;13.507;49.96;0;2.1851911884
2019-02-11 06:00:00;13.649;59.23;5.8909724133;3.8107363484
2019-02-11 07:00:00;13.994;64.03;42.5265515467;6.905352333
2019-02-11 08:00:00;14.351;64.89;53.52384912;3.0757570156
2019-02-11 09:00:00;14.608;65;70.3641625533;5.565447077
2019-02-11 10:00:00;14.793;62.51;76.1690251333;18.4750542837
2019-02-11 11:00:00;14.69;59.64;55.86846934;26.6299051591
2019-02-11 12:00:00;14.238;58.84;30.37463552;30.5380897192
2019-02-11 13:00:00;13.887;56.67;19.5767273733;30.2911474399
2019-02-11 14:00:00;13.336;55.81;11.55885412;26.3205078526
2019-02-11 15:00:00;13.139;56.41;6.1630072267;21.2866938874
2019-02-11 16:00:00;12.838;58.84;0.04364504;35.2401878901
2019-02-11 17:00:00;12.815;63.75;0;52.1435491672
2019-02-11 18:00:00;13.085;66.25;0;58.3226781172
2019-02-11 19:00:00;13.674;66.25;0;57.7529903001
2019-02-11 20:00:00;13.454;65.51;0;48.5635596523
2019-02-11 21:00:00;13.292;60.51;0;35.0224831359
2019-02-11 22:00:00;12.994;58.7;0;25.1046248101
2019-02-11 23:00:00;12.483;62.65;0;21.6680981666
2019-02-12 00:00:00;11.893;58.37;0;22.4384380663
2019-02-12 01:00:00;11.426;53.6;0;25.6382172952
2019-02-12 02:00:00;11.219;51.36;0;25.6293694997
2019-02-12 03:00:00;11.015;50;0;19.7083879956
2019-02-12 04:00:00;10.96;53;0;13.3722336364
2019-02-12 05:00:00;10.912;59;0;8.1977427839
2019-02-12 06:00:00;11.075;61.42;8.0459823933;5.8788855911
2019-02-12 07:00:00;11.394;63.89;63.2142523333;2.6758917652
2019-02-12 08:00:00;11.849;65.1;100.9799296933;2.1215115528
2019-02-12 09:00:00;12.218;64.2;105.4563644333;27.015809874
2019-02-12 10:00:00;12.6;62.49;105.7441519267;58.8916005541
2019-02-12 11:00:00;12.697;60.64;102.2907983533;65.9965334373
2019-02-12 12:00:00;12.704;60.61;99.5987279667;71.3910864152
2019-02-12 13:00:00;12.53;59;86.04272788;76.6481771028
2019-02-12 14:00:00;12.528;57.99;58.6262963267;78.5375029073
2019-02-12 15:00:00;12.434;58;21.8419338533;62.7656185404
2019-02-12 16:00:00;12.491;60.29;1.41383916;54.7455052016
2019-02-12 17:00:00;12.699;63.75;0;71.8948903017
2019-02-12 18:00:00;13.013;66.1;0;78.1183500749
2019-02-12 19:00:00;13.928;67.1;0;84.1018784519
2019-02-12 20:00:00;14.365;66.25;0;80.4180421466
2019-02-12 21:00:00;14.314;64.5;0;72.8552588063
2019-02-12 22:00:00;14.015;64.18;0;65.7040051112
2019-02-12 23:00:00;13.532;63.93;0;56.7330445979
2019-02-13 00:00:00;13.189;61.59;0;38.9927553406
2019-02-13 01:00:00;12.95;59.57;0;24.2993223412
2019-02-13 02:00:00;12.927;58.11;0;14.3810660176
2019-02-13 03:00:00;13.048;58.32;0;7.5843670629
2019-02-13 04:00:00;13.198;60;0;4.6661559151
2019-02-13 05:00:00;13.701;61;0;3.9030412048
2019-02-13 06:00:00;14.808;64.13;14.15631208;4.4792806767
2019-02-13 07:00:00;16.461;65.31;75.9166932133;3.7653952232
2019-02-13 08:00:00;17.174;65.51;95.2247097333;0.7595021156
2019-02-13 09:00:00;17.018;65.06;103.1305077267;7.0004125582
2019-02-13 10:00:00;16.684;63.58;103.9211043867;34.0652679978
2019-02-13 11:00:00;16.411;61.63;100.55203006;53.322326576
2019-02-13 12:00:00;15.953;60.02;98.4160726333;63.0026108766
2019-02-13 13:00:00;15.645;59.51;91.9569921;69.902176935
2019-02-13 14:00:00;15.325;58;78.53563648;73.1463176024
2019-02-13 15:00:00;14.802;57.01;48.71819782;57.5959036605
2019-02-13 16:00:00;14.515;59.2;4.2741549133;75.5966671197
2019-02-13 17:00:00;14.526;61.52;0;99.8952240806
2019-02-13 18:00:00;14.853;64.2;0;103.3332202541
2019-02-13 19:00:00;15.971;65.21;0;98.2171432212
2019-02-13 20:00:00;16.454;64.2;0;89.9010114224
2019-02-13 21:00:00;16.514;61.63;0;80.7884555655
2019-02-13 22:00:00;16.225;58;0;80.591905921
2019-02-13 23:00:00;15.695;60.61;0;75.8836234777
2019-02-14 00:00:00;15.12;53.81;0;58.620717181
2019-02-14 01:00:00;14.737;50.01;0;41.6351234514
2019-02-14 02:00:00;14.676;49.5;0;29.1037977725
2019-02-14 03:00:00;14.491;48;0;21.302858718
2019-02-14 04:00:00;14.519;49.11;0;20.4686861066
2019-02-14 05:00:00;14.666;55.27;0;21.5958768875
2019-02-14 06:00:00;15.5;60.73;6.4448694;16.5537968158
2019-02-14 07:00:00;16.829;63.67;46.4895549;7.1602545667
2019-02-14 08:00:00;17.376;62.07;96.5114917267;6.1715976085
2019-02-14 09:00:00;17.099;60.01;103.7890371933;10.4033237018
2019-02-14 10:00:00;16.743;56.27;104.3988875067;27.4199000233
2019-02-14 11:00:00;16.31;54.67;101.2275888;55.7569092604
2019-02-14 12:00:00;16.03;53.81;99.1965528933;56.6464341704
2019-02-14 13:00:00;15.778;51.5;92.8865688267;51.549583489
2019-02-14 14:00:00;15.442;51.33;79.8536347933;48.6908576931
2019-02-14 15:00:00;15.081;52.39;50.8125334867;36.2499387276
2019-02-14 16:00:00;14.707;55.63;5.5995960067;41.3472180219
2019-02-14 17:00:00;14.743;60.2;0;50.9399122084
2019-02-14 18:00:00;15.065;62.31;0;48.0390292691
2019-02-14 19:00:00;15.853;63.01;0;36.2203338201
2019-02-14 20:00:00;15.932;62.65;0;21.8261951081
2019-02-14 21:00:00;15.921;60.29;0;11.2774797767
2019-02-14 22:00:00;15.442;56.28;0;6.3448796939
2019-02-14 23:00:00;14.766;49.11;0;5.9259105528
2019-02-15 00:00:00;14.162;46.94;0;6.7237122954
2019-02-15 01:00:00;13.715;45.57;0;5.7861521218
2019-02-15 02:00:00;13.49;45.57;0;5.6605685327
2019-02-15 03:00:00;13.37;46;0;6.5777389768
2019-02-15 04:00:00;13.486;46.57;0;7.4978790963
2019-02-15 05:00:00;13.778;52.98;0;8.2756278767
2019-02-15 06:00:00;14.654;59.98;3.3426271667;7.8374936145
2019-02-15 07:00:00;16.07;61.73;20.6584354867;6.3191016875
2019-02-15 08:00:00;16.652;60.4;37.1729767533;1.0839621051
2019-02-15 09:00:00;16.492;60.13;53.8508737933;0.1999173176
2019-02-15 10:00:00;16.471;58.61;68.4226567867;4.364412411
2019-02-15 11:00:00;16.471;57.47;80.3486157933;9.5314637676
2019-02-15 12:00:00;16.312;57.02;84.8740669;13.0606320348
2019-02-15 13:00:00;16.106;55.23;82.7530432067;15.9723833735
2019-02-15 14:00:00;16.006;54.53;70.4998427467;18.7820636038
2019-02-15 15:00:00;15.756;54.53;42.04072348;20.6524385937
2019-02-15 16:00:00;15.726;55.86;4.6443188067;29.6515957148
2019-02-15 17:00:00;15.813;59.1;0;38.4181997052
2019-02-15 18:00:00;16.324;61.41;0;47.2627194036
2019-02-15 19:00:00;17.084;62;0;54.3433438105
2019-02-15 20:00:00;17.182;60.94;0;56.1673673732
2019-02-15 21:00:00;17.232;58.2;0;54.7510159393
2019-02-15 22:00:00;16.713;57;0;51.1526266835
2019-02-15 23:00:00;16.053;60.01;0;45.3877827475
2019-02-16 00:00:00;15.398;56.41;0;38.2732060733
2019-02-16 01:00:00;15.027;50;0;33.1966226606
2019-02-16 02:00:00;14.93;49.11;0;31.2964284568
2019-02-16 03:00:00;14.855;48;0;29.9178561913
2019-02-16 04:00:00;14.912;47.38;0;26.1304486325
2019-02-16 05:00:00;15.17;48.25;0;21.0139736018
2019-02-16 06:00:00;16.083;50;10.3209921467;16.7612454749
2019-02-16 07:00:00;17.485;49.11;45.2686740267;8.3859957067
2019-02-16 08:00:00;18.143;54.6;96.66104584;3.3735817729
2019-02-16 09:00:00;17.893;58.1;101.8663672;15.3228510902
2019-02-16 10:00:00;17.712;53.01;102.07397018;53.9384576658
2019-02-16 11:00:00;17.434;50;98.7146991267;79.3739410441
2019-02-16 12:00:00;16.981;50;96.64218598;86.0918364497
2019-02-16 13:00:00;16.52;46.97;90.0396693467;93.9360960255
2019-02-16 14:00:00;16.36;44.39;76.588374;99.5706722454
2019-02-16 15:00:00;15.841;43.39;47.6948757867;92.6752086251
2019-02-16 16:00:00;15.759;46.83;6.2840909;102.7924331947
2019-02-16 17:00:00;15.773;52.38;0;112.3530426417
2019-02-16 18:00:00;16.104;56.41;0;114.9971864347
2019-02-16 19:00:00;17.033;58.51;0;113.087072903
2019-02-16 20:00:00;17.286;55.13;0;107.7803855762
2019-02-16 21:00:00;17.233;51.46;0;101.5050942533
2019-02-16 22:00:00;16.754;49.11;0;90.2099188856
2019-02-16 23:00:00;16.056;45.87;0;73.6999630497
2019-02-17 00:00:00;15.263;41.57;0;44.21941451
2019-02-17 01:00:00;14.826;37.6;0;27.7137754187
2019-02-17 02:00:00;14.459;36.27;0;28.3479388668
2019-02-17 03:00:00;14.309;36.13;0;36.2188336748
2019-02-17 04:00:00;14.301;36.74;0;36.8487722241
2019-02-17 05:00:00;14.565;38;0;23.664424128
2019-02-17 06:00:00;15.302;41.31;9.7807763867;16.2779231636
2019-02-17 07:00:00;16.637;42.02;42.0994467733;14.2489613889
2019-02-17 08:00:00;17.319;44.87;79.4687780333;19.4419132127
2019-02-17 09:00:00;17.059;51;90.9199406667;22.6344672523
2019-02-17 10:00:00;16.649;49.11;97.2821687133;34.4748995
2019-02-17 11:00:00;16;46;96.03845368;54.342394739
2019-02-17 12:00:00;15.219;48.39;93.7404170733;68.0773573768
2019-02-17 13:00:00;14.756;45.87;86.7258257467;72.0978691402
2019-02-17 14:00:00;14.388;43.37;72.9196133667;69.2929036521
2019-02-17 15:00:00;14.08;43.13;44.53774004;48.3538760829
2019-02-17 16:00:00;13.624;44.99;6.6410553;50.1631431147
2019-02-17 17:00:00;13.484;53;0;64.1077587067
2019-02-17 18:00:00;13.541;60.02;0;78.5375029073
2019-02-17 19:00:00;14.099;61.41;0;82.806273404
2019-02-17 20:00:00;14.328;62;0;74.5286555386
2019-02-17 21:00:00;14.112;60.81;0;58.0014633399
2019-02-17 22:00:00;13.779;59.5;0;44.2245578652
2019-02-17 23:00:00;13.337;51.46;0;36.1800748197
2019-02-18 00:00:00;12.723;46.43;0;33.0930514071
2019-02-18 01:00:00;12.331;45.5;0;37.1943873234
2019-02-18 02:00:00;12.141;45.5;0;45.0780792889
2019-02-18 03:00:00;12.143;45.37;0;49.775217796
2019-02-18 04:00:00;12.177;45.7;0;50.9619857744
2019-02-18 05:00:00;12.431;55;0;48.0367025132
2019-02-18 06:00:00;12.774;58.63;20.1674047;31.0777134006
2019-02-18 07:00:00;13.302;59.98;69.5431203467;19.2444144967
2019-02-18 08:00:00;13.739;61.01;92.4437836333;11.1957983979
2019-02-18 09:00:00;13.992;61.2;97.79494976;29.2097570123
2019-02-18 10:00:00;13.898;60.49;98.57333448;42.5589986265
2019-02-18 11:00:00;13.575;60.02;94.9308042267;60.4215037998
2019-02-18 12:00:00;13.228;59.93;92.89868442;70.3261975856
2019-02-18 13:00:00;12.895;58.43;86.66120122;72.8565140299
2019-02-18 14:00:00;12.614;58.26;73.8696878467;67.615741249
2019-02-18 15:00:00;12.296;58.35;47.0639255533;62.3433123415
2019-02-18 16:00:00;12.23;58.83;8.5944117067;81.391973189
2019-02-18 17:00:00;12.319;59.44;0;101.5749581613
2019-02-18 18:00:00;12.569;60.95;0;106.0259503845
2019-02-18 19:00:00;13.081;62;0;93.6751932108
2019-02-18 20:00:00;13.264;60.61;0;74.3906115593
2019-02-18 21:00:00;13.036;58.83;0;57.6222021254
2019-02-18 22:00:00;12.744;58.53;0;46.6770198319
2019-02-18 23:00:00;12.275;58.63;0;26.0966188261
2019-02-19 00:00:00;11.695;57.91;0;9.1350886511
2019-02-19 01:00:00;11.309;52.6;0;3.2352622567
2019-02-19 02:00:00;11.124;52.6;0;2.8534599799
2019-02-19 03:00:00;11.082;52.6;0;4.4877610898
2019-02-19 04:00:00;11.044;56.41;0;6.298558882
2019-02-19 05:00:00;11.089;58.53;0;8.0672607613
2019-02-19 06:00:00;11.309;60.49;1.6037866133;13.7405346059
2019-02-19 07:00:00;11.71;61.13;8.4848655467;19.4754674823
2019-02-19 08:00:00;12.135;61.98;11.65113014;11.0758480074
2019-02-19 09:00:00;12.507;61.35;16.24122986;1.2151176623
2019-02-19 10:00:00;12.802;60.49;21.3379926133;0.1008158847
2019-02-19 11:00:00;12.857;60.16;28.2330177267;0.0120930077
2019-02-19 12:00:00;12.649;59.5;21.8700189067;0.0049290487
2019-02-19 13:00:00;12.463;58.53;16.9554958733;0.0146340701
2019-02-19 14:00:00;12.219;58.2;9.9931967;0.0410856111
2019-02-19 15:00:00;11.985;58.13;3.6105672467;0.0576790546
2019-02-19 16:00:00;11.957;58.54;0.0773663733;0.099989274
2019-02-19 17:00:00;11.961;60.03;0;0.234481889
2019-02-19 18:00:00;12.297;61.21;0;0.6332143767
2019-02-19 19:00:00;13.17;62.25;0;1.6271983813
2019-02-19 20:00:00;13.538;61.52;0;2.9387845686
2019-02-19 21:00:00;13.542;60.38;0;4.0247672775
2019-02-19 22:00:00;13.293;60.18;0;5.1101376823
2019-02-19 23:00:00;12.812;59.44;0;7.1480084829
2019-02-20 00:00:00;12.48;58.2;0;11.0186587961
2019-02-20 01:00:00;12.319;56.09;0;14.5079354455
2019-02-20 02:00:00;12.212;54;0;16.0258069139
2019-02-20 03:00:00;12.265;53.1;0;17.1918177803
2019-02-20 04:00:00;12.522;54.6;0;18.4771973483
2019-02-20 05:00:00;12.854;56.66;0;19.5378612791
2019-02-20 06:00:00;13.701;59.47;14.31420018;19.6770992516
2019-02-20 07:00:00;14.895;60.05;56.6139035;16.0830573556
2019-02-20 08:00:00;15.542;60.49;89.02085152;2.7231004181
2019-02-20 09:00:00;15.72;59.51;95.2951391467;0.7856475044
2019-02-20 10:00:00;15.479;58.32;96.6547351333;3.2536619976
2019-02-20 11:00:00;15.21;57.85;93.9868959333;11.6934792424
2019-02-20 12:00:00;14.917;56.47;91.9089151133;20.6635212995
2019-02-20 13:00:00;14.515;54.81;85.6018937067;26.3347745402
2019-02-20 14:00:00;14.24;54.01;73.1733182267;28.5335894968
2019-02-20 15:00:00;13.943;54.17;47.39403332;27.8610039608
2019-02-20 16:00:00;13.774;56.1;10.8502966467;37.3357683605
2019-02-20 17:00:00;13.575;58.09;0;47.6427766134
2019-02-20 18:00:00;13.762;60.49;0;61.448613461
2019-02-20 19:00:00;14.623;61.11;0;75.9492012563
2019-02-20 20:00:00;14.864;60.52;0;79.3737573529
2019-02-20 21:00:00;14.687;58.87;0;70.9579424322
2019-02-20 22:00:00;14.176;57.77;0;59.8536222801
2019-02-20 23:00:00;13.348;58.35;0;57.8134553387
2019-02-21 00:00:00;12.715;54.84;0;56.1668469147
2019-02-21 01:00:00;12.277;50.09;0;53.0004076488
2019-02-21 02:00:00;12.015;48.94;0;41.7113859381
2019-02-21 03:00:00;11.848;47.67;0;23.0201882759
2019-02-21 04:00:00;11.973;48.85;0;12.1706478966
2019-02-21 05:00:00;12.351;51.45;0;11.6271666988
2019-02-21 06:00:00;13.178;58;26.2815882533;14.2638097655
2019-02-21 07:00:00;14.61;59;72.3364029067;9.1824197649
2019-02-21 08:00:00;15.148;59.14;86.17142294;2.5991088199
2019-02-21 09:00:00;15.164;58.51;92.3761001;5.2011260847
2019-02-21 10:00:00;14.921;56.11;93.68646294;9.7146039504
2019-02-21 11:00:00;14.75;53.99;85.7865180067;22.4125069839
2019-02-21 12:00:00;14.399;51.15;67.5866808467;30.591421414
2019-02-21 13:00:00;14.199;50;45.7672198533;33.4871916133
2019-02-21 14:00:00;14.152;49.83;34.4271449267;36.011140094
2019-02-21 15:00:00;13.83;50.42;12.8861017133;33.3671799923
2019-02-21 16:00:00;13.729;52.77;1.4442847067;47.765941601
2019-02-21 17:00:00;13.695;57.15;0;67.3872293258
2019-02-21 18:00:00;13.878;60.49;0;81.8745913505
2019-02-21 19:00:00;14.443;61.21;0;87.017058694
2019-02-21 20:00:00;14.624;60.52;0;81.6109637821
2019-02-21 21:00:00;14.437;58.83;0;67.586503724
2019-02-21 22:00:00;13.875;57.01;0;49.8552765687
2019-02-21 23:00:00;13.138;55.06;0;39.0156861325
2019-02-22 00:00:00;12.363;49.1;0;30.7445586916
2019-02-22 01:00:00;11.881;46.63;0;15.6206758475
2019-02-22 02:00:00;11.659;46.02;0;4.3507274123
2019-02-22 03:00:00;11.491;45.52;0;0.2459932078
2019-02-22 04:00:00;11.554;46.87;0;0
2019-02-22 05:00:00;11.811;50.89;0;0.0168995956
2019-02-22 06:00:00;12.545;57.01;24.1431499;3.0219967078
2019-02-22 07:00:00;13.905;58.02;61.5413129;10.5668395354
2019-02-22 08:00:00;14.568;58.02;75.6620008;3.4120650912
2019-02-22 09:00:00;14.603;56.88;84.5284954933;6.4111003919
2019-02-22 10:00:00;14.607;54.99;85.90565066;26.0434708225
2019-02-22 11:00:00;14.593;53.91;82.4452878667;55.2948032892
2019-02-22 12:00:00;14.464;52.05;77.1213396733;79.3735430464
2019-02-22 13:00:00;14.302;49.99;68.7290391867;95.5806838458
2019-02-22 14:00:00;14.177;49.1;50.8952230133;103.5916738522
2019-02-22 15:00:00;14.12;49.59;17.37484474;98.2355429621
2019-02-22 16:00:00;14.004;52.59;4.0603134867;97.2706740216
2019-02-22 17:00:00;13.941;56.11;0;102.2332157793
2019-02-22 18:00:00;14.038;59.02;0;99.8399330124
2019-02-22 19:00:00;14.67;59.93;0;91.7626916928
2019-02-22 20:00:00;14.82;59.01;0;80.154383963
2019-02-22 21:00:00;14.587;57.31;0;60.479121624
2019-02-22 22:00:00;14.022;55.01;0;37.5463091558
2019-02-22 23:00:00;13.261;55.54;0;19.1638964959
2019-02-23 00:00:00;12.532;50.9;0;5.1869206275
2019-02-23 01:00:00;12.023;48.58;0;0.203774834
2019-02-23 02:00:00;11.739;47;0;0.0097356366
2019-02-23 03:00:00;11.602;46.87;0;0.1527698951
2019-02-23 04:00:00;11.657;46.87;0;1.8169208341
2019-02-23 05:00:00;11.85;47.5;0;5.7580167443
2019-02-23 06:00:00;12.636;50.9;29.2026264933;12.2575032458
2019-02-23 07:00:00;13.946;50.43;69.70279086;17.1946649948
2019-02-23 08:00:00;14.531;55.51;87.7277106467;5.1830937264
2019-02-23 09:00:00;14.498;56.1;93.8744352867;14.6657568501
2019-02-23 10:00:00;14.449;55.55;95.5335008;65.0305011189
2019-02-23 11:00:00;14.431;53.84;93.2786034133;91.6923379415
2019-02-23 12:00:00;14.272;52.99;90.1411464733;109.8819972428
2019-02-23 13:00:00;14.122;50.03;82.21121364;117.883312843
2019-02-23 14:00:00;13.954;47.5;66.85068866;111.9219498777
2019-02-23 15:00:00;13.815;46.88;39.2277862;120.1127123938
2019-02-23 16:00:00;13.656;48;4.8590755267;134.4516518833
2019-02-23 17:00:00;13.676;52.07;0;143.2184089497
2019-02-23 18:00:00;13.728;56.11;0;146.4346591613
2019-02-23 19:00:00;14.34;57.24;0;147.8822074937
2019-02-23 20:00:00;14.458;56.64;0;148.0545098924
2019-02-23 21:00:00;14.154;55.96;0;142.7909900108
2019-02-23 22:00:00;13.423;53.55;0;129.8982823997
2019-02-23 23:00:00;13.004;56.03;0;113.8626480036
2019-02-24 00:00:00;12.12;51;0;100.0263796378
2019-02-24 01:00:00;11.685;48;0;95.8104509926
2019-02-24 02:00:00;11.396;46.87;0;89.9210031542
2019-02-24 03:00:00;11.284;45.01;0;90.2431670031
2019-02-24 04:00:00;11.29;45;0;83.7377411509
2019-02-24 05:00:00;11.662;46.36;0;95.0840133032
2019-02-24 06:00:00;12.379;46.36;23.58833762;87.9883874436
2019-02-24 07:00:00;13.709;46.36;61.9999952933;48.7226975109
2019-02-24 08:00:00;14.301;51;83.06879532;82.785087679
2019-02-24 09:00:00;14.18;54;92.6244095467;109.793580518
2019-02-24 10:00:00;14.134;52.01;92.098983;122.8310980697
2019-02-24 11:00:00;14.106;50;83.8773365467;131.3279208345
2019-02-24 12:00:00;14.017;50.9;71.58704262;135.0736917085
2019-02-24 13:00:00;14.035;50;62.4339888533;135.591976589
2019-02-24 14:00:00;13.771;46.88;43.67336592;132.812023727
2019-02-24 15:00:00;13.761;45.99;29.11080812;124.4710629933
2019-02-24 16:00:00;13.618;46.88;4.0605543533;110.4139977371
2019-02-24 17:00:00;13.459;52.01;0;98.8782786689
2019-02-24 18:00:00;13.35;58.88;0;88.535450621
2019-02-24 19:00:00;13.729;59.75;0;81.8747444266
2019-02-24 20:00:00;13.798;60.15;0;89.8090127181
2019-02-24 21:00:00;13.531;59.55;0;95.7931840145
2019-02-24 22:00:00;13.023;57;0;100.6560732654
2019-02-24 23:00:00;12.341;53.55;0;99.2806543665
2019-02-25 00:00:00;11.577;49;0;92.0351058263
2019-02-25 01:00:00;11.068;46.87;0;80.7264903816
2019-02-25 02:00:00;10.702;46.36;0;68.4264932251
2019-02-25 03:00:00;10.533;46.36;0;55.1826597771
2019-02-25 04:00:00;10.463;47.01;0;42.0058430225
2019-02-25 05:00:00;10.725;55.62;0;28.3526229939
2019-02-25 06:00:00;10.963;58.63;21.3492410867;15.9166636923
2019-02-25 07:00:00;11.411;59.7;57.6625647067;2.0644754176
2019-02-25 08:00:00;11.976;59.75;91.8442424133;5.0795837033
2019-02-25 09:00:00;12.64;59.09;99.6003176867;31.4123070245
2019-02-25 10:00:00;13.251;57.5;101.2184599533;41.1362179985
2019-02-25 11:00:00;13.481;56.94;97.5347655867;49.3741891676
2019-02-25 12:00:00;13.659;56.94;86.5103464267;59.4418783284
2019-02-25 13:00:00;13.557;56.03;67.32001736;65.6171191468
2019-02-25 14:00:00;13.563;55;38.42114782;65.0633206234
2019-02-25 15:00:00;13.514;55;12.6335530133;49.7653290833
2019-02-25 16:00:00;13.53;56.03;1.7302897867;39.0180435036
2019-02-25 17:00:00;13.73;57.25;0;34.1432449362
2019-02-25 18:00:00;14.101;59.93;0;29.3465763833
2019-02-25 19:00:00;14.74;60.6;0;26.7415588279
2019-02-25 20:00:00;15.007;60.15;0;27.4037351927
2019-02-25 21:00:00;14.851;57.79;0;32.2258755999
2019-02-25 22:00:00;14.6;56.56;0;40.012731658
2019-02-25 23:00:00;14.213;56.01;0;49.7713602796
2019-02-26 00:00:00;13.709;54.61;0;61.3075998064
2019-02-26 01:00:00;13.296;50.01;0;63.8748075781
2019-02-26 02:00:00;13.093;48.58;0;64.1640294616
2019-02-26 03:00:00;13.063;46.87;0;61.3041096725
2019-02-26 04:00:00;13.122;49;0;53.1409620753
2019-02-26 05:00:00;13.297;55.03;0;39.5553710443
2019-02-26 06:00:00;13.566;57.17;49.1634880267;27.0117992816
2019-02-26 07:00:00;14.01;58.5;84.8713451067;5.3300773469
2019-02-26 08:00:00;14.641;58.51;100.708762;20.1093247783
2019-02-26 09:00:00;14.919;56.6;104.4309709467;43.3444012092
2019-02-26 10:00:00;14.669;55;105.21070452;48.5136262457
2019-02-26 11:00:00;14.286;53.03;102.84390048;54.5794789208
2019-02-26 12:00:00;14.058;50.9;100.4464100267;59.0343898909
2019-02-26 13:00:00;13.646;46.96;93.9661332267;61.0834352429
2019-02-26 14:00:00;13.31;46.36;81.7980068733;60.1095654309
2019-02-26 15:00:00;12.961;46.36;57.18815372;46.6979606352
2019-02-26 16:00:00;12.76;48.58;14.2603183067;32.4731546465
2019-02-26 17:00:00;12.886;53.2;0;33.7172955274
2019-02-26 18:00:00;13.274;57.94;0;35.7588707683
2019-02-26 19:00:00;14.238;59;0;40.8394647735
2019-02-26 20:00:00;15.07;58.5;0;45.4511256159
2019-02-26 21:00:00;15.121;55.33;0;47.2174395088
2019-02-26 22:00:00;14.788;53.02;0;46.8426787302
2019-02-26 23:00:00;14.176;48.58;0;50.1676435505
2019-02-27 00:00:00;13.878;45.35;0;59.4467155315
2019-02-27 01:00:00;13.489;42.39;0;69.5227932597
2019-02-27 02:00:00;13.348;42.1;0;71.6742771025
2019-02-27 03:00:00;13.353;42.1;0;68.5738136129
2019-02-27 04:00:00;13.52;42.59;0;67.3758098526
2019-02-27 05:00:00;13.863;50.4;0;66.2762952211
2019-02-27 06:00:00;14.614;56.8;30.1098507933;62.7310233537
2019-02-27 07:00:00;16.139;56.59;62.8354895;26.8101062819
2019-02-27 08:00:00;16.615;57.27;79.4418250533;8.6547666303
2019-02-27 09:00:00;16.531;56.51;89.1717063133;48.9950810292
2019-02-27 10:00:00;16.28;55.94;91.9434313067;63.0444312527
2019-02-27 11:00:00;16.073;55.68;86.02560226;64.6462496253
2019-02-27 12:00:00;15.722;55.3;80.4335935533;67.4576443075
