Datetime;demand_MW;scaled_demand_MW_wind;scaled_demand_MW_solar;Price_EUR_MWh;Solar_Power;Wind_Power
2019-06-04 05:00:00;10407;6504.375;5477.3684210526;50.31;5779.5330413333;782.6961982473
2019-06-04 06:00:00;10381;6488.125;5463.6842105263;55.38;7467.1918366667;376.0343713659
2019-06-04 07:00:00;10337;6460.625;5440.5263157895;53;8394.639302;741.4513881009
2019-06-04 08:00:00;10710;6693.75;5636.8421052632;52;8876.2497933333;930.3074305223
2019-06-04 09:00:00;11477;7173.125;6040.5263157895;50.45;9085.3991373333;978.0487881101
2019-06-04 10:00:00;12360;7725;6505.2631578947;51.07;8574.4607206667;935.2609714084
2019-06-04 11:00:00;13208;8255;6951.5789473684;49.06;9128.1023886667;751.7717752004
2019-06-04 12:00:00;13985;8740.625;7360.5263157895;47.09;9045.3020633333;568.894883181
2019-06-04 13:00:00;14821;9263.125;7800.5263157895;45.86;8790.7854826667;458.2331471691
2019-06-04 14:00:00;15435;9646.875;8123.6842105263;43.46;8281.783634;393.6626089567
2019-06-04 15:00:00;15945;9965.625;8392.1052631579;43.2;7413.521926;419.6304295967
2019-06-04 16:00:00;16280;10175;8568.4210526316;43.31;4434.278256;571.9747732498
2019-06-04 17:00:00;16461;10288.125;8663.6842105263;45.76;3183.862312;831.3958118904
2019-06-04 18:00:00;16376;10235;8618.9473684211;47.21;1133.2993446667;1851.6568507649
2019-06-04 19:00:00;16068;10042.5;8456.8421052632;54;0;3366.9076572523
2019-06-04 20:00:00;15853;9908.125;8343.6842105263;54.13;0;4938.4139110705
2019-06-04 21:00:00;15438;9648.75;8125.2631578947;47.36;0;5682.5226993501
2019-06-04 22:00:00;15280;9550;8042.1052631579;45.82;0;5759.780180351
2019-06-04 23:00:00;14478;9048.75;7620;46;0;5157.162643981
2019-06-05 00:00:00;13394;8371.25;7049.4736842105;42.29;0;4268.9082651341
2019-06-05 01:00:00;12487;7804.375;6572.1052631579;41;0;3607.8830322103
2019-06-05 02:00:00;12145;7590.625;6392.1052631579;40.51;0;3108.6132583189
2019-06-05 03:00:00;11811;7381.875;6216.3157894737;40.88;24.8237186667;2792.4499905176
2019-06-05 04:00:00;11669;7293.125;6141.5789473684;45.8;2186.450306;2753.2900761335
2019-06-05 05:00:00;11817;7385.625;6219.4736842105;45.07;5190.8645426667;827.6913715491
2019-06-05 06:00:00;12360;7725;6505.2631578947;48.36;7324.938392;124.0711977429
2019-06-05 07:00:00;13115;8196.875;6902.6315789474;45.8;8258.2509606667;767.1620409817
2019-06-05 08:00:00;14006;8753.75;7371.5789473684;44.99;8615.2033173333;839.3404587379
2019-06-05 09:00:00;14596;9122.5;7682.1052631579;43.86;8818.3406293333;983.6789251246
2019-06-05 10:00:00;15176;9485;7987.3684210526;44.64;8200.2984406667;1356.7497442176
2019-06-05 11:00:00;15719;9824.375;8273.1578947369;42.09;7309.92999;1807.2678586099
2019-06-05 12:00:00;16209;10130.625;8531.052631579;40.01;5578.2311333333;2035.8930580831
2019-06-05 13:00:00;16421;10263.125;8642.6315789474;38.89;3429.7895873333;2090.1921935312
2019-06-05 14:00:00;16932;10582.5;8911.5789473684;39;2465.034284;2140.4593058971
2019-06-05 15:00:00;16970;10606.25;8931.5789473684;41.37;2137.660354;2110.459462175
2019-06-05 16:00:00;16815;10509.375;8850;43.92;1390.9206966667;1839.9434716364
2019-06-05 17:00:00;16667;10416.875;8772.1052631579;45.5;744.7019253333;1208.5629460053
2019-06-05 18:00:00;16270;10168.75;8563.1578947369;50.07;355.7407973333;993.7543905486
2019-06-05 19:00:00;16118;10073.75;8483.1578947369;58.22;0;869.0525194914
2019-06-05 20:00:00;15706;9816.25;8266.3157894737;58.76;0;849.0026188345
2019-06-05 21:00:00;15189;9493.125;7994.2105263158;55;0;804.426873902
2019-06-05 22:00:00;14949;9343.125;7867.8947368421;52.84;0;808.1864216202
2019-06-05 23:00:00;14136;8835;7440;49.01;0;1345.6915305708
2019-06-06 00:00:00;13036;8147.5;6861.052631579;45.5;0;3166.7607255925
2019-06-06 01:00:00;12166;7603.75;6403.1578947369;46.49;0;5957.9310003559
2019-06-06 02:00:00;11692;7307.5;6153.6842105263;46.39;0;6042.9065756546
2019-06-06 03:00:00;11253;7033.125;5922.6315789474;46;0;5411.8475097225
2019-06-06 04:00:00;11128;6955;5856.8421052632;49.01;449.49333;4422.0577887953
2019-06-06 05:00:00;11195;6996.875;5892.1052631579;52.36;1869.026578;2318.618394143
2019-06-06 06:00:00;11625;7265.625;6118.4210526316;56.85;2841.1210886667;4509.9081322596
2019-06-06 07:00:00;12310;7693.75;6478.9473684211;54.04;5948.1372993333;7256.7475837658
2019-06-06 08:00:00;13083;8176.875;6885.7894736842;48.01;5927.5841466667;10339.8706187119
2019-06-06 09:00:00;13695;8559.375;7207.8947368421;43.93;6216.0267973333;12177.3250738214
2019-06-06 10:00:00;14124;8827.5;7433.6842105263;43.75;6159.362914;12937.0721110787
2019-06-06 11:00:00;14559;9099.375;7662.6315789474;41.81;6333.9382566667;12989.9384547254
2019-06-06 12:00:00;14893;9308.125;7838.4210526316;37.47;6819.2797726667;12294.627248759
2019-06-06 13:00:00;15178;9486.25;7988.4210526316;34.99;7019.242462;10635.0716526152
2019-06-06 14:00:00;15401;9625.625;8105.7894736842;33.58;6952.560934;7853.6859987863
2019-06-06 15:00:00;15539;9711.875;8178.4210526316;35.76;5659.0298566667;4422.4159867456
2019-06-06 16:00:00;15551;9719.375;8184.7368421053;35.98;4845.3389006667;2207.1729087697
2019-06-06 17:00:00;15535;9709.375;8176.3157894737;37.67;3293.6372953333;1645.1848168365
2019-06-06 18:00:00;15368;9605;8088.4210526316;39.17;1344.9946493333;2366.1944295999
2019-06-06 19:00:00;15071;9419.375;7932.1052631579;41.82;0;3863.6271841981
2019-06-06 20:00:00;14749;9218.125;7762.6315789474;41.81;0;5229.2186008995
2019-06-06 21:00:00;14431;9019.375;7595.2631578947;37.54;0;5347.010619188
2019-06-06 22:00:00;14374;8983.75;7565.2631578947;35.77;0;4378.758698096
2019-06-06 23:00:00;13665;8540.625;7192.1052631579;31.08;0;4076.2191984919
2019-06-07 00:00:00;12703;7939.375;6685.7894736842;27.51;0;3684.935391308
2019-06-07 01:00:00;11800;7375;6210.5263157895;26.73;0;2094.6313988988
2019-06-07 02:00:00;11335;7084.375;5965.7894736842;29;0;1731.678906523
2019-06-07 03:00:00;11001;6875.625;5790;31.02;10.8727213333;969.3081458174
2019-06-07 04:00:00;10922;6826.25;5748.4210526316;35.67;602.373812;337.0305945499
2019-06-07 05:00:00;10969;6855.625;5773.1578947369;40;931.3278273333;213.014504184
2019-06-07 06:00:00;11526;7203.75;6066.3157894737;43.76;1645.642014;36.2392234043
2019-06-07 07:00:00;12112;7570;6374.7368421053;43.48;3361.0245626667;24.9391496031
2019-06-07 08:00:00;12821;8013.125;6747.8947368421;42.29;6609.0706153333;437.3658204205
2019-06-07 09:00:00;13303;8314.375;7001.5789473684;42.48;8818.4706973333;1561.8624628472
2019-06-07 10:00:00;13588;8492.5;7151.5789473684;43.75;9220.5084766667;2375.2993928849
2019-06-07 11:00:00;13875;8671.875;7302.6315789474;43.99;9167.618974;3089.160354246
2019-06-07 12:00:00;14056;8785;7397.8947368421;43.6;8386.9604726667;3704.1341891426
2019-06-07 13:00:00;14136;8835;7440;43.51;7150.762888;3799.901625766
2019-06-07 14:00:00;14324;8952.5;7538.9473684211;43.66;5915.1650613333;3448.0134700788
2019-06-07 15:00:00;14324;8952.5;7538.9473684211;43.8;5263.0113353333;2934.9331752128
2019-06-07 16:00:00;14101;8813.125;7421.5789473684;44.11;2812.5157633333;2148.2447536556
2019-06-07 17:00:00;14128;8830;7435.7894736842;45.33;2053.1402406667;1454.1550945455
2019-06-07 18:00:00;14016;8760;7376.8421052632;52.07;719.449464;2612.5764505435
2019-06-07 19:00:00;13891;8681.875;7311.052631579;57.53;0;6729.2505867784
2019-06-07 20:00:00;13703;8564.375;7212.1052631579;56.73;0;9163.8853170629
2019-06-07 21:00:00;13788;8617.5;7256.8421052632;52.36;0;9599.4142249175
2019-06-07 22:00:00;13880;8675;7305.2631578947;56.03;0;9515.452013051
2019-06-07 23:00:00;13170;8231.25;6931.5789473684;50.36;0;8982.006480871
2019-06-08 00:00:00;12327;7704.375;6487.8947368421;45.3;0;8187.4805656993
2019-06-08 01:00:00;11620;7262.5;6115.7894736842;43.75;0;7699.6394494887
2019-06-08 02:00:00;11223;7014.375;5906.8421052632;43.58;0;7369.2401093017
2019-06-08 03:00:00;10909;6818.125;5741.5789473684;43.53;61.955724;6905.5054089977
2019-06-08 04:00:00;10897;6810.625;5735.2631578947;43.57;2670.483916;5759.6546579924
2019-06-08 05:00:00;10965;6853.125;5771.052631579;43.99;5496.991624;2492.1025399088
2019-06-08 06:00:00;11581;7238.125;6095.2631578947;48.92;7002.7262346667;1961.2593005305
2019-06-08 07:00:00;12198;7623.75;6420;47.49;7939.574726;3862.3229762763
2019-06-08 08:00:00;12956;8097.5;6818.9473684211;49.01;8449.1570633333;5305.0800283503
2019-06-08 09:00:00;13450;8406.25;7078.9473684211;49.01;8682.501464;5135.7289358579
2019-06-08 10:00:00;13786;8616.25;7255.7894736842;49.01;8743.8742906667;4591.5466497302
2019-06-08 11:00:00;14213;8883.125;7480.5263157895;49.01;8567.969364;3719.7571305156
2019-06-08 12:00:00;14383;8989.375;7570;47.49;8110.3299233333;3039.4841154221
2019-06-08 13:00:00;14761;9225.625;7768.9473684211;43.44;7406.6548173333;2760.3683125541
2019-06-08 14:00:00;15016;9385;7903.1578947369;42.41;6416.0111646667;2549.6530105985
2019-06-08 15:00:00;15122;9451.25;7958.9473684211;42.29;5524.1782446667;2415.0961036252
2019-06-08 16:00:00;15173;9483.125;7985.7894736842;42.41;4536.034788;2563.3563783401
2019-06-08 17:00:00;15167;9479.375;7982.6315789474;42.48;2470.2345953333;2406.9524579164
2019-06-08 18:00:00;15093;9433.125;7943.6842105263;44.11;779.1410413333;4630.2503974938
2019-06-08 19:00:00;14990;9368.75;7889.4736842105;49.01;0;8145.9418495423
2019-06-08 20:00:00;14742;9213.75;7758.9473684211;49.02;0;10046.8616338038
2019-06-08 21:00:00;14531;9081.875;7647.8947368421;44.83;0;9914.5641292866
2019-06-08 22:00:00;14480;9050;7621.052631579;46.07;0;9081.0681140292
2019-06-08 23:00:00;13828;8642.5;7277.8947368421;43;0;8336.1327150949
2019-06-09 00:00:00;12596;7872.5;6629.4736842105;41.25;0;7327.9738685087
2019-06-09 01:00:00;11819;7386.875;6220.5263157895;42.4;0;6734.1949431016
2019-06-09 02:00:00;11233;7020.625;5912.1052631579;40.95;0;7559.5626202549
2019-06-09 03:00:00;10938;6836.25;5756.8421052632;40.23;22.5113986667;6053.496376597
2019-06-09 04:00:00;10845;6778.125;5707.8947368421;40;1114.653856;4497.6620484869
2019-06-09 05:00:00;10964;6852.5;5770.5263157895;40;2051.3265146667;2588.6047415585
2019-06-09 06:00:00;11433;7145.625;6017.3684210526;42.85;3269.18692;1286.9929895274
2019-06-09 07:00:00;12033;7520.625;6333.1578947369;44.55;5079.8611393333;1719.5858987975
2019-06-09 08:00:00;12789;7993.125;6731.052631579;46.07;6335.1112773333;4319.178439021
2019-06-09 09:00:00;13436;8397.5;7071.5789473684;48.5;7125.1852566667;7033.3116622913
2019-06-09 10:00:00;13948;8717.5;7341.052631579;50.12;7178.23614;8568.7042150639
2019-06-09 11:00:00;14376;8985;7566.3157894737;50.48;6250.6682413333;8831.0183909957
2019-06-09 12:00:00;14856;9285;7818.9473684211;47.75;4024.3304153333;8373.7710535703
2019-06-09 13:00:00;15304;9565;8054.7368421053;42.42;2508.0193493333;8586.6447277908
2019-06-09 14:00:00;15644;9777.5;8233.6842105263;37.85;1805.264354;8414.9913715491
2019-06-09 15:00:00;15848;9905;8341.052631579;37;1196.220944;7412.1565098831
2019-06-09 16:00:00;16020;10012.5;8431.5789473684;37.35;753.2406486667;7138.0371091944
2019-06-09 17:00:00;16124;10077.5;8486.3157894737;37;354.3750833333;6670.4234618554
2019-06-09 18:00:00;16185;10115.625;8518.4210526316;40.03;74.593998;6698.0934881398
2019-06-09 19:00:00;15925;9953.125;8381.5789473684;48.91;0;6035.2190965663
2019-06-09 20:00:00;15441;9650.625;8126.8421052632;51.37;0;5172.8468157729
2019-06-09 21:00:00;15035;9396.875;7913.1578947369;43.01;0;4787.1166075799
2019-06-09 22:00:00;14830;9268.75;7805.2631578947;44.17;0;4459.7757268152
2019-06-09 23:00:00;14097;8810.625;7419.4736842105;39.51;0;4041.8842411142
2019-06-10 00:00:00;12945;8090.625;6813.1578947369;37.06;0;3720.9113239112
2019-06-10 01:00:00;12115;7571.875;6376.3157894737;37;0;3447.4960730394
2019-06-10 02:00:00;11353;7095.625;5975.2631578947;37.5;0;3532.0338508432
2019-06-10 03:00:00;11043;6901.875;5812.1052631579;39.51;0;3481.4514018201
2019-06-10 04:00:00;10727;6704.375;5645.7894736842;42.41;670.06698;2800.673235771
2019-06-10 05:00:00;10746;6716.25;5655.7894736842;45.61;2296.6203106667;1336.038555037
2019-06-10 06:00:00;10910;6818.75;5742.1052631579;49.87;5450.766902;1042.487680922
2019-06-10 07:00:00;10898;6811.25;5735.7894736842;48.15;6984.2951173333;1184.8116665281
2019-06-10 08:00:00;11496;7185;6050.5263157895;47.58;7938.2427333333;1114.7885595159
2019-06-10 09:00:00;12305;7690.625;6476.3157894737;48.13;8304.8008526667;852.5080603145
2019-06-10 10:00:00;13150;8218.75;6921.052631579;50;8306.3423993333;533.1485646485
2019-06-10 11:00:00;13848;8655;7288.4210526316;50.64;7495.1588653333;473.9448726495
2019-06-10 12:00:00;14512;9070;7637.8947368421;46.89;6384.4865353333;674.7439082702
2019-06-10 13:00:00;15111;9444.375;7953.1578947369;45;4975.736888;859.8342799315
2019-06-10 14:00:00;15553;9720.625;8185.7894736842;44.72;3773.2461846667;873.0692349688
2019-06-10 15:00:00;16051;10031.875;8447.8947368421;44.16;2544.0626373333;748.3061334927
2019-06-10 16:00:00;16382;10238.75;8622.1052631579;43;1908.4058693333;707.9705950664
2019-06-10 17:00:00;16696;10435;8787.3684210526;43.44;958.882974;505.1050328091
2019-06-10 18:00:00;16944;10590;8917.8947368421;45.61;251.089048;300.4484808
2019-06-10 19:00:00;16813;10508.125;8848.9473684211;50;0;252.3764789503
2019-06-10 20:00:00;16417;10260.625;8640.5263157895;49.01;0;266.1104619014
2019-06-10 21:00:00;15730;9831.25;8278.9473684211;44.72;0;389.0703275419
2019-06-10 22:00:00;15307;9566.875;8056.3157894737;44.04;0;666.4288173885
2019-06-10 23:00:00;14548;9092.5;7656.8421052632;43.36;0;959.4316792547
2019-06-11 00:00:00;13423;8389.375;7064.7368421053;42.29;0;1160.14805381
2019-06-11 01:00:00;12471;7794.375;6563.6842105263;41.5;0;1315.9519161289
2019-06-11 02:00:00;11645;7278.125;6128.9473684211;42;0;1721.9432699237
2019-06-11 03:00:00;11221;7013.125;5905.7894736842;41.1;7.565622;2122.1207954475
2019-06-11 04:00:00;10914;6821.25;5744.2105263158;44.07;828.8896426667;1818.9996068641
2019-06-11 05:00:00;10661;6663.125;5611.052631579;46.09;2249.0876826667;290.6546753028
2019-06-11 06:00:00;10651;6656.875;5605.7894736842;48.41;3916.3884273333;199.9387482357
2019-06-11 07:00:00;10510;6568.75;5531.5789473684;48.99;5152.1139133333;424.0482043177
2019-06-11 08:00:00;11217;7010.625;5903.6842105263;47.42;4951.522562;530.0472439331
2019-06-11 09:00:00;12187;7616.875;6414.2105263158;46.99;4481.6543206667;589.1805209504
2019-06-11 10:00:00;13274;8296.25;6986.3157894737;47.38;3827.9638653333;609.5426967435
2019-06-11 11:00:00;14243;8901.875;7496.3157894737;45.72;3089.1848513333;527.1510451208
2019-06-11 12:00:00;15204;9502.5;8002.1052631579;44.09;2605.832894;299.7075927317
2019-06-11 13:00:00;15944;9965;8391.5789473684;43.19;2101.9735486667;119.059487959
2019-06-11 14:00:00;16537;10335.625;8703.6842105263;42.29;1457.8503173333;21.6265839426
2019-06-11 15:00:00;17003;10626.875;8948.9473684211;42.81;1125.189364;0.5510737698
2019-06-11 16:00:00;17485;10928.125;9202.6315789474;44.5;980.1611353333;0
2019-06-11 17:00:00;17865;11165.625;9402.6315789474;44.98;628.9197273333;0
2019-06-11 18:00:00;18110;11318.75;9531.5789473684;45.72;303.1499693333;1.2552235867
2019-06-11 19:00:00;18037;11273.125;9493.1578947369;52.98;0;6.9190373316
2019-06-11 20:00:00;17774;11108.75;9354.7368421053;53.07;0;1.8491586497
2019-06-11 21:00:00;17154;10721.25;9028.4210526316;45.72;0;0.7898724033
2019-06-11 22:00:00;16828;10517.5;8856.8421052632;49.89;0;1.7083286863
2019-06-11 23:00:00;15912;9945;8374.7368421053;47.46;0;4.6749424802
2019-06-12 00:00:00;14588;9117.5;7677.8947368421;46.73;0;25.4963464147
2019-06-12 01:00:00;13619;8511.875;7167.8947368421;44.06;0;52.5663145942
2019-06-12 02:00:00;12864;8040;6770.5263157895;44;0;45.1911106421
2019-06-12 03:00:00;12448;7780;6551.5789473684;43.75;0;32.6756130265
2019-06-12 04:00:00;12169;7605.625;6404.7368421053;44.81;581.4738113333;64.0194644426
2019-06-12 05:00:00;12184;7615;6412.6315789474;49.95;2105.576914;11.9307471155
2019-06-12 06:00:00;12642;7901.25;6653.6842105263;51.22;3635.191046;2.801291663
2019-06-12 07:00:00;13295;8309.375;6997.3684210526;51;6849.4146013333;0.2265525498
2019-06-12 08:00:00;14415;9009.375;7586.8421052632;50.54;8248.0550746667;2.421663066
2019-06-12 09:00:00;15538;9711.25;8177.8947368421;50.54;8017.5769873333;2.2287872466
2019-06-12 10:00:00;16498;10311.25;8683.1578947369;51.2;7409.2465426667;1.0317325578
2019-06-12 11:00:00;17674;11046.25;9302.1052631579;51.22;7239.6836353333;1.5185143878
2019-06-12 12:00:00;18507;11566.875;9740.5263157895;50.33;7439.788436;35.5779348806
2019-06-12 13:00:00;19393;12120.625;10206.8421052632;49.89;6085.1253986667;362.1013895536
2019-06-12 14:00:00;19964;12477.5;10507.3684210526;47.88;5095.587324;696.9338120663
2019-06-12 15:00:00;20329;12705.625;10699.4736842105;47.01;4318.0745413333;689.1759179963
2019-06-12 16:00:00;20328;12705;10698.9473684211;46;3580.7190493333;779.6652925136
2019-06-12 17:00:00;20482;12801.25;10780;46;2110.273814;934.7527589318
2019-06-12 18:00:00;20471;12794.375;10774.2105263158;47.3;549.6432813333;1654.3142722891
2019-06-12 19:00:00;20338;12711.25;10704.2105263158;50.51;0;4851.0472879152
2019-06-12 20:00:00;20251;12656.875;10658.4210526316;50.1;0;9240.380479349
2019-06-12 21:00:00;19626;12266.25;10329.4736842105;45.51;0;9240.1447422364
2019-06-12 22:00:00;19220;12012.5;10115.7894736842;45.86;0;8228.976420563
2019-06-12 23:00:00;18054;11283.75;9502.1052631579;42.37;0;8397.1212738038
2019-06-13 00:00:00;16533;10333.125;8701.5789473684;40.53;0;8414.9883100282
2019-06-13 01:00:00;15263;9539.375;8033.1578947369;40.01;0;8187.492811783
2019-06-13 02:00:00;14351;8969.375;7553.1578947369;40.07;0;8615.8944988819
2019-06-13 03:00:00;13666;8541.25;7192.6315789474;41.6;0;8203.7586725541
2019-06-13 04:00:00;13286;8303.75;6992.6315789474;45;295.9143346667;6863.1645743537
2019-06-13 05:00:00;13286;8303.75;6992.6315789474;49.11;547.362274;5170.8445810761
2019-06-13 06:00:00;13639;8524.375;7178.4210526316;50;958.0616186667;4290.0052059535
2019-06-13 07:00:00;14359;8974.375;7557.3684210526;49.95;1777.9837953333;4467.3927909218
2019-06-13 08:00:00;15468;9667.5;8141.052631579;48.85;2824.39049;5268.2223777155
2019-06-13 09:00:00;16340;10212.5;8600;48.02;3538.2662993333;5527.0433582512
2019-06-13 10:00:00;17360;10850;9136.8421052632;49.11;4106.1696826667;4834.034416034
2019-06-13 11:00:00;18158;11348.75;9556.8421052632;49.11;4879.8647286667;6323.2653560254
2019-06-13 12:00:00;18775;11734.375;9881.5789473684;47.35;3695.99061;4255.5569723009
2019-06-13 13:00:00;19435;12146.875;10228.9473684211;45.86;2490.6624973333;3602.4702631828
2019-06-13 14:00:00;19679;12299.375;10357.3684210526;45.02;2799.431886;3256.9317019318
2019-06-13 15:00:00;19455;12159.375;10239.4736842105;45.92;1407.8512146667;4103.7116565615
2019-06-13 16:00:00;19113;11945.625;10059.4736842105;45.87;490.6863473333;3260.1983447781
2019-06-13 17:00:00;19088;11930;10046.3157894737;47.12;234.837774;4140.8999514582
2019-06-13 18:00:00;18796;11747.5;9892.6315789474;47.62;47.7108693333;5134.538004211
2019-06-13 19:00:00;18497;11560.625;9735.2631578947;50.94;0;4791.6690892224
2019-06-13 20:00:00;18113;11320.625;9533.1578947369;50.94;0;4270.5584249225
2019-06-13 21:00:00;17497;10935.625;9208.9473684211;47.49;0;3365.2176976917
2019-06-13 22:00:00;17184;10740;9044.2105263158;49.95;0;2871.9240126814
2019-06-13 23:00:00;16225;10140.625;8539.4736842105;49.9;0;2634.8367693213
2019-06-14 00:00:00;14982;9363.75;7885.2631578947;47.88;0;2603.1163508291
2019-06-14 01:00:00;13944;8715;7338.9473684211;47;0;2399.9293288727
2019-06-14 02:00:00;13216;8260;6955.7894736842;46.94;0;1950.3786550984
2019-06-14 03:00:00;12767;7979.375;6719.4736842105;47;9.877942;1569.0631601055
2019-06-14 04:00:00;12496;7810;6576.8421052632;48.51;938.4960193333;782.2522777106
2019-06-14 05:00:00;12576;7860;6618.9473684211;50.66;2447.836404;47.8974951559
2019-06-14 06:00:00;13043;8151.875;6864.7368421053;51.2;4827.22091;1.8185434402
2019-06-14 07:00:00;13656;8535;7187.3684210526;50.87;7399.3565573333;25.5392077079
2019-06-14 08:00:00;14598;9123.75;7683.1578947369;50.02;8047.2349;159.8971158199
2019-06-14 09:00:00;15531;9706.875;8174.2105263158;50;8244.208434;276.6788321972
2019-06-14 10:00:00;16319;10199.375;8588.9473684211;49.95;7863.1718193333;486.9379675323
2019-06-14 11:00:00;17241;10775.625;9074.2105263158;49.85;6739.6877913333;637.7209355044
2019-06-14 12:00:00;17812;11132.5;9374.7368421053;45.94;5774.1424453333;597.8109484892
2019-06-14 13:00:00;18414;11508.75;9691.5789473684;42.54;2707.8230666667;374.9352853473
2019-06-14 14:00:00;18955;11846.875;9976.3157894737;41.02;1337.5518693333;87.5380683281
2019-06-14 15:00:00;19488;12180;10256.8421052632;40.13;754.3052793333;15.7086639594
2019-06-14 16:00:00;19686;12303.75;10361.0526315789;40.01;416.210374;6.303671622
2019-06-14 17:00:00;19691;12306.875;10363.6842105263;40.13;181.2256713333;38.5598562792
2019-06-14 18:00:00;19544;12215;10286.3157894737;41.55;34.7401993333;605.1187989806
2019-06-14 19:00:00;19068;11917.5;10035.7894736842;44.39;0;2035.6787516171
2019-06-14 20:00:00;18473;11545.625;9722.6315789474;44.76;0;4705.1994917035
2019-06-14 21:00:00;17929;11205.625;9436.3157894737;41.54;0;7412.1656944459
2019-06-14 22:00:00;17554;10971.25;9238.9473684211;48.86;0;9031.3612599959
2019-06-14 23:00:00;16407;10254.375;8635.2631578947;46.33;0;9606.2475396626
2019-06-15 00:00:00;15027;9391.875;7908.9473684211;42.87;0;9458.134217953
2019-06-15 01:00:00;14109;8818.125;7425.7894736842;41.53;0;9024.509576125
2019-06-15 02:00:00;13322;8326.25;7011.5789473684;40.06;0;8701.6905617933
2019-06-15 03:00:00;12832;8020;6753.6842105263;40.01;0;8456.1382130253
2019-06-15 04:00:00;12595;7871.875;6628.9473684211;40.56;277.521756;8052.9542739354
2019-06-15 05:00:00;12581;7863.125;6621.5789473684;40.6;1343.4675546667;8517.7666296114
2019-06-15 06:00:00;13096;8185;6892.6315789474;44.99;3663.7602413333;9859.3342914717
2019-06-15 07:00:00;13639;8524.375;7178.4210526316;45.75;5998.1123153333;10751.8196922621
2019-06-15 08:00:00;14559;9099.375;7662.6315789474;47;7887.9545906667;11157.0426043002
2019-06-15 09:00:00;15406;9628.75;8108.4210526316;47.96;8620.90704;11490.8647249017
2019-06-15 10:00:00;16264;10165;8560;48.95;9016.2101873333;11537.1426754787
2019-06-15 11:00:00;17096;10685;8997.8947368421;49.45;9171.9642086667;11316.3610926619
2019-06-15 12:00:00;17839;11149.375;9388.9473684211;47.15;9220.9420366667;10669.1616883175
2019-06-15 13:00:00;18577;11610.625;9777.3684210526;44.3;9067.7580626667;9859.1261080476
2019-06-15 14:00:00;19375;12109.375;10197.3684210526;42;8773.7465746667;8964.3966124059
2019-06-15 15:00:00;19658;12286.25;10346.3157894737;42;8266.9582906667;8099.6914526538
2019-06-15 16:00:00;19828;12392.5;10435.7894736842;42.53;7420.5480066667;7095.8799658069
2019-06-15 17:00:00;19973;12483.125;10512.1052631579;45.01;5981.7598773333;4899.3489038357
2019-06-15 18:00:00;19844;12402.5;10444.2105263158;49.45;2968.1782553333;5376.0766990225
2019-06-15 19:00:00;19395;12121.875;10207.8947368421;51.45;7.9895473333;7590.5758274092
2019-06-15 20:00:00;18766;11728.75;9876.8421052632;54.12;0;8332.4803206097
2019-06-15 21:00:00;18214;11383.75;9586.3157894737;50.66;0;8091.9978505236
2019-06-15 22:00:00;17712;11070;9322.1052631579;51.45;0;7664.8391409277
2019-06-15 23:00:00;16728;10455;8804.2105263158;50.74;0;7034.3219642026
2019-06-16 00:00:00;15340;9587.5;8073.6842105263;48.95;0;6154.9184424024
2019-06-16 01:00:00;14231;8894.375;7490;46.4;0;5944.6807377139
2019-06-16 02:00:00;13350;8343.75;7026.3157894737;45.75;0;6113.6552631303
2019-06-16 03:00:00;12975;8109.375;6828.9473684211;44.3;190.0751126667;6480.9918534967
2019-06-16 04:00:00;12626;7891.25;6645.2631578947;42.29;3868.7522266667;4009.787255546
2019-06-16 05:00:00;12641;7900.625;6653.1578947369;41.63;6730.253044;1369.8377462496
2019-06-16 06:00:00;12983;8114.375;6833.1578947369;42.29;8209.3742966667;2737.7191806166
2019-06-16 07:00:00;13700;8562.5;7210.5263157895;44.34;9030.83802;2900.390034411
2019-06-16 08:00:00;14579;9111.875;7673.1578947369;46.01;9420.8131966667;3364.7492849874
2019-06-16 09:00:00;15581;9738.125;8200.5263157895;46.18;9660.2033506667;3918.9672367668
2019-06-16 10:00:00;16406;10253.75;8634.7368421053;46.85;9723.0261946667;3821.3108417216
2019-06-16 11:00:00;17259;10786.875;9083.6842105263;48.6;9697.891758;2988.8894203152
2019-06-16 12:00:00;17887;11179.375;9414.2105263158;47.41;9627.7248893333;1939.5347479177
2019-06-16 13:00:00;18354;11471.25;9660;44.34;9437.936408;1184.2912079678
2019-06-16 14:00:00;18845;11778.125;9918.4210526316;43.76;9053.592694;668.0912232607
2019-06-16 15:00:00;19089;11930.625;10046.8421052632;42.9;8404.372724;366.6844864055
2019-06-16 16:00:00;19228;12017.5;10120;44;7361.8801126667;249.9946156565
2019-06-16 17:00:00;19306;12066.25;10161.0526315789;45.6;5583.905952;207.3445673972
2019-06-16 18:00:00;19262;12038.75;10137.8947368421;49.89;2600.7722853333;47.9311718863
2019-06-16 19:00:00;18928;11830;9962.1052631579;51.94;3.7984673333;4.3994055953
2019-06-16 20:00:00;18415;11509.375;9692.1052631579;54.64;0;0.2969675315
2019-06-16 21:00:00;17753;11095.625;9343.6842105263;49.89;0;3.3431808699
2019-06-16 22:00:00;17349;10843.125;9131.052631579;51.69;0;134.6303834759
2019-06-16 23:00:00;16461;10288.125;8663.6842105263;49.96;0;694.0743515054
2019-06-17 00:00:00;15091;9431.875;7942.6315789474;47.67;0;1442.8948205165
2019-06-17 01:00:00;13920;8700;7326.3157894737;46.07;0;1996.8739736624
