Datetime;demand_MW;Price_EUR_MWh;pv_power_1;pv_power_2;pv_power_3
2019-03-11 06:00:00;8009.4736842105;51.01;5.7318248;6.678746692;170.746850508
2019-03-11 07:00:00;8324.2105263158;52.39;174.1812524141;392.4766552319;48.975614354
2019-03-11 08:00:00;8480.5263157895;54.38;410.1243018347;312.2192249373;341.1309798947
2019-03-11 09:00:00;8604.7368421053;52.83;509.8453776377;263.3040646614;763.8183490341
2019-03-11 10:00:00;8571.5789473684;53.28;1049.8556696184;707.6121685813;122.5278078003
2019-03-11 11:00:00;8420;55.06;635.9054816935;1093.7830851212;808.944935852
2019-03-11 12:00:00;8225.7894736842;55.51;1082.3556583447;543.4668516662;86.3757813224
2019-03-11 13:00:00;7995.7894736842;55.53;219.7514553489;944.7404971433;118.6192328411
2019-03-11 14:00:00;7731.052631579;55.81;357.8842254361;392.3216164236;162.924508807
2019-03-11 15:00:00;7568.4210526316;55.81;193.8581197221;129.2121238838;261.8937257275
2019-03-11 16:00:00;7436.8421052632;56.01;4.7696153723;71.7837561769;93.2504024508
2019-03-11 17:00:00;7416.8421052632;56.56;0;0;0
2019-03-11 18:00:00;7693.1578947369;58.21;0;0;0
2019-03-11 19:00:00;8034.7368421053;61.41;0;0;0
2019-03-11 20:00:00;8334.7368421053;58.52;0;0;0
2019-03-11 21:00:00;8363.1578947369;57.26;0;0;0
2019-03-11 22:00:00;8240;56.58;0;0;0
2019-03-11 23:00:00;8008.9473684211;55.25;0;0;0
2019-03-12 00:00:00;7793.1578947369;54.01;0;0;0
2019-03-12 01:00:00;7623.6842105263;54.01;0;0;0
2019-03-12 02:00:00;7558.4210526316;53.49;0;0;0
2019-03-12 03:00:00;0;52.35;0;0;0
2019-03-12 04:00:00;7536.8421052632;52.72;0;0;0
2019-03-12 05:00:00;7593.6842105263;54.88;0;0;0
2019-03-12 06:00:00;7680.5263157895;55.25;1.7218010124;5.2853850593;14.3456439284
2019-03-12 07:00:00;7825.2631578947;56.11;109.1509286752;8.128043195;23.5100034631
2019-03-12 08:00:00;8128.4210526316;56.26;206.3421716857;39.457354639;102.3684230087
2019-03-12 09:00:00;8331.052631579;55.11;12.527543323;343.7160509371;271.5681464066
2019-03-12 10:00:00;8317.3684210526;52.72;58.9420901373;272.3701863047;640.5245068913
2019-03-12 11:00:00;8054.7368421053;51.32;263.4115968908;1324.1997953973;147.6185697119
2019-03-12 12:00:00;7826.8421052632;49.56;1011.7589416183;63.2094503761;160.0561720056
2019-03-12 13:00:00;7717.8947368421;45.05;402.5515036244;365.1947250973;220.6886766116
2019-03-12 14:00:00;7497.3684210526;42.63;44.5958098232;345.85170461;283.1987442335
2019-03-12 15:00:00;7296.8421052632;42.62;57.0148377466;49.507402164;286.1578694227
2019-03-12 16:00:00;7124.2105263158;46.39;14.067449291;17.8075745587;53.083466817
2019-03-12 17:00:00;7108.9473684211;51;0;0;0
2019-03-12 18:00:00;7145.2631578947;54.71;0;0;0
2019-03-12 19:00:00;7307.3684210526;56.01;0;0;0
2019-03-12 20:00:00;7858.4210526316;55.01;0;0;0
2019-03-12 21:00:00;8289.4736842105;51.99;0;0;0
2019-03-12 22:00:00;8332.1052631579;50.5;0;0;0
2019-03-12 23:00:00;8103.1578947369;40.69;0;0;0
2019-03-13 00:00:00;7906.8421052632;39.58;0;0;0
2019-03-13 01:00:00;7768.4210526316;37.94;0;0;0
2019-03-13 02:00:00;7742.6315789474;37.15;0;0;0
2019-03-13 03:00:00;7738.9473684211;36.08;0;0;0
2019-03-13 04:00:00;7797.3684210526;37.94;0;0;0
2019-03-13 05:00:00;8008.4210526316;40.69;2.0214482872;0.2496267662;1.2937516133
2019-03-13 06:00:00;8527.8947368421;46;188.4790408558;1215.992134393;238.6802774179
2019-03-13 07:00:00;9291.5789473684;51.33;2021.3941689837;268.3291198633;3829.9568418197
2019-03-13 08:00:00;9777.8947368421;51.64;8310.6099911642;138.6934307751;819.982963394
2019-03-13 09:00:00;9717.3684210526;50.21;3497.3779626638;5080.1874286165;1487.2867333864
2019-03-13 10:00:00;9482.6315789474;47.02;1079.2927930904;4892.6249690564;4162.29673652
2019-03-13 11:00:00;9250.5263157895;48.68;1329.2976599056;5990.3445110922;2409.0082603355
2019-03-13 12:00:00;8968.9473684211;45.87;3271.7592139938;4124.1897365574;1782.5764661155
2019-03-13 13:00:00;8740;45;6394.4777148;544.2577740661;969.1098711339
2019-03-13 14:00:00;8565.7894736842;42.64;410.2161782734;488.9160616389;4110.7691760878
2019-03-13 15:00:00;8381.5789473684;42.01;169.518054629;1311.5862739187;351.4237234523
2019-03-13 16:00:00;8162.6315789474;43.84;144.7173641122;228.4147987316;4.8020891563
2019-03-13 17:00:00;8197.8947368421;47.18;0;0;0
2019-03-13 18:00:00;8282.1052631579;53.04;0;0;0
2019-03-13 19:00:00;8472.1052631579;55.66;0;0;0
2019-03-13 20:00:00;8783.6842105263;55.11;0;0;0
2019-03-13 21:00:00;8933.6842105263;52.99;0;0;0
2019-03-13 22:00:00;8787.8947368421;52.35;0;0;0
2019-03-13 23:00:00;8383.1578947369;51.33;0;0;0
2019-03-14 00:00:00;8071.052631579;47.57;0;0;0
2019-03-14 01:00:00;7848.4210526316;45.15;0;0;0
2019-03-14 02:00:00;7749.4736842105;45.58;0;0;0
2019-03-14 03:00:00;7697.3684210526;46.82;0;0;0
2019-03-14 04:00:00;7738.9473684211;49.66;0;0;0
2019-03-14 05:00:00;7907.8947368421;52.93;0.0945287649;0.9384916388;3.023174263
2019-03-14 06:00:00;8317.8947368421;53.01;121.3392859134;723.6093338943;210.100370859
2019-03-14 07:00:00;8798.4210526316;55;912.3473100025;1205.88192555;1044.3091504475
2019-03-14 08:00:00;9481.052631579;55;2331.0437146306;1468.4352687601;1534.2267186094
2019-03-14 09:00:00;9545.2631578947;53.6;189.9015855061;3627.6086765798;1134.1471852474
2019-03-14 10:00:00;9541.052631579;52.63;3122.5184054267;561.8085647079;1222.4401565321
2019-03-14 11:00:00;9554.2105263158;52.94;3459.9949978238;1190.6458300338;1020.5792908092
2019-03-14 12:00:00;9524.2105263158;52.63;3505.5050597773;1091.2533664309;246.8727297918
2019-03-14 13:00:00;9440.5263157895;51.64;762.2393300949;921.1704973904;2438.601655848
2019-03-14 14:00:00;9395.7894736842;50;1134.837462139;1144.5687815241;828.7492663369
2019-03-14 15:00:00;9319.4736842105;48.49;805.5359714309;412.827816858;171.4826430445
2019-03-14 16:00:00;9194.2105263158;50.34;228.7496124583;50.7115611838;205.9550110246
2019-03-14 17:00:00;9203.1578947369;51.33;0;0;0
2019-03-14 18:00:00;9398.9473684211;54.67;0;0;0
2019-03-14 19:00:00;9476.8421052632;56.05;0;0;0
2019-03-14 20:00:00;9808.9473684211;55.51;0;0;0
2019-03-14 21:00:00;10135.7894736842;53.63;0;0;0
2019-03-14 22:00:00;9985.2631578947;52.63;0;0;0
2019-03-14 23:00:00;9585.7894736842;54.38;0;0;0
2019-03-15 00:00:00;9238.4210526316;53.1;0;0;0
2019-03-15 01:00:00;9064.2105263158;51.94;0;0;0
2019-03-15 02:00:00;9015.2631578947;51.64;0;0;0
2019-03-15 03:00:00;9005.7894736842;52.02;0;0;0
2019-03-15 04:00:00;9110.5263157895;54.01;0;0;0
2019-03-15 05:00:00;9310.5263157895;55.66;53.4943100393;4.976070397;5.708542897
2019-03-15 06:00:00;9805.2631578947;56.26;257.3813939883;1062.9277437298;1206.1076076153
2019-03-15 07:00:00;10443.6842105263;56.61;950.2297558551;3947.2657192143;868.438234264
2019-03-15 08:00:00;10891.5789473684;56.6;2958.7164347281;897.8988053982;3871.741097207
2019-03-15 09:00:00;10708.9473684211;56.05;3614.8688331247;1432.5616176552;865.1212072201
2019-03-15 10:00:00;10484.2105263158;55.51;1723.5297288863;3029.2410408031;1007.5579723107
2019-03-15 11:00:00;10339.4736842105;55.01;767.8631004375;1753.8154872818;3292.1370062808
2019-03-15 12:00:00;10062.1052631579;54.51;691.4552273927;2132.96663516;1362.8259487807
2019-03-15 13:00:00;9885.7894736842;53.2;1057.4655568005;2125.0736534228;689.4141344434
2019-03-15 14:00:00;9683.1578947369;52.01;51.2185966901;131.9475088531;2140.5420704569
2019-03-15 15:00:00;9462.6315789474;52.31;320.331153524;670.5996966024;240.4518098736
2019-03-15 16:00:00;9246.8421052632;53.42;145.6303679803;77.35513947;216.6178372164
2019-03-15 17:00:00;9181.5789473684;55.25;0;0;0
2019-03-15 18:00:00;9234.2105263158;56.63;0;0;0
2019-03-15 19:00:00;9322.6315789474;57.98;0;0;0
2019-03-15 20:00:00;9648.4210526316;57.57;0;0;0
2019-03-15 21:00:00;9938.4210526316;56.6;0;0;0
2019-03-15 22:00:00;9752.1052631579;56.61;0;0;0
2019-03-15 23:00:00;9364.2105263158;57.05;0;0;0
2019-03-16 00:00:00;9004.7368421053;56.05;0;0;0
2019-03-16 01:00:00;8740;55.25;0;0;0
2019-03-16 02:00:00;8650;54.93;0;0;0
2019-03-16 03:00:00;8615.7894736842;54.03;0;0;0
2019-03-16 04:00:00;8693.1578947369;53.75;0;0;0
2019-03-16 05:00:00;8913.1578947368;54;101.7468160832;208.9012066631;105.6924192537
2019-03-16 06:00:00;9337.8947368421;52.63;330.5500144098;1246.9342967678;4792.8320381557
2019-03-16 07:00:00;10085.7894736842;51.59;3109.4728528657;1905.5979859281;3879.3595705395
2019-03-16 08:00:00;10473.1578947368;53.63;2.9649685578;7646.7456548306;2605.9079012783
2019-03-16 09:00:00;10363.1578947368;52.5;4411.249293293;77.8576138042;6140.3439102362
2019-03-16 10:00:00;10003.1578947368;51.64;2801.2265273305;1342.8675050997;6527.1519689031
2019-03-16 11:00:00;9666.3157894737;50.57;4289.6581041619;238.8517196821;5794.416482156
2019-03-16 12:00:00;9297.3684210526;50;3.1808515682;8638.1537169966;1631.2795081019
2019-03-16 13:00:00;8982.1052631579;49.4;2543.4745376497;5229.2207537006;1977.1875366498
2019-03-16 14:00:00;8794.2105263158;45.07;5370.4699567914;1655.276787785;1180.7973687569
2019-03-16 15:00:00;8508.9473684211;40.07;3008.2570533157;877.4136624491;1053.2448849019
2019-03-16 16:00:00;8275.2631578947;40.11;538.7859018326;127.5747127521;1102.7665134154
2019-03-16 17:00:00;8145.2631578947;47.77;4.5930772455;0.8601514968;1.1874652577
2019-03-16 18:00:00;8120.5263157895;52.63;0;0;0
2019-03-16 19:00:00;8160.5263157895;55;0;0;0
2019-03-16 20:00:00;8562.1052631579;53.38;0;0;0
2019-03-16 21:00:00;9034.7368421053;50.53;0;0;0
2019-03-16 22:00:00;9016.8421052632;49.38;0;0;0
2019-03-16 23:00:00;8768.4210526316;51.05;0;0;0
2019-03-17 00:00:00;8417.8947368421;40.07;0;0;0
2019-03-17 01:00:00;8211.052631579;38.87;0;0;0
2019-03-17 02:00:00;8140;34.34;0;0;0
2019-03-17 03:00:00;8128.4210526316;34.34;0;0;0
2019-03-17 04:00:00;8266.3157894737;37.5;0;0;0
2019-03-17 05:00:00;8418.9473684211;37.5;175.132520373;152.2978100247;87.575710269
2019-03-17 06:00:00;8892.1052631579;37.77;1166.903085133;150.6836317222;4467.3826851449
2019-03-17 07:00:00;9577.8947368421;37.87;2875.2611589744;413.2974489509;5189.2664060748
2019-03-17 08:00:00;9961.052631579;39.27;4142.5954293231;332.5039513024;5143.4822100412
2019-03-17 09:00:00;9892.6315789474;38.99;1673.4557035403;4918.8826817432;3534.3779340498
2019-03-17 10:00:00;9678.4210526316;38.87;4161.5204138116;3895.4727988908;1707.4933612976
2019-03-17 11:00:00;9500;34.01;1990.7261752929;1058.8372131349;5887.1439382389
2019-03-17 12:00:00;9335.2631578947;30;5344.1649514453;2665.3374453824;1266.747443839
2019-03-17 13:00:00;9191.052631579;20;1322.1214157233;1020.136424771;6446.839166839
2019-03-17 14:00:00;9100;8.85;8514.9681336764;40.904137187;13.6795871366
2019-03-17 15:00:00;8971.052631579;5.48;3324.6512877099;0.2004282001;3550.5090427567
2019-03-17 16:00:00;8835.2631578947;11.03;1178.3001968731;681.0234025948;1735.2236051988
2019-03-17 17:00:00;8769.4736842105;30.5;43.7959464457;4.6470884831;9.8466984045
2019-03-17 18:00:00;8748.4210526316;39.13;0;0;0
2019-03-17 19:00:00;8735.2631578947;48.08;0;0;0
2019-03-17 20:00:00;8805.7894736842;52.63;0;0;0
2019-03-17 21:00:00;8752.6315789474;48.01;0;0;0
2019-03-17 22:00:00;8565.7894736842;39.77;0;0;0
2019-03-17 23:00:00;8127.3684210526;40;0;0;0
2019-03-18 00:00:00;7727.3684210526;39.01;0;0;0
2019-03-18 01:00:00;7430.5263157895;38.69;0;0;0
2019-03-18 02:00:00;7221.5789473684;38.69;0;0;0
2019-03-18 03:00:00;7048.4210526316;39;0;0;0
2019-03-18 04:00:00;7035.7894736842;40;0;0;0
2019-03-18 05:00:00;7002.1052631579;50.53;110.6562932911;54.0069728691;10.4443918398
2019-03-18 06:00:00;7126.8421052632;51;356.9894948074;427.8684322334;2051.6072089592
2019-03-18 07:00:00;7289.4736842105;52.63;3484.4594433687;2267.3387125432;1503.7995400881
2019-03-18 08:00:00;7575.7894736842;53.01;6163.1526946708;1133.6379100253;1762.9321459706
2019-03-18 09:00:00;7740.5263157895;51.94;770.6106116571;653.3334961524;8295.3486535238
2019-03-18 10:00:00;7842.6315789474;51.75;1990.9512659057;7820.5503791935;115.0352049009
2019-03-18 11:00:00;7776.8421052632;51.94;2623.5950763953;3641.6020791388;3356.7372991327
2019-03-18 12:00:00;7687.3684210526;51.94;5770.793546187;270.875859066;3478.2531987469
2019-03-18 13:00:00;7524.7368421053;51.01;1017.3565840862;3033.6383547377;4981.0763185094
2019-03-18 14:00:00;7385.2631578947;50;2444.0796592782;3832.1979139924;1490.1477407295
2019-03-18 15:00:00;7280.5263157895;49.07;1773.8011683968;1088.2881338468;3121.4722577565
2019-03-18 16:00:00;7246.8421052632;49.51;574.5564371141;1967.3053302835;361.8268466024
2019-03-18 17:00:00;7240;50.71;17.7886437789;36.930262688;0.6539315331
2019-03-18 18:00:00;7282.6315789474;54.88;0;0;0
2019-03-18 19:00:00;7304.7368421053;56.19;0;0;0
2019-03-18 20:00:00;7523.1578947369;55.6;0;0;0
2019-03-18 21:00:00;7702.1052631579;52.35;0;0;0
2019-03-18 22:00:00;7557.8947368421;51;0;0;0
2019-03-18 23:00:00;7283.6842105263;50;0;0;0
2019-03-19 00:00:00;7031.5789473684;45.91;0;0;0
2019-03-19 01:00:00;6765.2631578947;42.71;0;0;0
2019-03-19 02:00:00;6613.6842105263;41.9;0;0;0
2019-03-19 03:00:00;6522.6315789474;41.29;0;0;0
2019-03-19 04:00:00;6533.1578947369;42.71;0;0;0
2019-03-19 05:00:00;6619.4736842105;47.58;5.5163564395;104.4974023328;11.9514865611
2019-03-19 06:00:00;6746.3157894737;51.27;228.6283958923;1667.7094052754;202.123911499
2019-03-19 07:00:00;6936.3157894737;54.38;3593.2155042249;1422.0905904289;1974.6975626795
2019-03-19 08:00:00;7197.3684210526;54.04;531.4470608167;2129.2706711843;5509.019545999
2019-03-19 09:00:00;7433.1578947369;52.26;3615.1972923975;2118.7307542856;2448.7461799837
2019-03-19 10:00:00;7582.1052631579;51.64;2074.6620409458;2623.9922643809;1234.01694534
2019-03-19 11:00:00;7537.8947368421;51.94;1480.2173337028;2531.8324158495;1280.7086191143
2019-03-19 12:00:00;7465.2631578947;51.53;2697.2806527099;4389.5946150312;165.1431495922
2019-03-19 13:00:00;7420;49.94;4749.2418186137;555.0140765518;2486.1019308346
2019-03-19 14:00:00;7306.8421052632;47.67;854.9783074307;95.6958821525;4937.3644677502
2019-03-19 15:00:00;7162.6315789474;46.5;894.8975765168;307.8425129007;941.0358692492
2019-03-19 16:00:00;7120;48.96;38.6755731877;314.5461301388;19.1509373402
2019-03-19 17:00:00;7089.4736842105;54.62;0;0;0
2019-03-19 18:00:00;7135.7894736842;56.57;0;0;0
2019-03-19 19:00:00;7193.1578947369;55.26;0;0;0
2019-03-19 20:00:00;7456.8421052632;54.96;0;0;0
2019-03-19 21:00:00;7838.4210526316;52.26;0;0;0
2019-03-19 22:00:00;7714.2105263158;51.33;0;0;0
2019-03-19 23:00:00;7506.8421052632;44.01;0;0;0
2019-03-20 00:00:00;7248.4210526316;41.54;0;0;0
2019-03-20 01:00:00;7111.052631579;39.69;0;0;0
2019-03-20 02:00:00;7080.5263157895;39.37;0;0;0
2019-03-20 03:00:00;7197.8947368421;39.37;0;0;0
2019-03-20 04:00:00;7270.5263157895;40;0;0;0
2019-03-20 05:00:00;7575.7894736842;47.53;8.6752836842;26.8963271494;13.1123598331
2019-03-20 06:00:00;8043.6842105263;50.53;33.2208240734;307.3626430066;1201.4931062533
2019-03-20 07:00:00;8811.052631579;51.94;2862.1675955881;205.8702609671;1250.4630187781
2019-03-20 08:00:00;9288.9473684211;51.91;19.2955672834;1018.472987387;2126.248752663
2019-03-20 09:00:00;9142.6315789474;49.94;913.6440189202;829.3157727764;1133.1255023034
2019-03-20 10:00:00;8946.8421052632;49.28;1476.8716950559;46.4383220612;1102.1848228829
2019-03-20 11:00:00;8753.6842105263;51.1;173.4086812015;114.9737980614;3068.8026687371
2019-03-20 12:00:00;8494.2105263158;51.64;525.0073048491;698.5424395636;1763.0620369207
2019-03-20 13:00:00;8337.3684210526;51.32;633.0558138754;195.9664785831;1622.6487088748
2019-03-20 14:00:00;8232.1052631579;51.01;917.9691420668;341.7885211971;55.4779094028
2019-03-20 15:00:00;8032.1052631579;50.5;190.7768038343;79.8460936055;349.7725585602
2019-03-20 16:00:00;7805.2631578947;50.53;8.9884020373;87.5986912337;51.1677460623
2019-03-20 17:00:00;7743.6842105263;51.64;0;0;0
2019-03-20 18:00:00;7774.7368421053;55.55;0;0;0
2019-03-20 19:00:00;7864.7368421053;55.16;0;0;0
2019-03-20 20:00:00;8064.2105263158;54.35;0;0;0
2019-03-20 21:00:00;8128.9473684211;51.33;0;0;0
2019-03-20 22:00:00;7937.3684210526;48.1;0;0;0
2019-03-20 23:00:00;7454.7368421053;49.07;0;0;0
2019-03-21 00:00:00;7038.4210526316;45.23;0;0;0
2019-03-21 01:00:00;6839.4736842105;44.01;0;0;0
2019-03-21 02:00:00;6649.4736842105;44.79;0;0;0
2019-03-21 03:00:00;6551.052631579;46.13;0;0;0
2019-03-21 04:00:00;6554.2105263158;49.59;0;0;0
2019-03-21 05:00:00;6701.052631579;53.21;0;0;0
2019-03-21 06:00:00;7107.8947368421;55.01;79.6859681951;14.5216624619;3.654087343
2019-03-21 07:00:00;7791.5789473684;54.07;55.58764936;155.4597005595;96.6236867472
2019-03-21 08:00:00;8155.7894736842;54.66;49.0987604287;391.5870788896;118.0236633484
2019-03-21 09:00:00;8162.6315789474;54.04;149.0066089089;70.4900040177;638.2392217402
2019-03-21 10:00:00;8048.9473684211;53.75;217.4643763256;759.3522205432;217.7279151312
2019-03-21 11:00:00;7975.7894736842;54.66;556.55051929;213.429082305;833.1205417383
2019-03-21 12:00:00;7805.2631578947;54.66;806.5356239722;374.2708666703;68.7519680242
2019-03-21 13:00:00;7690.5263157895;54.07;440.8787127878;214.6336610687;288.5043094768
2019-03-21 14:00:00;7629.4736842105;53.17;160.604374108;70.1351366915;412.2131085338
2019-03-21 15:00:00;7443.1578947369;53.01;49.0997985105;108.0027878135;206.762643676
2019-03-21 16:00:00;7352.6315789474;53.5;58.5972372634;28.597761912;35.3338741579
2019-03-21 17:00:00;7237.8947368421;53.8;0;0;0
2019-03-21 18:00:00;7277.8947368421;55.25;0;0;0
2019-03-21 19:00:00;7302.1052631579;56.55;0;0;0
2019-03-21 20:00:00;7498.9473684211;56.05;0;0;0
2019-03-21 21:00:00;7851.5789473684;55;0;0;0
2019-03-21 22:00:00;7678.4210526316;55.01;0;0;0
2019-03-21 23:00:00;7341.5789473684;56.39;0;0;0
2019-03-22 00:00:00;6984.7368421053;55.55;0;0;0
2019-03-22 01:00:00;6774.2105263158;55.5;0;0;0
2019-03-22 02:00:00;6685.2631578947;55.15;0;0;0
2019-03-22 03:00:00;6746.8421052632;55.01;0;0;0
2019-03-22 04:00:00;6804.7368421053;55.65;0;0;0
2019-03-22 05:00:00;7014.7368421053;55.76;288.9871999165;537.8461548788;69.3062612047
2019-03-22 06:00:00;7489.4736842105;55.95;3871.6411487208;1361.5159622079;283.7999510713
2019-03-22 07:00:00;8269.4736842105;56.25;3520.4328024509;1143.2134158621;4145.0428836871
2019-03-22 08:00:00;8704.2105263158;56.29;1275.3945066034;1379.6902361243;8005.074165939
2019-03-22 09:00:00;8592.6315789474;55.8;7681.1925879551;1508.4995116839;1649.307900361
2019-03-22 10:00:00;8487.3684210526;55.51;6432.6503057669;2165.0996931502;2241.250001083
2019-03-22 11:00:00;8394.7368421053;56.01;2598.3138943258;180.2352043301;7698.4981526774
2019-03-22 12:00:00;8204.2105263158;55.8;4331.7417038724;2158.9690520035;2225.7938554574
2019-03-22 13:00:00;8043.6842105263;55.25;1971.8375149675;455.0522078179;3373.0302732147
2019-03-22 14:00:00;7913.1578947369;54.8;2417.8203925351;31.6995853406;1505.1156674576
2019-03-22 15:00:00;7721.052631579;54.93;1503.1591935759;734.5735762103;194.9844335471
2019-03-22 16:00:00;7525.2631578947;55.01;365.5856554156;600.8132934994;49.1912644183
2019-03-22 17:00:00;7414.7368421053;55.25;26.9392179352;3.5207815193;12.1637658788
2019-03-22 18:00:00;7430;56.1;0;0;0
2019-03-22 19:00:00;7511.5789473684;57.5;0;0;0
2019-03-22 20:00:00;7960.5263157895;56.51;0;0;0
2019-03-22 21:00:00;8464.2105263158;55.85;0;0;0
2019-03-22 22:00:00;8371.052631579;55.65;0;0;0
2019-03-22 23:00:00;8048.9473684211;55.26;0;0;0
2019-03-23 00:00:00;7776.3157894737;54.34;0;0;0
2019-03-23 01:00:00;7650.5263157895;52.35;0;0;0
2019-03-23 02:00:00;7600.5263157895;51.94;0;0;0
2019-03-23 03:00:00;7624.2105263158;51.33;0;0;0
2019-03-23 04:00:00;7749.4736842105;50.55;0;0;0
2019-03-23 05:00:00;7908.9473684211;48.75;201.7446357941;47.323674857;197.4599506822
2019-03-23 06:00:00;8358.4210526316;49.28;1654.5816768516;388.2770069289;2808.8198275529
2019-03-23 07:00:00;9154.7368421053;50.53;1335.2373366418;2096.6231579678;6216.6873180571
2019-03-23 08:00:00;9624.7368421053;52.26;861.9236439783;1105.0908108254;8655.1019725296
2019-03-23 09:00:00;9415.2631578947;51.72;1363.247061172;4275.5866756204;5012.2637678743
2019-03-23 10:00:00;9079.4736842105;50;2493.0053464043;5242.0613908568;1195.5081240723
2019-03-23 11:00:00;8808.9473684211;50;2548.8523006853;469.5471556841;5119.6012296306
2019-03-23 12:00:00;8516.3157894737;50;5423.4885685773;1226.1799504717;1159.2914396178
2019-03-23 13:00:00;8208.9473684211;49.07;275.2096637981;1170.7054346196;5312.232714249
2019-03-23 14:00:00;8030.5263157895;47.65;734.6665989334;2583.9144416118;1814.1503321215
2019-03-23 15:00:00;7770;46.78;8.5785026424;134.1777216741;2748.8746043502
2019-03-23 16:00:00;7549.4736842105;48.3;202.5929120872;786.5290126897;106.1301212232
2019-03-23 17:00:00;7400;50.53;16.7637193844;0.0631308251;42.1108144572
2019-03-23 18:00:00;7356.3157894737;54.01;0;0;0
2019-03-23 19:00:00;7394.2105263158;55.01;0;0;0
2019-03-23 20:00:00;7568.9473684211;54.81;0;0;0
2019-03-23 21:00:00;7927.3684210526;52.99;0;0;0
2019-03-23 22:00:00;7855.2631578947;51.84;0;0;0
2019-03-23 23:00:00;7504.2105263158;43.43;0;0;0
2019-03-24 00:00:00;7123.6842105263;44.44;0;0;0
2019-03-24 01:00:00;6862.1052631579;44.01;0;0;0
2019-03-24 02:00:00;6738.9473684211;43.43;0;0;0
2019-03-24 03:00:00;6626.3157894737;40.1;0;0;0
2019-03-24 04:00:00;6619.4736842105;41.81;0;0;0
2019-03-24 05:00:00;6818.9473684211;43.43;31.8017573468;15.722792662;22.6037799913
2019-03-24 06:00:00;7170.5263157895;43.31;165.7239113261;1427.6672642709;390.1337810697
2019-03-24 07:00:00;7833.1578947369;41.31;407.7623560291;5064.5142361723;548.4651464653
2019-03-24 08:00:00;8182.1052631579;46.95;5094.4223374434;43.310351907;2189.1061406496
2019-03-24 09:00:00;8095.2631578947;47.42;2854.7024016996;2592.1419556281;450.7542980056
2019-03-24 10:00:00;7934.2105263158;47.42;1184.4186538282;1372.7497712614;879.6785555771
2019-03-24 11:00:00;7823.6842105263;46.5;335.2633262392;2696.8520238117;512.6808446158
2019-03-24 12:00:00;7599.4736842105;46.9;1807.8157500366;978.6545304918;1147.0509928049
2019-03-24 13:00:00;7467.8947368421;43.65;2970.7398657387;1584.4257547003;712.053655561
2019-03-24 14:00:00;7370.5263157895;39.98;3835.5358002628;1172.3034333474;565.2758917231
2019-03-24 15:00:00;7231.052631579;39.22;628.3256187554;1991.3665144256;671.3582541523
2019-03-24 16:00:00;7078.9473684211;39;138.6534944234;249.1663769052;1212.5753393381
2019-03-24 17:00:00;6975.7894736842;39.75;6.9045751187;57.3886049581;17.1847872565
2019-03-24 18:00:00;6903.1578947369;44.82;0;0;0
2019-03-24 19:00:00;6788.9473684211;52;0;0;0
2019-03-24 20:00:00;6823.1578947369;52.1;0;0;0
2019-03-24 21:00:00;7058.9473684211;50.37;0;0;0
2019-03-24 22:00:00;6828.9473684211;41.9;0;0;0
2019-03-24 23:00:00;6486.8421052632;39;0;0;0
2019-03-25 00:00:00;6113.6842105263;37.72;0;0;0
2019-03-25 01:00:00;5838.4210526316;30.99;0;0;0
2019-03-25 02:00:00;5597.8947368421;30;0;0;0
2019-03-25 03:00:00;5536.8421052632;30.13;0;0;0
2019-03-25 04:00:00;5451.052631579;34.85;0;0;0
2019-03-25 05:00:00;5456.3157894737;39.8;106.4243124091;40.4337206606;189.5532142635
2019-03-25 06:00:00;5627.3684210526;51.33;952.921501737;839.5186220606;8.2357202024
2019-03-25 07:00:00;5906.3157894737;51.96;2259.8730973163;732.2314595986;383.7983397517
2019-03-25 08:00:00;6176.8421052632;51.94;2162.341934816;1395.2334574111;1462.3508944396
2019-03-25 09:00:00;6389.4736842105;51;622.4782678527;1012.8497574604;2979.5231533536
2019-03-25 10:00:00;6581.5789473684;49.05;1472.2577971357;2970.9501775153;1315.986285349
2019-03-25 11:00:00;6674.2105263158;48.63;772.2879014331;6119.470168218;1978.0292710156
2019-03-25 12:00:00;6645.7894736842;47.74;766.1705382877;2769.885441551;3215.9714108281
2019-03-25 13:00:00;6562.6315789474;41.31;1275.7849657898;2303.570918394;260.1936678162
2019-03-25 14:00:00;6497.3684210526;39.99;340.3335595265;1976.5341146998;250.7107757737
2019-03-25 15:00:00;6416.3157894737;39.3;694.6766795235;145.937450815;747.8075983283
2019-03-25 16:00:00;6332.6315789474;39;436.4764552242;11.8117460415;297.4205467343
2019-03-25 17:00:00;6349.4736842105;41.2;41.3225130293;13.3669517576;4.8648185464
2019-03-25 18:00:00;6357.3684210526;47.01;0;0;0
2019-03-25 19:00:00;6370.5263157895;51.94;0;0;0
2019-03-25 20:00:00;6413.6842105263;49.32;0;0;0
2019-03-25 21:00:00;6658.4210526316;39.99;0;0;0
2019-03-25 22:00:00;6486.3157894737;37.56;0;0;0
2019-03-25 23:00:00;6175.7894736842;34.85;0;0;0
2019-03-26 00:00:00;5835.7894736842;30.87;0;0;0
2019-03-26 01:00:00;5531.5789473684;30.25;0;0;0
2019-03-26 02:00:00;5352.1052631579;30.21;0;0;0
2019-03-26 03:00:00;5294.7368421053;30.22;0;0;0
2019-03-26 04:00:00;5219.4736842105;32.5;0;0;0
2019-03-26 05:00:00;5297.3684210526;39;242.9590189926;13.8176183157;99.643404025
