episode;num_events;num_recovered;recovered_ratio;mean_recovery_time_steps;median_recovery_time_steps;mean_recovery_time_hours;median_recovery_time_hours
2739;24,000000;20,000000;0,833333;36,050000;34,000000;36,050000;34,000000
2740;20,000000;18,000000;0,900000;28,111111;26,000000;28,111111;26,000000
2741;20,000000;17,000000;0,850000;6,235294;5,000000;6,235294;5,000000
2742;23,000000;21,000000;0,913043;17,333333;13,000000;17,333333;13,000000
2743;18,000000;18,000000;1,000000;10,555556;7,500000;10,555556;7,500000
2744;15,000000;9,000000;0,600000;5,111111;4,000000;5,111111;4,000000
2745;20,000000;20,000000;1,000000;9,800000;7,000000;9,800000;7,000000
2746;13,000000;10,000000;0,769231;5,300000;4,500000;5,300000;4,500000
2747;14,000000;14,000000;1,000000;6,214286;5,000000;6,214286;5,000000
2748;23,000000;18,000000;0,782609;10,333333;10,000000;10,333333;10,000000
2749;20,000000;16,000000;0,800000;8,250000;6,500000;8,250000;6,500000
2750;24,000000;7,000000;0,291667;13,857143;14,000000;13,857143;14,000000
2751;16,000000;11,000000;0,687500;7,818182;7,000000;7,818182;7,000000
2752;12,000000;11,000000;0,916667;5,818182;6,000000;5,818182;6,000000
2753;23,000000;6,000000;0,260870;5,666667;4,000000;5,666667;4,000000
2754;15,000000;11,000000;0,733333;5,636364;5,000000;5,636364;5,000000
2755;20,000000;13,000000;0,650000;7,307692;7,000000;7,307692;7,000000
2756;19,000000;12,000000;0,631579;14,250000;9,000000;14,250000;9,000000
2757;23,000000;20,000000;0,869565;35,000000;32,000000;35,000000;32,000000
2758;20,000000;13,000000;0,650000;16,923077;15,000000;16,923077;15,000000
2759;13,000000;11,000000;0,846154;5,363636;6,000000;5,363636;6,000000
2760;22,000000;16,000000;0,727273;12,500000;8,500000;12,500000;8,500000
2761;15,000000;15,000000;1,000000;9,266667;5,000000;9,266667;5,000000
2762;17,000000;16,000000;0,941176;14,250000;9,500000;14,250000;9,500000
2763;20,000000;20,000000;1,000000;10,900000;7,500000;10,900000;7,500000
2764;19,000000;15,000000;0,789474;13,866667;13,000000;13,866667;13,000000
2765;18,000000;18,000000;1,000000;6,444444;6,500000;6,444444;6,500000
2766;9,000000;8,000000;0,888889;4,500000;2,000000;4,500000;2,000000
2767;17,000000;16,000000;0,941176;12,437500;11,500000;12,437500;11,500000
2768;17,000000;13,000000;0,764706;4,153846;3,000000;4,153846;3,000000
2769;21,000000;14,000000;0,666667;10,071429;8,000000;10,071429;8,000000
2770;16,000000;13,000000;0,812500;6,384615;4,000000;6,384615;4,000000
2771;16,000000;14,000000;0,875000;6,000000;4,500000;6,000000;4,500000
2772;20,000000;18,000000;0,900000;6,222222;5,000000;6,222222;5,000000
2773;16,000000;12,000000;0,750000;5,000000;4,500000;5,000000;4,500000
2774;21,000000;16,000000;0,761905;11,000000;11,000000;11,000000;11,000000
2775;22,000000;16,000000;0,727273;9,375000;7,000000;9,375000;7,000000
2776;20,000000;16,000000;0,800000;5,000000;5,000000;5,000000;5,000000
2777;17,000000;14,000000;0,823529;5,857143;5,000000;5,857143;5,000000
2778;21,000000;20,000000;0,952381;8,450000;8,000000;8,450000;8,000000
2779;24,000000;0,000000;0,000000;;;;
2780;19,000000;15,000000;0,789474;12,266667;9,000000;12,266667;9,000000
2781;20,000000;14,000000;0,700000;14,714286;12,500000;14,714286;12,500000
2782;19,000000;17,000000;0,894737;16,823529;16,000000;16,823529;16,000000
2783;11,000000;10,000000;0,909091;6,400000;5,500000;6,400000;5,500000
2784;19,000000;17,000000;0,894737;8,411765;8,000000;8,411765;8,000000
2785;20,000000;20,000000;1,000000;19,100000;16,000000;19,100000;16,000000
2786;15,000000;12,000000;0,800000;6,333333;4,500000;6,333333;4,500000
2787;21,000000;9,000000;0,428571;5,555556;4,000000;5,555556;4,000000
2788;18,000000;16,000000;0,888889;23,437500;23,000000;23,437500;23,000000
2789;20,000000;16,000000;0,800000;9,875000;8,000000;9,875000;8,000000
2790;21,000000;16,000000;0,761905;9,625000;9,000000;9,625000;9,000000
2791;20,000000;8,000000;0,400000;16,000000;18,000000;16,000000;18,000000
2792;19,000000;17,000000;0,894737;17,882353;18,000000;17,882353;18,000000
2793;25,000000;12,000000;0,480000;10,333333;10,000000;10,333333;10,000000
2794;21,000000;12,000000;0,571429;14,500000;14,000000;14,500000;14,000000
2795;18,000000;18,000000;1,000000;18,500000;11,500000;18,500000;11,500000
2796;15,000000;15,000000;1,000000;5,933333;5,000000;5,933333;5,000000
2797;13,000000;13,000000;1,000000;4,615385;4,000000;4,615385;4,000000
2798;14,000000;9,000000;0,642857;6,222222;4,000000;6,222222;4,000000
2799;18,000000;16,000000;0,888889;8,187500;6,500000;8,187500;6,500000
2800;15,000000;13,000000;0,866667;4,230769;4,000000;4,230769;4,000000
2801;15,000000;15,000000;1,000000;7,066667;6,000000;7,066667;6,000000
2802;12,000000;12,000000;1,000000;8,000000;5,500000;8,000000;5,500000
2803;16,000000;7,000000;0,437500;6,571429;5,000000;6,571429;5,000000
2804;20,000000;9,000000;0,450000;4,555556;3,000000;4,555556;3,000000
2805;21,000000;19,000000;0,904762;12,368421;12,000000;12,368421;12,000000
2806;23,000000;23,000000;1,000000;48,130435;49,000000;48,130435;49,000000
2807;20,000000;15,000000;0,750000;9,333333;8,000000;9,333333;8,000000
2808;14,000000;11,000000;0,785714;7,818182;7,000000;7,818182;7,000000
2809;14,000000;14,000000;1,000000;6,857143;7,000000;6,857143;7,000000
2810;15,000000;11,000000;0,733333;5,000000;5,000000;5,000000;5,000000
2811;20,000000;17,000000;0,850000;15,058824;10,000000;15,058824;10,000000
2812;19,000000;18,000000;0,947368;15,277778;14,000000;15,277778;14,000000
2813;22,000000;18,000000;0,818182;8,611111;6,500000;8,611111;6,500000
2814;18,000000;15,000000;0,833333;7,133333;7,000000;7,133333;7,000000
2815;21,000000;18,000000;0,857143;23,000000;21,500000;23,000000;21,500000
2816;17,000000;13,000000;0,764706;10,076923;8,000000;10,076923;8,000000
2817;17,000000;14,000000;0,823529;7,500000;8,000000;7,500000;8,000000
2818;16,000000;15,000000;0,937500;13,466667;11,000000;13,466667;11,000000
2819;17,000000;16,000000;0,941176;10,312500;8,000000;10,312500;8,000000
2820;20,000000;16,000000;0,800000;18,375000;15,000000;18,375000;15,000000
2821;17,000000;16,000000;0,941176;9,500000;8,500000;9,500000;8,500000
2822;17,000000;14,000000;0,823529;7,571429;7,000000;7,571429;7,000000
2823;15,000000;14,000000;0,933333;9,857143;8,000000;9,857143;8,000000
2824;20,000000;11,000000;0,550000;13,181818;12,000000;13,181818;12,000000
2825;13,000000;10,000000;0,769231;3,100000;1,500000;3,100000;1,500000
2826;13,000000;13,000000;1,000000;3,538462;2,000000;3,538462;2,000000
2827;13,000000;5,000000;0,384615;5,200000;4,000000;5,200000;4,000000
2828;20,000000;18,000000;0,900000;10,888889;10,000000;10,888889;10,000000
2829;14,000000;14,000000;1,000000;10,428571;10,500000;10,428571;10,500000
2830;21,000000;21,000000;1,000000;14,571429;13,000000;14,571429;13,000000
2831;15,000000;12,000000;0,800000;7,166667;5,000000;7,166667;5,000000
2832;16,000000;16,000000;1,000000;6,250000;5,500000;6,250000;5,500000
2833;13,000000;13,000000;1,000000;4,384615;3,000000;4,384615;3,000000
2834;15,000000;15,000000;1,000000;10,666667;5,000000;10,666667;5,000000
2835;23,000000;14,000000;0,608696;7,571429;7,500000;7,571429;7,500000
2836;14,000000;14,000000;1,000000;5,785714;6,000000;5,785714;6,000000
2837;18,000000;17,000000;0,944444;14,764706;12,000000;14,764706;12,000000
2838;20,000000;7,000000;0,350000;10,142857;9,000000;10,142857;9,000000
2839;15,000000;15,000000;1,000000;8,000000;7,000000;8,000000;7,000000
2840;14,000000;10,000000;0,714286;6,100000;6,000000;6,100000;6,000000
2841;18,000000;13,000000;0,722222;9,461538;8,000000;9,461538;8,000000
2842;17,000000;11,000000;0,647059;7,363636;7,000000;7,363636;7,000000
2843;21,000000;16,000000;0,761905;9,000000;6,000000;9,000000;6,000000
2844;17,000000;17,000000;1,000000;7,117647;6,000000;7,117647;6,000000
2845;21,000000;12,000000;0,571429;11,416667;11,000000;11,416667;11,000000
2846;14,000000;9,000000;0,642857;10,888889;10,000000;10,888889;10,000000
2847;18,000000;12,000000;0,666667;7,083333;4,500000;7,083333;4,500000
2848;15,000000;11,000000;0,733333;3,090909;1,000000;3,090909;1,000000
2849;17,000000;5,000000;0,294118;3,000000;2,000000;3,000000;2,000000
2850;24,000000;0,000000;0,000000;;;;
2851;10,000000;9,000000;0,900000;2,555556;1,000000;2,555556;1,000000
2852;19,000000;1,000000;0,052632;1,000000;1,000000;1,000000;1,000000
2853;16,000000;8,000000;0,500000;3,000000;2,000000;3,000000;2,000000
2854;16,000000;15,000000;0,937500;9,666667;7,000000;9,666667;7,000000
2855;17,000000;8,000000;0,470588;7,125000;6,000000;7,125000;6,000000
2856;20,000000;15,000000;0,750000;8,733333;7,000000;8,733333;7,000000
2857;20,000000;19,000000;0,950000;10,631579;8,000000;10,631579;8,000000
2858;10,000000;10,000000;1,000000;4,400000;3,000000;4,400000;3,000000
2859;11,000000;11,000000;1,000000;12,272727;12,000000;12,272727;12,000000
2860;20,000000;9,000000;0,450000;9,666667;9,000000;9,666667;9,000000
2861;12,000000;12,000000;1,000000;5,583333;4,500000;5,583333;4,500000
2862;12,000000;11,000000;0,916667;7,090909;6,000000;7,090909;6,000000
2863;23,000000;22,000000;0,956522;13,545455;11,500000;13,545455;11,500000
2864;19,000000;19,000000;1,000000;10,368421;7,000000;10,368421;7,000000
2865;18,000000;18,000000;1,000000;9,611111;8,000000;9,611111;8,000000
2866;17,000000;17,000000;1,000000;12,235294;6,000000;12,235294;6,000000
2867;16,000000;16,000000;1,000000;9,687500;8,000000;9,687500;8,000000
2868;23,000000;10,000000;0,434783;12,400000;9,500000;12,400000;9,500000
2869;20,000000;20,000000;1,000000;15,450000;14,000000;15,450000;14,000000
2870;14,000000;14,000000;1,000000;9,214286;6,000000;9,214286;6,000000
2871;16,000000;15,000000;0,937500;6,533333;4,000000;6,533333;4,000000
2872;17,000000;14,000000;0,823529;9,857143;9,500000;9,857143;9,500000
2873;19,000000;16,000000;0,842105;13,125000;9,500000;13,125000;9,500000
2874;17,000000;16,000000;0,941176;7,375000;5,000000;7,375000;5,000000
2875;15,000000;14,000000;0,933333;2,785714;1,000000;2,785714;1,000000
2876;15,000000;6,000000;0,400000;10,666667;11,000000;10,666667;11,000000
2877;18,000000;16,000000;0,888889;22,937500;22,000000;22,937500;22,000000
2878;17,000000;17,000000;1,000000;7,705882;3,000000;7,705882;3,000000
2879;25,000000;9,000000;0,360000;7,555556;3,000000;7,555556;3,000000
2880;18,000000;16,000000;0,888889;13,937500;14,500000;13,937500;14,500000
2881;18,000000;18,000000;1,000000;14,666667;11,000000;14,666667;11,000000
2882;19,000000;9,000000;0,473684;4,555556;5,000000;4,555556;5,000000
2883;16,000000;15,000000;0,937500;5,066667;4,000000;5,066667;4,000000
2884;19,000000;14,000000;0,736842;14,571429;15,000000;14,571429;15,000000
2885;24,000000;23,000000;0,958333;11,043478;9,000000;11,043478;9,000000
2886;22,000000;18,000000;0,818182;12,777778;10,500000;12,777778;10,500000
2887;10,000000;10,000000;1,000000;5,100000;3,000000;5,100000;3,000000
2888;18,000000;12,000000;0,666667;11,333333;6,500000;11,333333;6,500000
2889;20,000000;8,000000;0,400000;2,625000;2,000000;2,625000;2,000000
2890;23,000000;7,000000;0,304348;6,285714;5,000000;6,285714;5,000000
2891;22,000000;22,000000;1,000000;13,000000;12,500000;13,000000;12,500000
2892;16,000000;15,000000;0,937500;14,333333;10,000000;14,333333;10,000000
2893;19,000000;18,000000;0,947368;13,833333;12,000000;13,833333;12,000000
2894;23,000000;11,000000;0,478261;17,818182;19,000000;17,818182;19,000000
2895;17,000000;15,000000;0,882353;8,800000;6,000000;8,800000;6,000000
2896;20,000000;12,000000;0,600000;7,583333;5,000000;7,583333;5,000000
2897;17,000000;17,000000;1,000000;9,647059;5,000000;9,647059;5,000000
2898;20,000000;19,000000;0,950000;10,105263;9,000000;10,105263;9,000000
2899;20,000000;20,000000;1,000000;27,000000;23,500000;27,000000;23,500000
2900;15,000000;12,000000;0,800000;7,500000;6,500000;7,500000;6,500000
2901;12,000000;8,000000;0,666667;3,250000;2,500000;3,250000;2,500000
2902;10,000000;8,000000;0,800000;2,500000;1,000000;2,500000;1,000000
2903;17,000000;14,000000;0,823529;11,714286;11,500000;11,714286;11,500000
2904;20,000000;19,000000;0,950000;16,842105;13,000000;16,842105;13,000000
2905;18,000000;12,000000;0,666667;10,500000;7,500000;10,500000;7,500000
2906;19,000000;9,000000;0,473684;5,555556;4,000000;5,555556;4,000000
2907;14,000000;12,000000;0,857143;8,416667;6,500000;8,416667;6,500000
2908;20,000000;9,000000;0,450000;4,333333;4,000000;4,333333;4,000000
2909;16,000000;12,000000;0,750000;7,500000;4,500000;7,500000;4,500000
2910;15,000000;13,000000;0,866667;9,307692;8,000000;9,307692;8,000000
2911;21,000000;18,000000;0,857143;21,222222;20,000000;21,222222;20,000000
2912;21,000000;17,000000;0,809524;16,764706;16,000000;16,764706;16,000000
2913;25,000000;2,000000;0,080000;3,000000;3,000000;3,000000;3,000000
2914;15,000000;14,000000;0,933333;4,500000;4,000000;4,500000;4,000000
2915;18,000000;11,000000;0,611111;7,090909;5,000000;7,090909;5,000000
2916;12,000000;11,000000;0,916667;5,272727;2,000000;5,272727;2,000000
2917;12,000000;12,000000;1,000000;11,416667;8,000000;11,416667;8,000000
2918;19,000000;11,000000;0,578947;3,636364;3,000000;3,636364;3,000000
2919;14,000000;11,000000;0,785714;8,090909;5,000000;8,090909;5,000000
2920;13,000000;12,000000;0,923077;3,500000;1,500000;3,500000;1,500000
2921;21,000000;20,000000;0,952381;9,200000;8,000000;9,200000;8,000000
2922;15,000000;11,000000;0,733333;3,272727;2,000000;3,272727;2,000000
2923;18,000000;16,000000;0,888889;8,437500;8,000000;8,437500;8,000000
2924;16,000000;16,000000;1,000000;8,625000;8,500000;8,625000;8,500000
2925;28,000000;19,000000;0,678571;32,368421;35,000000;32,368421;35,000000
2926;16,000000;13,000000;0,812500;11,461538;8,000000;11,461538;8,000000
2927;16,000000;15,000000;0,937500;7,266667;5,000000;7,266667;5,000000
2928;16,000000;15,000000;0,937500;7,600000;6,000000;7,600000;6,000000
2929;15,000000;15,000000;1,000000;5,800000;5,000000;5,800000;5,000000
2930;15,000000;14,000000;0,933333;7,714286;6,000000;7,714286;6,000000
2931;16,000000;8,000000;0,500000;5,500000;6,000000;5,500000;6,000000
2932;12,000000;12,000000;1,000000;3,583333;4,000000;3,583333;4,000000
2933;19,000000;13,000000;0,684211;8,615385;5,000000;8,615385;5,000000
2934;20,000000;15,000000;0,750000;9,600000;11,000000;9,600000;11,000000
2935;17,000000;17,000000;1,000000;5,764706;5,000000;5,764706;5,000000
2936;14,000000;14,000000;1,000000;7,214286;5,500000;7,214286;5,500000
2937;10,000000;9,000000;0,900000;2,555556;1,000000;2,555556;1,000000
2938;20,000000;12,000000;0,600000;5,833333;4,500000;5,833333;4,500000
2939;19,000000;16,000000;0,842105;7,187500;7,000000;7,187500;7,000000
2940;23,000000;12,000000;0,521739;17,916667;17,000000;17,916667;17,000000
2941;19,000000;12,000000;0,631579;5,083333;4,000000;5,083333;4,000000
2942;12,000000;11,000000;0,916667;7,818182;7,000000;7,818182;7,000000
2943;16,000000;11,000000;0,687500;4,272727;4,000000;4,272727;4,000000
2944;18,000000;14,000000;0,777778;9,071429;8,000000;9,071429;8,000000
2945;22,000000;22,000000;1,000000;16,772727;18,500000;16,772727;18,500000
2946;22,000000;22,000000;1,000000;15,227273;14,500000;15,227273;14,500000
2947;17,000000;12,000000;0,705882;8,333333;8,000000;8,333333;8,000000
2948;15,000000;15,000000;1,000000;9,066667;8,000000;9,066667;8,000000
2949;10,000000;4,000000;0,400000;3,250000;3,000000;3,250000;3,000000
2950;18,000000;16,000000;0,888889;5,250000;5,500000;5,250000;5,500000
2951;14,000000;9,000000;0,642857;9,000000;7,000000;9,000000;7,000000
2952;20,000000;12,000000;0,600000;9,166667;5,500000;9,166667;5,500000
2953;21,000000;19,000000;0,904762;18,789474;14,000000;18,789474;14,000000
2954;18,000000;10,000000;0,555556;5,600000;4,500000;5,600000;4,500000
2955;18,000000;11,000000;0,611111;6,454545;3,000000;6,454545;3,000000
2956;20,000000;16,000000;0,800000;11,125000;9,000000;11,125000;9,000000
2957;18,000000;16,000000;0,888889;36,000000;35,500000;36,000000;35,500000
2958;15,000000;14,000000;0,933333;7,071429;5,500000;7,071429;5,500000
2959;13,000000;13,000000;1,000000;8,230769;7,000000;8,230769;7,000000
2960;20,000000;17,000000;0,850000;9,235294;9,000000;9,235294;9,000000
2961;17,000000;15,000000;0,882353;10,733333;9,000000;10,733333;9,000000
2962;11,000000;11,000000;1,000000;2,090909;1,000000;2,090909;1,000000
2963;13,000000;7,000000;0,538462;4,571429;4,000000;4,571429;4,000000
2964;20,000000;11,000000;0,550000;5,000000;5,000000;5,000000;5,000000
2965;22,000000;10,000000;0,454545;3,300000;2,500000;3,300000;2,500000
2966;13,000000;12,000000;0,923077;7,166667;3,500000;7,166667;3,500000
2967;10,000000;8,000000;0,800000;2,000000;1,000000;2,000000;1,000000
2968;23,000000;16,000000;0,695652;10,375000;8,500000;10,375000;8,500000
2969;19,000000;16,000000;0,842105;12,375000;10,000000;12,375000;10,000000
2970;18,000000;15,000000;0,833333;7,933333;8,000000;7,933333;8,000000
2971;13,000000;13,000000;1,000000;5,461538;3,000000;5,461538;3,000000
2972;14,000000;14,000000;1,000000;11,428571;8,500000;11,428571;8,500000
2973;16,000000;14,000000;0,875000;9,785714;9,000000;9,785714;9,000000
2974;16,000000;15,000000;0,937500;11,600000;10,000000;11,600000;10,000000
2975;14,000000;11,000000;0,785714;4,363636;4,000000;4,363636;4,000000
2976;10,000000;9,000000;0,900000;3,333333;2,000000;3,333333;2,000000
2977;14,000000;11,000000;0,785714;5,454545;4,000000;5,454545;4,000000
2978;20,000000;11,000000;0,550000;8,727273;8,000000;8,727273;8,000000
2979;19,000000;17,000000;0,894737;9,941176;10,000000;9,941176;10,000000
2980;18,000000;12,000000;0,666667;5,916667;5,000000;5,916667;5,000000
2981;20,000000;20,000000;1,000000;11,650000;10,500000;11,650000;10,500000
2982;15,000000;11,000000;0,733333;4,818182;5,000000;4,818182;5,000000
2983;17,000000;14,000000;0,823529;17,285714;15,000000;17,285714;15,000000
2984;11,000000;9,000000;0,818182;4,444444;2,000000;4,444444;2,000000
2985;10,000000;10,000000;1,000000;3,100000;1,000000;3,100000;1,000000
2986;17,000000;17,000000;1,000000;9,411765;8,000000;9,411765;8,000000
2987;19,000000;19,000000;1,000000;6,894737;6,000000;6,894737;6,000000
2988;19,000000;15,000000;0,789474;31,400000;34,000000;31,400000;34,000000
2989;17,000000;13,000000;0,764706;8,384615;7,000000;8,384615;7,000000
2990;17,000000;17,000000;1,000000;18,411765;19,000000;18,411765;19,000000
2991;16,000000;14,000000;0,875000;29,214286;28,500000;29,214286;28,500000
2992;16,000000;12,000000;0,750000;5,500000;5,500000;5,500000;5,500000
2993;19,000000;14,000000;0,736842;7,571429;7,500000;7,571429;7,500000
2994;16,000000;13,000000;0,812500;12,538462;8,000000;12,538462;8,000000
2995;17,000000;11,000000;0,647059;7,363636;8,000000;7,363636;8,000000
2996;14,000000;10,000000;0,714286;3,900000;2,000000;3,900000;2,000000
2997;19,000000;13,000000;0,684211;18,384615;16,000000;18,384615;16,000000
2998;14,000000;14,000000;1,000000;8,214286;7,000000;8,214286;7,000000
2999;17,000000;16,000000;0,941176;13,312500;11,000000;13,312500;11,000000
3000;17,000000;16,000000;0,941176;6,562500;5,000000;6,562500;5,000000
3001;16,000000;16,000000;1,000000;7,562500;6,000000;7,562500;6,000000
3002;17,000000;17,000000;1,000000;7,470588;6,000000;7,470588;6,000000
3003;12,000000;11,000000;0,916667;2,454545;1,000000;2,454545;1,000000
3004;19,000000;17,000000;0,894737;16,705882;15,000000;16,705882;15,000000
3005;16,000000;14,000000;0,875000;9,000000;8,500000;9,000000;8,500000
3006;14,000000;13,000000;0,928571;19,230769;18,000000;19,230769;18,000000
3007;17,000000;16,000000;0,941176;5,750000;5,000000;5,750000;5,000000
3008;17,000000;15,000000;0,882353;8,533333;6,000000;8,533333;6,000000
3009;17,000000;15,000000;0,882353;6,000000;3,000000;6,000000;3,000000
3010;15,000000;8,000000;0,533333;4,750000;4,500000;4,750000;4,500000
3011;17,000000;14,000000;0,823529;6,428571;5,000000;6,428571;5,000000
3012;19,000000;12,000000;0,631579;9,083333;6,000000;9,083333;6,000000
3013;13,000000;13,000000;1,000000;6,461538;4,000000;6,461538;4,000000
3014;17,000000;14,000000;0,823529;7,428571;4,000000;7,428571;4,000000
3015;19,000000;16,000000;0,842105;11,187500;9,500000;11,187500;9,500000
3016;20,000000;12,000000;0,600000;6,833333;6,000000;6,833333;6,000000
3017;16,000000;13,000000;0,812500;5,692308;3,000000;5,692308;3,000000
3018;22,000000;20,000000;0,909091;27,250000;25,500000;27,250000;25,500000
3019;21,000000;19,000000;0,904762;14,421053;12,000000;14,421053;12,000000
3020;21,000000;11,000000;0,523810;15,909091;16,000000;15,909091;16,000000
3021;14,000000;12,000000;0,857143;5,916667;4,500000;5,916667;4,500000
3022;17,000000;15,000000;0,882353;7,066667;4,000000;7,066667;4,000000
3023;20,000000;20,000000;1,000000;12,600000;11,500000;12,600000;11,500000
3024;20,000000;14,000000;0,700000;12,500000;13,500000;12,500000;13,500000
3025;15,000000;9,000000;0,600000;4,888889;2,000000;4,888889;2,000000
3026;19,000000;14,000000;0,736842;10,714286;11,500000;10,714286;11,500000
3027;15,000000;12,000000;0,800000;5,000000;4,000000;5,000000;4,000000
3028;17,000000;9,000000;0,529412;6,888889;3,000000;6,888889;3,000000
3029;20,000000;19,000000;0,950000;13,578947;13,000000;13,578947;13,000000
3030;21,000000;18,000000;0,857143;17,888889;18,000000;17,888889;18,000000
3031;11,000000;8,000000;0,727273;3,875000;2,500000;3,875000;2,500000
3032;13,000000;13,000000;1,000000;5,000000;1,000000;5,000000;1,000000
3033;18,000000;17,000000;0,944444;12,823529;10,000000;12,823529;10,000000
3034;13,000000;13,000000;1,000000;7,615385;4,000000;7,615385;4,000000
3035;12,000000;11,000000;0,916667;6,181818;3,000000;6,181818;3,000000
3036;19,000000;3,000000;0,157895;2,666667;1,000000;2,666667;1,000000
3037;21,000000;20,000000;0,952381;7,550000;8,000000;7,550000;8,000000
3038;17,000000;17,000000;1,000000;14,647059;9,000000;14,647059;9,000000
3039;11,000000;9,000000;0,818182;3,222222;2,000000;3,222222;2,000000
3040;17,000000;15,000000;0,882353;6,733333;3,000000;6,733333;3,000000
3041;20,000000;19,000000;0,950000;4,894737;5,000000;4,894737;5,000000
3042;26,000000;0,000000;0,000000;;;;
3043;18,000000;12,000000;0,666667;12,416667;12,000000;12,416667;12,000000
3044;18,000000;16,000000;0,888889;9,187500;5,500000;9,187500;5,500000
3045;19,000000;19,000000;1,000000;12,947368;9,000000;12,947368;9,000000
3046;11,000000;11,000000;1,000000;5,636364;1,000000;5,636364;1,000000
3047;11,000000;11,000000;1,000000;4,090909;3,000000;4,090909;3,000000
3048;20,000000;19,000000;0,950000;20,421053;21,000000;20,421053;21,000000
3049;17,000000;17,000000;1,000000;7,823529;6,000000;7,823529;6,000000
3050;17,000000;14,000000;0,823529;4,428571;3,000000;4,428571;3,000000
3051;17,000000;15,000000;0,882353;5,333333;3,000000;5,333333;3,000000
3052;17,000000;17,000000;1,000000;5,176471;5,000000;5,176471;5,000000
3053;9,000000;9,000000;1,000000;3,777778;3,000000;3,777778;3,000000
3054;19,000000;16,000000;0,842105;8,437500;7,000000;8,437500;7,000000
3055;17,000000;17,000000;1,000000;9,058824;8,000000;9,058824;8,000000
3056;15,000000;9,000000;0,600000;2,666667;2,000000;2,666667;2,000000
3057;20,000000;15,000000;0,750000;12,466667;12,000000;12,466667;12,000000
3058;16,000000;12,000000;0,750000;21,166667;21,500000;21,166667;21,500000
3059;20,000000;2,000000;0,100000;3,500000;3,500000;3,500000;3,500000
3060;18,000000;18,000000;1,000000;14,277778;11,000000;14,277778;11,000000
3061;16,000000;16,000000;1,000000;7,875000;6,000000;7,875000;6,000000
3062;21,000000;15,000000;0,714286;22,733333;24,000000;22,733333;24,000000
3063;16,000000;15,000000;0,937500;4,733333;5,000000;4,733333;5,000000
3064;19,000000;15,000000;0,789474;11,400000;11,000000;11,400000;11,000000
3065;17,000000;17,000000;1,000000;7,588235;5,000000;7,588235;5,000000
3066;21,000000;10,000000;0,476190;7,000000;5,500000;7,000000;5,500000
3067;11,000000;10,000000;0,909091;2,100000;1,000000;2,100000;1,000000
3068;21,000000;18,000000;0,857143;9,833333;9,000000;9,833333;9,000000
3069;20,000000;19,000000;0,950000;10,789474;7,000000;10,789474;7,000000
3070;18,000000;14,000000;0,777778;5,500000;4,500000;5,500000;4,500000
3071;12,000000;11,000000;0,916667;3,636364;3,000000;3,636364;3,000000
3072;17,000000;16,000000;0,941176;7,062500;5,500000;7,062500;5,500000
3073;20,000000;15,000000;0,750000;10,066667;6,000000;10,066667;6,000000
3074;16,000000;15,000000;0,937500;11,000000;5,000000;11,000000;5,000000
3075;15,000000;12,000000;0,800000;6,500000;5,000000;6,500000;5,000000
3076;22,000000;16,000000;0,727273;28,250000;29,500000;28,250000;29,500000
3077;19,000000;14,000000;0,736842;21,214286;23,000000;21,214286;23,000000
3078;17,000000;17,000000;1,000000;10,529412;9,000000;10,529412;9,000000
3079;17,000000;8,000000;0,470588;4,750000;3,000000;4,750000;3,000000
3080;11,000000;11,000000;1,000000;4,090909;1,000000;4,090909;1,000000
3081;15,000000;13,000000;0,866667;4,769231;4,000000;4,769231;4,000000
3082;15,000000;13,000000;0,866667;4,769231;4,000000;4,769231;4,000000
3083;16,000000;10,000000;0,625000;11,500000;8,500000;11,500000;8,500000
3084;13,000000;11,000000;0,846154;5,090909;5,000000;5,090909;5,000000
3085;15,000000;13,000000;0,866667;5,538462;5,000000;5,538462;5,000000
3086;14,000000;10,000000;0,714286;3,700000;2,500000;3,700000;2,500000
3087;20,000000;15,000000;0,750000;8,400000;8,000000;8,400000;8,000000
3088;17,000000;16,000000;0,941176;5,625000;4,500000;5,625000;4,500000
3089;15,000000;15,000000;1,000000;2,600000;2,000000;2,600000;2,000000
3090;17,000000;15,000000;0,882353;12,400000;9,000000;12,400000;9,000000
3091;16,000000;14,000000;0,875000;8,142857;6,000000;8,142857;6,000000
3092;18,000000;15,000000;0,833333;9,933333;8,000000;9,933333;8,000000
3093;20,000000;7,000000;0,350000;4,142857;4,000000;4,142857;4,000000
3094;15,000000;13,000000;0,866667;7,000000;6,000000;7,000000;6,000000
3095;19,000000;16,000000;0,842105;4,437500;3,000000;4,437500;3,000000
3096;17,000000;10,000000;0,588235;12,000000;10,500000;12,000000;10,500000
3097;15,000000;11,000000;0,733333;7,636364;7,000000;7,636364;7,000000
3098;15,000000;11,000000;0,733333;8,090909;6,000000;8,090909;6,000000
3099;20,000000;14,000000;0,700000;16,357143;11,500000;16,357143;11,500000
3100;17,000000;15,000000;0,882353;14,533333;12,000000;14,533333;12,000000
3101;10,000000;9,000000;0,900000;4,000000;3,000000;4,000000;3,000000
3102;19,000000;19,000000;1,000000;10,947368;9,000000;10,947368;9,000000
3103;19,000000;11,000000;0,578947;4,000000;3,000000;4,000000;3,000000
3104;24,000000;23,000000;0,958333;20,130435;21,000000;20,130435;21,000000
3105;10,000000;9,000000;0,900000;6,444444;4,000000;6,444444;4,000000
