episode;event_index;event_start_step;event_start_t_idx;epsilon_band_w;event_threshold_w;persistence_window_steps;recovery_step;recovery_time_steps;recovery_time_hours;peak_abs_e_after_event
1507;3;13,000000;13,000000;3000,000000;6000,000000;6,000000;37,000000;24,000000;24,000000;109160,088117
1507;4;15,000000;15,000000;3000,000000;6000,000000;6,000000;37,000000;22,000000;22,000000;109160,088117
1507;5;18,000000;18,000000;3000,000000;6000,000000;6,000000;37,000000;19,000000;19,000000;109160,088117
1507;6;20,000000;20,000000;3000,000000;6000,000000;6,000000;37,000000;17,000000;17,000000;109160,088117
1507;7;25,000000;25,000000;3000,000000;6000,000000;6,000000;37,000000;12,000000;12,000000;109160,088117
1507;8;33,000000;33,000000;3000,000000;6000,000000;6,000000;37,000000;4,000000;4,000000;109160,088117
1507;9;36,000000;36,000000;3000,000000;6000,000000;6,000000;37,000000;1,000000;1,000000;109160,088117
1507;10;43,000000;43,000000;3000,000000;6000,000000;6,000000;71,000000;28,000000;28,000000;109160,088117
1507;11;47,000000;47,000000;3000,000000;6000,000000;6,000000;71,000000;24,000000;24,000000;109160,088117
1507;12;50,000000;50,000000;3000,000000;6000,000000;6,000000;71,000000;21,000000;21,000000;109160,088117
1507;13;53,000000;53,000000;3000,000000;6000,000000;6,000000;71,000000;18,000000;18,000000;109160,088117
1507;14;56,000000;56,000000;3000,000000;6000,000000;6,000000;71,000000;15,000000;15,000000;109160,088117
1507;15;60,000000;60,000000;3000,000000;6000,000000;6,000000;71,000000;11,000000;11,000000;109160,088117
1507;16;65,000000;65,000000;3000,000000;6000,000000;6,000000;71,000000;6,000000;6,000000;109160,088117
1507;17;67,000000;67,000000;3000,000000;6000,000000;6,000000;71,000000;4,000000;4,000000;109160,088117
1507;18;77,000000;77,000000;3000,000000;6000,000000;6,000000;;;;109160,088117
1507;19;81,000000;81,000000;3000,000000;6000,000000;6,000000;;;;109160,088117
1507;20;87,000000;87,000000;3000,000000;6000,000000;6,000000;;;;109160,088117
1507;21;90,000000;90,000000;3000,000000;6000,000000;6,000000;;;;109160,088117
1507;22;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;109160,088117
1508;0;4,000000;4,000000;3000,000000;6000,000000;6,000000;6,000000;2,000000;2,000000;98882,870452
1508;1;16,000000;16,000000;3000,000000;6000,000000;6,000000;24,000000;8,000000;8,000000;98882,870452
1508;2;20,000000;20,000000;3000,000000;6000,000000;6,000000;24,000000;4,000000;4,000000;98882,870452
1508;3;23,000000;23,000000;3000,000000;6000,000000;6,000000;24,000000;1,000000;1,000000;98882,870452
1508;4;34,000000;34,000000;3000,000000;6000,000000;6,000000;49,000000;15,000000;15,000000;98882,870452
1508;5;39,000000;39,000000;3000,000000;6000,000000;6,000000;49,000000;10,000000;10,000000;91871,554198
1508;6;44,000000;44,000000;3000,000000;6000,000000;6,000000;49,000000;5,000000;5,000000;91871,554198
1508;7;48,000000;48,000000;3000,000000;6000,000000;6,000000;49,000000;1,000000;1,000000;66867,433782
1508;8;75,000000;75,000000;3000,000000;6000,000000;6,000000;78,000000;3,000000;3,000000;62126,843672
1508;9;77,000000;77,000000;3000,000000;6000,000000;6,000000;78,000000;1,000000;1,000000;62126,843672
1508;10;86,000000;86,000000;3000,000000;6000,000000;6,000000;;;;34807,904073
1508;11;89,000000;89,000000;3000,000000;6000,000000;6,000000;;;;34807,904073
1509;0;0,000000;0,000000;3000,000000;6000,000000;6,000000;53,000000;53,000000;53,000000;83117,037846
1509;1;4,000000;4,000000;3000,000000;6000,000000;6,000000;53,000000;49,000000;49,000000;83117,037846
1509;2;7,000000;7,000000;3000,000000;6000,000000;6,000000;53,000000;46,000000;46,000000;83117,037846
1509;3;9,000000;9,000000;3000,000000;6000,000000;6,000000;53,000000;44,000000;44,000000;83117,037846
1509;4;15,000000;15,000000;3000,000000;6000,000000;6,000000;53,000000;38,000000;38,000000;83117,037846
1509;5;20,000000;20,000000;3000,000000;6000,000000;6,000000;53,000000;33,000000;33,000000;83117,037846
1509;6;25,000000;25,000000;3000,000000;6000,000000;6,000000;53,000000;28,000000;28,000000;83117,037846
1509;7;29,000000;29,000000;3000,000000;6000,000000;6,000000;53,000000;24,000000;24,000000;83117,037846
1509;8;31,000000;31,000000;3000,000000;6000,000000;6,000000;53,000000;22,000000;22,000000;83117,037846
1509;9;34,000000;34,000000;3000,000000;6000,000000;6,000000;53,000000;19,000000;19,000000;77413,193924
1509;10;37,000000;37,000000;3000,000000;6000,000000;6,000000;53,000000;16,000000;16,000000;77413,193924
1509;11;42,000000;42,000000;3000,000000;6000,000000;6,000000;53,000000;11,000000;11,000000;77413,193924
1509;12;47,000000;47,000000;3000,000000;6000,000000;6,000000;53,000000;6,000000;6,000000;77413,193924
1509;13;52,000000;52,000000;3000,000000;6000,000000;6,000000;53,000000;1,000000;1,000000;77413,193924
1509;14;59,000000;59,000000;3000,000000;6000,000000;6,000000;70,000000;11,000000;11,000000;77413,193924
1509;15;61,000000;61,000000;3000,000000;6000,000000;6,000000;70,000000;9,000000;9,000000;77413,193924
1509;16;63,000000;63,000000;3000,000000;6000,000000;6,000000;70,000000;7,000000;7,000000;77413,193924
1509;17;65,000000;65,000000;3000,000000;6000,000000;6,000000;70,000000;5,000000;5,000000;77413,193924
1509;18;67,000000;67,000000;3000,000000;6000,000000;6,000000;70,000000;3,000000;3,000000;77413,193924
1509;19;69,000000;69,000000;3000,000000;6000,000000;6,000000;70,000000;1,000000;1,000000;77413,193924
1509;20;77,000000;77,000000;3000,000000;6000,000000;6,000000;;;;63219,123782
1509;21;79,000000;79,000000;3000,000000;6000,000000;6,000000;;;;63219,123782
1509;22;84,000000;84,000000;3000,000000;6000,000000;6,000000;;;;57207,180791
1509;23;88,000000;88,000000;3000,000000;6000,000000;6,000000;;;;57207,180791
1509;24;94,000000;94,000000;3000,000000;6000,000000;6,000000;;;;57207,180791
1510;0;3,000000;3,000000;3000,000000;6000,000000;6,000000;37,000000;34,000000;34,000000;90926,377341
1510;1;8,000000;8,000000;3000,000000;6000,000000;6,000000;37,000000;29,000000;29,000000;90926,377341
1510;2;11,000000;11,000000;3000,000000;6000,000000;6,000000;37,000000;26,000000;26,000000;90926,377341
1510;3;17,000000;17,000000;3000,000000;6000,000000;6,000000;37,000000;20,000000;20,000000;90926,377341
1510;4;19,000000;19,000000;3000,000000;6000,000000;6,000000;37,000000;18,000000;18,000000;90926,377341
1510;5;22,000000;22,000000;3000,000000;6000,000000;6,000000;37,000000;15,000000;15,000000;90926,377341
1510;6;29,000000;29,000000;3000,000000;6000,000000;6,000000;37,000000;8,000000;8,000000;90926,377341
1510;7;32,000000;32,000000;3000,000000;6000,000000;6,000000;37,000000;5,000000;5,000000;90926,377341
1510;8;36,000000;36,000000;3000,000000;6000,000000;6,000000;37,000000;1,000000;1,000000;90926,377341
1510;9;43,000000;43,000000;3000,000000;6000,000000;6,000000;;;;90750,376576
1510;10;46,000000;46,000000;3000,000000;6000,000000;6,000000;;;;90750,376576
1510;11;49,000000;49,000000;3000,000000;6000,000000;6,000000;;;;90750,376576
1510;12;51,000000;51,000000;3000,000000;6000,000000;6,000000;;;;90750,376576
1510;13;53,000000;53,000000;3000,000000;6000,000000;6,000000;;;;90750,376576
1510;14;57,000000;57,000000;3000,000000;6000,000000;6,000000;;;;90750,376576
1510;15;59,000000;59,000000;3000,000000;6000,000000;6,000000;;;;90750,376576
1510;16;62,000000;62,000000;3000,000000;6000,000000;6,000000;;;;65946,073899
1510;17;69,000000;69,000000;3000,000000;6000,000000;6,000000;;;;65785,517865
1510;18;76,000000;76,000000;3000,000000;6000,000000;6,000000;;;;65667,891165
1510;19;81,000000;81,000000;3000,000000;6000,000000;6,000000;;;;65667,891165
1510;20;83,000000;83,000000;3000,000000;6000,000000;6,000000;;;;65667,891165
1510;21;85,000000;85,000000;3000,000000;6000,000000;6,000000;;;;65667,891165
1510;22;89,000000;89,000000;3000,000000;6000,000000;6,000000;;;;65667,891165
1510;23;94,000000;94,000000;3000,000000;6000,000000;6,000000;;;;21348,352638
1511;0;0,000000;0,000000;3000,000000;6000,000000;6,000000;51,000000;51,000000;51,000000;95607,423581
1511;1;2,000000;2,000000;3000,000000;6000,000000;6,000000;51,000000;49,000000;49,000000;95607,423581
1511;2;5,000000;5,000000;3000,000000;6000,000000;6,000000;51,000000;46,000000;46,000000;95607,423581
1511;3;11,000000;11,000000;3000,000000;6000,000000;6,000000;51,000000;40,000000;40,000000;95607,423581
1511;4;14,000000;14,000000;3000,000000;6000,000000;6,000000;51,000000;37,000000;37,000000;95607,423581
1511;5;18,000000;18,000000;3000,000000;6000,000000;6,000000;51,000000;33,000000;33,000000;95607,423581
1511;6;24,000000;24,000000;3000,000000;6000,000000;6,000000;51,000000;27,000000;27,000000;95607,423581
1511;7;27,000000;27,000000;3000,000000;6000,000000;6,000000;51,000000;24,000000;24,000000;95607,423581
1511;8;29,000000;29,000000;3000,000000;6000,000000;6,000000;51,000000;22,000000;22,000000;95607,423581
1511;9;32,000000;32,000000;3000,000000;6000,000000;6,000000;51,000000;19,000000;19,000000;95607,423581
1511;10;36,000000;36,000000;3000,000000;6000,000000;6,000000;51,000000;15,000000;15,000000;95607,423581
1511;11;40,000000;40,000000;3000,000000;6000,000000;6,000000;51,000000;11,000000;11,000000;95607,423581
1511;12;42,000000;42,000000;3000,000000;6000,000000;6,000000;51,000000;9,000000;9,000000;95607,423581
1511;13;46,000000;46,000000;3000,000000;6000,000000;6,000000;51,000000;5,000000;5,000000;95607,423581
1511;14;48,000000;48,000000;3000,000000;6000,000000;6,000000;51,000000;3,000000;3,000000;95607,423581
1511;15;59,000000;59,000000;3000,000000;6000,000000;6,000000;60,000000;1,000000;1,000000;95607,423581
1511;16;66,000000;66,000000;3000,000000;6000,000000;6,000000;77,000000;11,000000;11,000000;95607,423581
1511;17;70,000000;70,000000;3000,000000;6000,000000;6,000000;77,000000;7,000000;7,000000;95607,423581
1511;18;73,000000;73,000000;3000,000000;6000,000000;6,000000;77,000000;4,000000;4,000000;95607,423581
1511;19;76,000000;76,000000;3000,000000;6000,000000;6,000000;77,000000;1,000000;1,000000;95607,423581
1511;20;83,000000;83,000000;3000,000000;6000,000000;6,000000;;;;95607,423581
1511;21;86,000000;86,000000;3000,000000;6000,000000;6,000000;;;;95607,423581
1511;22;91,000000;91,000000;3000,000000;6000,000000;6,000000;;;;95607,423581
1512;0;2,000000;2,000000;3000,000000;6000,000000;6,000000;3,000000;1,000000;1,000000;120000,000000
1512;1;9,000000;9,000000;3000,000000;6000,000000;6,000000;10,000000;1,000000;1,000000;120000,000000
1512;2;16,000000;16,000000;3000,000000;6000,000000;6,000000;73,000000;57,000000;57,000000;120000,000000
1512;3;22,000000;22,000000;3000,000000;6000,000000;6,000000;73,000000;51,000000;51,000000;104319,429755
1512;4;25,000000;25,000000;3000,000000;6000,000000;6,000000;73,000000;48,000000;48,000000;104319,429755
1512;5;27,000000;27,000000;3000,000000;6000,000000;6,000000;73,000000;46,000000;46,000000;104319,429755
1512;6;30,000000;30,000000;3000,000000;6000,000000;6,000000;73,000000;43,000000;43,000000;104319,429755
1512;7;33,000000;33,000000;3000,000000;6000,000000;6,000000;73,000000;40,000000;40,000000;104319,429755
1512;8;39,000000;39,000000;3000,000000;6000,000000;6,000000;73,000000;34,000000;34,000000;104319,429755
1512;9;41,000000;41,000000;3000,000000;6000,000000;6,000000;73,000000;32,000000;32,000000;100150,350140
1512;10;44,000000;44,000000;3000,000000;6000,000000;6,000000;73,000000;29,000000;29,000000;100150,350140
1512;11;49,000000;49,000000;3000,000000;6000,000000;6,000000;73,000000;24,000000;24,000000;100150,350140
1512;12;51,000000;51,000000;3000,000000;6000,000000;6,000000;73,000000;22,000000;22,000000;100150,350140
1512;13;54,000000;54,000000;3000,000000;6000,000000;6,000000;73,000000;19,000000;19,000000;100150,350140
1512;14;58,000000;58,000000;3000,000000;6000,000000;6,000000;73,000000;15,000000;15,000000;100150,350140
1512;15;62,000000;62,000000;3000,000000;6000,000000;6,000000;73,000000;11,000000;11,000000;100150,350140
1512;16;65,000000;65,000000;3000,000000;6000,000000;6,000000;73,000000;8,000000;8,000000;75514,955307
1512;17;67,000000;67,000000;3000,000000;6000,000000;6,000000;73,000000;6,000000;6,000000;75514,955307
1512;18;70,000000;70,000000;3000,000000;6000,000000;6,000000;73,000000;3,000000;3,000000;75514,955307
1512;19;79,000000;79,000000;3000,000000;6000,000000;6,000000;83,000000;4,000000;4,000000;75514,955307
1512;20;82,000000;82,000000;3000,000000;6000,000000;6,000000;83,000000;1,000000;1,000000;62697,247877
1512;21;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;14912,989348
1512;22;94,000000;94,000000;3000,000000;6000,000000;6,000000;;;;14912,989348
1513;0;0,000000;0,000000;3000,000000;6000,000000;6,000000;6,000000;6,000000;6,000000;120000,000000
1513;1;3,000000;3,000000;3000,000000;6000,000000;6,000000;6,000000;3,000000;3,000000;120000,000000
1513;2;5,000000;5,000000;3000,000000;6000,000000;6,000000;6,000000;1,000000;1,000000;120000,000000
1513;3;13,000000;13,000000;3000,000000;6000,000000;6,000000;17,000000;4,000000;4,000000;120000,000000
1513;4;16,000000;16,000000;3000,000000;6000,000000;6,000000;17,000000;1,000000;1,000000;104824,829044
1513;5;23,000000;23,000000;3000,000000;6000,000000;6,000000;27,000000;4,000000;4,000000;104824,829044
1513;6;25,000000;25,000000;3000,000000;6000,000000;6,000000;27,000000;2,000000;2,000000;104824,829044
1513;7;34,000000;34,000000;3000,000000;6000,000000;6,000000;49,000000;15,000000;15,000000;100324,715862
1513;8;39,000000;39,000000;3000,000000;6000,000000;6,000000;49,000000;10,000000;10,000000;100324,715862
1513;9;44,000000;44,000000;3000,000000;6000,000000;6,000000;49,000000;5,000000;5,000000;100324,715862
1513;10;47,000000;47,000000;3000,000000;6000,000000;6,000000;49,000000;2,000000;2,000000;100324,715862
1513;11;61,000000;61,000000;3000,000000;6000,000000;6,000000;62,000000;1,000000;1,000000;85254,147908
1513;12;68,000000;68,000000;3000,000000;6000,000000;6,000000;79,000000;11,000000;11,000000;66942,048216
1513;13;73,000000;73,000000;3000,000000;6000,000000;6,000000;79,000000;6,000000;6,000000;66942,048216
1513;14;78,000000;78,000000;3000,000000;6000,000000;6,000000;79,000000;1,000000;1,000000;24713,490242
1513;15;94,000000;94,000000;3000,000000;6000,000000;6,000000;;;;8336,647550
1514;0;5,000000;5,000000;3000,000000;6000,000000;6,000000;36,000000;31,000000;31,000000;112740,674856
1514;1;7,000000;7,000000;3000,000000;6000,000000;6,000000;36,000000;29,000000;29,000000;112740,674856
1514;2;10,000000;10,000000;3000,000000;6000,000000;6,000000;36,000000;26,000000;26,000000;112740,674856
1514;3;16,000000;16,000000;3000,000000;6000,000000;6,000000;36,000000;20,000000;20,000000;112740,674856
1514;4;19,000000;19,000000;3000,000000;6000,000000;6,000000;36,000000;17,000000;17,000000;112740,674856
1514;5;23,000000;23,000000;3000,000000;6000,000000;6,000000;36,000000;13,000000;13,000000;112740,674856
1514;6;28,000000;28,000000;3000,000000;6000,000000;6,000000;36,000000;8,000000;8,000000;106463,530626
1514;7;31,000000;31,000000;3000,000000;6000,000000;6,000000;36,000000;5,000000;5,000000;106463,530626
1514;8;53,000000;53,000000;3000,000000;6000,000000;6,000000;59,000000;6,000000;6,000000;106463,530626
1514;9;58,000000;58,000000;3000,000000;6000,000000;6,000000;59,000000;1,000000;1,000000;106463,530626
1514;10;68,000000;68,000000;3000,000000;6000,000000;6,000000;79,000000;11,000000;11,000000;106463,530626
1514;11;73,000000;73,000000;3000,000000;6000,000000;6,000000;79,000000;6,000000;6,000000;106463,530626
1514;12;78,000000;78,000000;3000,000000;6000,000000;6,000000;79,000000;1,000000;1,000000;48742,858365
1514;13;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;8484,143281
1515;0;0,000000;0,000000;3000,000000;6000,000000;6,000000;1,000000;1,000000;1,000000;96805,406032
1515;1;16,000000;16,000000;3000,000000;6000,000000;6,000000;17,000000;1,000000;1,000000;96805,406032
1515;2;23,000000;23,000000;3000,000000;6000,000000;6,000000;64,000000;41,000000;41,000000;96805,406032
1515;3;28,000000;28,000000;3000,000000;6000,000000;6,000000;64,000000;36,000000;36,000000;96805,406032
1515;4;33,000000;33,000000;3000,000000;6000,000000;6,000000;64,000000;31,000000;31,000000;96805,406032
1515;5;37,000000;37,000000;3000,000000;6000,000000;6,000000;64,000000;27,000000;27,000000;96805,406032
1515;6;44,000000;44,000000;3000,000000;6000,000000;6,000000;64,000000;20,000000;20,000000;96805,406032
1515;7;48,000000;48,000000;3000,000000;6000,000000;6,000000;64,000000;16,000000;16,000000;96805,406032
1515;8;52,000000;52,000000;3000,000000;6000,000000;6,000000;64,000000;12,000000;12,000000;96805,406032
1515;9;56,000000;56,000000;3000,000000;6000,000000;6,000000;64,000000;8,000000;8,000000;96805,406032
1515;10;58,000000;58,000000;3000,000000;6000,000000;6,000000;64,000000;6,000000;6,000000;96805,406032
1515;11;63,000000;63,000000;3000,000000;6000,000000;6,000000;64,000000;1,000000;1,000000;96805,406032
1515;12;70,000000;70,000000;3000,000000;6000,000000;6,000000;76,000000;6,000000;6,000000;96805,406032
1515;13;84,000000;84,000000;3000,000000;6000,000000;6,000000;;;;44526,601124
1515;14;87,000000;87,000000;3000,000000;6000,000000;6,000000;;;;31250,144025
1515;15;94,000000;94,000000;3000,000000;6000,000000;6,000000;;;;31250,144025
1516;0;5,000000;5,000000;3000,000000;6000,000000;6,000000;15,000000;10,000000;10,000000;89985,826212
1516;1;9,000000;9,000000;3000,000000;6000,000000;6,000000;15,000000;6,000000;6,000000;89985,826212
1516;2;13,000000;13,000000;3000,000000;6000,000000;6,000000;15,000000;2,000000;2,000000;89985,826212
1516;3;27,000000;27,000000;3000,000000;6000,000000;6,000000;34,000000;7,000000;7,000000;89985,826212
1516;4;33,000000;33,000000;3000,000000;6000,000000;6,000000;34,000000;1,000000;1,000000;86515,298782
1516;5;42,000000;42,000000;3000,000000;6000,000000;6,000000;45,000000;3,000000;3,000000;86515,298782
1516;6;44,000000;44,000000;3000,000000;6000,000000;6,000000;45,000000;1,000000;1,000000;86515,298782
1516;7;51,000000;51,000000;3000,000000;6000,000000;6,000000;85,000000;34,000000;34,000000;86515,298782
1516;8;53,000000;53,000000;3000,000000;6000,000000;6,000000;85,000000;32,000000;32,000000;86515,298782
1516;9;55,000000;55,000000;3000,000000;6000,000000;6,000000;85,000000;30,000000;30,000000;86515,298782
1516;10;58,000000;58,000000;3000,000000;6000,000000;6,000000;85,000000;27,000000;27,000000;86515,298782
1516;11;64,000000;64,000000;3000,000000;6000,000000;6,000000;85,000000;21,000000;21,000000;86515,298782
1516;12;66,000000;66,000000;3000,000000;6000,000000;6,000000;85,000000;19,000000;19,000000;86515,298782
1516;13;69,000000;69,000000;3000,000000;6000,000000;6,000000;85,000000;16,000000;16,000000;86515,298782
1516;14;76,000000;76,000000;3000,000000;6000,000000;6,000000;85,000000;9,000000;9,000000;86515,298782
1516;15;79,000000;79,000000;3000,000000;6000,000000;6,000000;85,000000;6,000000;6,000000;86515,298782
1516;16;83,000000;83,000000;3000,000000;6000,000000;6,000000;85,000000;2,000000;2,000000;86515,298782
1516;17;91,000000;91,000000;3000,000000;6000,000000;6,000000;;;;15342,349567
1516;18;93,000000;93,000000;3000,000000;6000,000000;6,000000;;;;10014,018148
1517;0;9,000000;9,000000;3000,000000;6000,000000;6,000000;66,000000;57,000000;57,000000;96081,912797
1517;1;15,000000;15,000000;3000,000000;6000,000000;6,000000;66,000000;51,000000;51,000000;84754,017550
1517;2;20,000000;20,000000;3000,000000;6000,000000;6,000000;66,000000;46,000000;46,000000;84754,017550
1517;3;23,000000;23,000000;3000,000000;6000,000000;6,000000;66,000000;43,000000;43,000000;84754,017550
1517;4;26,000000;26,000000;3000,000000;6000,000000;6,000000;66,000000;40,000000;40,000000;84754,017550
1517;5;29,000000;29,000000;3000,000000;6000,000000;6,000000;66,000000;37,000000;37,000000;84754,017550
1517;6;31,000000;31,000000;3000,000000;6000,000000;6,000000;66,000000;35,000000;35,000000;84754,017550
1517;7;37,000000;37,000000;3000,000000;6000,000000;6,000000;66,000000;29,000000;29,000000;84754,017550
1517;8;41,000000;41,000000;3000,000000;6000,000000;6,000000;66,000000;25,000000;25,000000;84754,017550
1517;9;43,000000;43,000000;3000,000000;6000,000000;6,000000;66,000000;23,000000;23,000000;84754,017550
1517;10;49,000000;49,000000;3000,000000;6000,000000;6,000000;66,000000;17,000000;17,000000;84754,017550
1517;11;52,000000;52,000000;3000,000000;6000,000000;6,000000;66,000000;14,000000;14,000000;84754,017550
1517;12;54,000000;54,000000;3000,000000;6000,000000;6,000000;66,000000;12,000000;12,000000;84754,017550
1517;13;57,000000;57,000000;3000,000000;6000,000000;6,000000;66,000000;9,000000;9,000000;84754,017550
1517;14;61,000000;61,000000;3000,000000;6000,000000;6,000000;66,000000;5,000000;5,000000;46688,718969
1517;15;65,000000;65,000000;3000,000000;6000,000000;6,000000;66,000000;1,000000;1,000000;37993,068716
1517;16;74,000000;74,000000;3000,000000;6000,000000;6,000000;79,000000;5,000000;5,000000;37993,068716
1517;17;78,000000;78,000000;3000,000000;6000,000000;6,000000;79,000000;1,000000;1,000000;37993,068716
1517;18;89,000000;89,000000;3000,000000;6000,000000;6,000000;;;;31358,692583
1517;19;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;19223,120735
1518;0;11,000000;11,000000;3000,000000;6000,000000;6,000000;12,000000;1,000000;1,000000;120000,000000
1518;1;22,000000;22,000000;3000,000000;6000,000000;6,000000;56,000000;34,000000;34,000000;120000,000000
1518;2;28,000000;28,000000;3000,000000;6000,000000;6,000000;56,000000;28,000000;28,000000;120000,000000
1518;3;35,000000;35,000000;3000,000000;6000,000000;6,000000;56,000000;21,000000;21,000000;120000,000000
1518;4;39,000000;39,000000;3000,000000;6000,000000;6,000000;56,000000;17,000000;17,000000;120000,000000
1518;5;45,000000;45,000000;3000,000000;6000,000000;6,000000;56,000000;11,000000;11,000000;119980,865565
1518;6;47,000000;47,000000;3000,000000;6000,000000;6,000000;56,000000;9,000000;9,000000;119980,865565
1518;7;49,000000;49,000000;3000,000000;6000,000000;6,000000;56,000000;7,000000;7,000000;119980,865565
1518;8;54,000000;54,000000;3000,000000;6000,000000;6,000000;56,000000;2,000000;2,000000;119980,865565
1518;9;64,000000;64,000000;3000,000000;6000,000000;6,000000;;;;119980,865565
1518;10;68,000000;68,000000;3000,000000;6000,000000;6,000000;;;;119980,865565
1518;11;72,000000;72,000000;3000,000000;6000,000000;6,000000;;;;119980,865565
1518;12;77,000000;77,000000;3000,000000;6000,000000;6,000000;;;;119980,865565
1518;13;84,000000;84,000000;3000,000000;6000,000000;6,000000;;;;119980,865565
1518;14;88,000000;88,000000;3000,000000;6000,000000;6,000000;;;;119980,865565
1518;15;90,000000;90,000000;3000,000000;6000,000000;6,000000;;;;36050,730728
1518;16;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;36050,730728
1519;0;11,000000;11,000000;3000,000000;6000,000000;6,000000;26,000000;15,000000;15,000000;98640,210528
1519;1;16,000000;16,000000;3000,000000;6000,000000;6,000000;26,000000;10,000000;10,000000;98640,210528
1519;2;22,000000;22,000000;3000,000000;6000,000000;6,000000;26,000000;4,000000;4,000000;98640,210528
1519;3;25,000000;25,000000;3000,000000;6000,000000;6,000000;26,000000;1,000000;1,000000;98640,210528
1519;4;34,000000;34,000000;3000,000000;6000,000000;6,000000;37,000000;3,000000;3,000000;98640,210528
1519;5;36,000000;36,000000;3000,000000;6000,000000;6,000000;37,000000;1,000000;1,000000;98640,210528
1519;6;44,000000;44,000000;3000,000000;6000,000000;6,000000;47,000000;3,000000;3,000000;98640,210528
1519;7;46,000000;46,000000;3000,000000;6000,000000;6,000000;47,000000;1,000000;1,000000;95319,901883
1519;8;58,000000;58,000000;3000,000000;6000,000000;6,000000;;;;95319,901883
1519;9;64,000000;64,000000;3000,000000;6000,000000;6,000000;;;;95319,901883
1519;10;68,000000;68,000000;3000,000000;6000,000000;6,000000;;;;95319,901883
1519;11;72,000000;72,000000;3000,000000;6000,000000;6,000000;;;;83834,727299
1519;12;76,000000;76,000000;3000,000000;6000,000000;6,000000;;;;83834,727299
1519;13;81,000000;81,000000;3000,000000;6000,000000;6,000000;;;;83834,727299
1519;14;83,000000;83,000000;3000,000000;6000,000000;6,000000;;;;83834,727299
1519;15;88,000000;88,000000;3000,000000;6000,000000;6,000000;;;;83834,727299
1519;16;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;83834,727299
1520;0;3,000000;3,000000;3000,000000;6000,000000;6,000000;23,000000;20,000000;20,000000;102727,348824
1520;1;6,000000;6,000000;3000,000000;6000,000000;6,000000;23,000000;17,000000;17,000000;102727,348824
1520;2;12,000000;12,000000;3000,000000;6000,000000;6,000000;23,000000;11,000000;11,000000;102727,348824
1520;3;14,000000;14,000000;3000,000000;6000,000000;6,000000;23,000000;9,000000;9,000000;102270,788794
1520;4;17,000000;17,000000;3000,000000;6000,000000;6,000000;23,000000;6,000000;6,000000;102270,788794
1520;5;22,000000;22,000000;3000,000000;6000,000000;6,000000;23,000000;1,000000;1,000000;102270,788794
1520;6;29,000000;29,000000;3000,000000;6000,000000;6,000000;47,000000;18,000000;18,000000;102270,788794
1520;7;34,000000;34,000000;3000,000000;6000,000000;6,000000;47,000000;13,000000;13,000000;102270,788794
1520;8;36,000000;36,000000;3000,000000;6000,000000;6,000000;47,000000;11,000000;11,000000;99527,984141
1520;9;40,000000;40,000000;3000,000000;6000,000000;6,000000;47,000000;7,000000;7,000000;86099,575719
1520;10;43,000000;43,000000;3000,000000;6000,000000;6,000000;47,000000;4,000000;4,000000;82491,745760
1520;11;46,000000;46,000000;3000,000000;6000,000000;6,000000;47,000000;1,000000;1,000000;82491,745760
1520;12;54,000000;54,000000;3000,000000;6000,000000;6,000000;80,000000;26,000000;26,000000;82491,745760
1520;13;57,000000;57,000000;3000,000000;6000,000000;6,000000;80,000000;23,000000;23,000000;82491,745760
1520;14;65,000000;65,000000;3000,000000;6000,000000;6,000000;80,000000;15,000000;15,000000;80290,770933
1520;15;67,000000;67,000000;3000,000000;6000,000000;6,000000;80,000000;13,000000;13,000000;80290,770933
1520;16;69,000000;69,000000;3000,000000;6000,000000;6,000000;80,000000;11,000000;11,000000;80290,770933
1520;17;71,000000;71,000000;3000,000000;6000,000000;6,000000;80,000000;9,000000;9,000000;80290,770933
1520;18;76,000000;76,000000;3000,000000;6000,000000;6,000000;80,000000;4,000000;4,000000;80290,770933
1520;19;89,000000;89,000000;3000,000000;6000,000000;6,000000;;;;80290,770933
1520;20;92,000000;92,000000;3000,000000;6000,000000;6,000000;;;;25484,375601
1521;0;2,000000;2,000000;3000,000000;6000,000000;6,000000;11,000000;9,000000;9,000000;119225,858871
1521;1;4,000000;4,000000;3000,000000;6000,000000;6,000000;11,000000;7,000000;7,000000;119225,858871
1521;2;10,000000;10,000000;3000,000000;6000,000000;6,000000;11,000000;1,000000;1,000000;119225,858871
1521;3;19,000000;19,000000;3000,000000;6000,000000;6,000000;20,000000;1,000000;1,000000;119225,858871
1521;4;31,000000;31,000000;3000,000000;6000,000000;6,000000;36,000000;5,000000;5,000000;109749,052310
1521;5;35,000000;35,000000;3000,000000;6000,000000;6,000000;36,000000;1,000000;1,000000;79718,630690
1521;6;48,000000;48,000000;3000,000000;6000,000000;6,000000;62,000000;14,000000;14,000000;79718,630690
1521;7;51,000000;51,000000;3000,000000;6000,000000;6,000000;62,000000;11,000000;11,000000;79718,630690
1521;8;55,000000;55,000000;3000,000000;6000,000000;6,000000;62,000000;7,000000;7,000000;79718,630690
