episode;mean_demand_power;mean_energy_balance;mean_renewable_power;mean_total_power;total_reward_wind;total_reward_battery;total_reward_grid;wind_activation_rate;battery_charge_rate;battery_discharge_rate;grid_import_rate
658;58686,210677;-11462,247596;30993,507883;47223,963081;45,000000;-64,314194;31,000000;0,479167;0,510417;0,156250;0,291667
659;68609,341999;-14805,753908;6953,287261;53803,588092;43,000000;-30,323609;35,000000;0,302083;0,187500;0,593750;0,302083
66;63091,067997;-13163,066746;16555,725345;49928,001251;19,000000;-73,906150;20,500000;0,468750;0,302083;0,302083;0,500000
660;71463,483392;-19325,497465;7860,393194;52137,985927;49,000000;-28,837278;17,750000;0,312500;0,145833;0,635417;0,260417
661;68124,634711;-13975,268854;10403,525823;54149,365857;33,000000;-30,805822;15,000000;0,375000;0,187500;0,635417;0,322917
662;67618,333480;-16372,160071;8371,471720;51246,173409;51,000000;-30,637354;17,000000;0,291667;0,218750;0,625000;0,281250
663;68927,598711;-24890,827198;21941,108241;44036,771513;47,000000;-73,637823;25,000000;0,385417;0,562500;0,197917;0,364583
664;60755,334321;-149,532859;40847,530833;60605,801462;33,000000;-45,240171;43,000000;0,562500;0,416667;0,385417;0,250000
665;66636,344627;-32245,024132;9552,013846;34391,320495;25,000000;-87,006792;11,000000;0,375000;0,625000;0,156250;0,354167
666;59504,949225;-11691,998000;35574,034043;47812,951225;39,000000;-55,796779;51,750000;0,510417;0,541667;0,239583;0,197917
667;73585,778984;-26527,618712;16042,194258;47058,160272;67,000000;-70,732672;35,000000;0,302083;0,614583;0,187500;0,343750
668;66455,983763;-15402,465477;35608,802782;51053,518286;43,000000;-59,163522;45,000000;0,520833;0,583333;0,218750;0,281250
669;68363,324988;-11629,690980;18900,847315;56733,634008;45,000000;-32,957544;19,000000;0,354167;0,208333;0,645833;0,302083
67;64662,130292;-5961,225814;35863,955008;58700,904477;19,000000;-48,249081;-5,000000;0,510417;0,333333;0,291667;0,479167
670;60055,006347;-17108,899943;23947,357832;42946,106404;49,000000;-71,367131;21,000000;0,395833;0,583333;0,208333;0,333333
671;68251,130267;-18519,979943;7675,395786;49731,150324;41,000000;-27,476557;21,000000;0,322917;0,208333;0,625000;0,270833
672;66616,627770;-28304,938011;18153,179575;38311,689759;41,000000;-81,667854;39,000000;0,416667;0,531250;0,208333;0,260417
673;61070,716251;-9116,500577;22210,498323;51954,215674;49,000000;-36,582801;31,000000;0,416667;0,229167;0,635417;0,239583
674;69437,975759;-14699,036262;6860,750325;54738,939497;37,000000;-30,664125;23,000000;0,312500;0,197917;0,593750;0,343750
675;67988,193353;-35059,005213;11927,161797;32929,188140;35,000000;-82,209337;43,750000;0,395833;0,645833;0,187500;0,229167
676;56992,956206;-6817,575789;25311,888404;50175,380417;41,000000;-57,810675;27,750000;0,395833;0,322917;0,447917;0,281250
677;61516,778349;-4886,397706;36601,965131;56630,380643;51,000000;-43,751323;29,750000;0,510417;0,364583;0,479167;0,281250
678;56997,347002;-20675,495094;21848,406576;36321,851908;49,000000;-65,299632;17,000000;0,427083;0,583333;0,177083;0,343750
679;58691,476237;-2390,883565;37915,136439;56300,592672;45,000000;-47,878276;39,000000;0,552083;0,291667;0,489583;0,218750
68;58599,264470;-13146,879954;18468,921577;45452,384516;7,000000;-60,428688;-23,000000;0,468750;0,333333;0,302083;0,541667
680;69555,799336;-13401,861003;6826,103526;56153,938333;45,000000;-22,931211;15,000000;0,302083;0,229167;0,625000;0,322917
681;67454,612658;-22355,501485;29685,069916;45099,111173;45,000000;-57,663830;27,000000;0,458333;0,677083;0,166667;0,250000
682;67763,938306;-33991,959905;7666,441202;33771,978400;43,000000;-89,348262;15,750000;0,302083;0,500000;0,218750;0,291667
683;69527,767977;-9180,073026;16358,258120;60347,694950;45,000000;-33,387767;43,000000;0,406250;0,145833;0,625000;0,281250
684;64713,133867;-31181,609770;5456,532630;33531,524097;45,000000;-93,467497;1,000000;0,250000;0,375000;0,281250;0,322917
685;58517,149655;-12801,228214;10557,333776;45715,921441;45,000000;-33,937605;21,000000;0,312500;0,187500;0,677083;0,291667
686;55010,145811;-1669,124771;22465,418958;53341,021040;51,000000;-38,628286;29,000000;0,385417;0,197917;0,625000;0,312500
687;63619,788941;-14994,911005;9043,595392;48624,877936;45,000000;-36,323953;25,000000;0,333333;0,260417;0,489583;0,281250
688;71873,163607;-15904,125797;10687,159090;55969,037810;53,000000;-28,559975;33,000000;0,260417;0,208333;0,604167;0,250000
689;66711,233332;-11467,139542;40962,979605;55244,093789;47,000000;-52,465385;31,000000;0,531250;0,562500;0,218750;0,250000
69;62912,656317;-9079,538353;29482,575751;53833,117964;11,000000;-79,725633;5,000000;0,489583;0,385417;0,291667;0,447917
690;55190,207596;-3908,901986;25213,128834;51281,305610;47,000000;-48,643294;41,000000;0,458333;0,187500;0,604167;0,229167
691;64456,298242;-3028,452542;29622,640839;61427,845699;33,000000;-25,710704;51,750000;0,479167;0,125000;0,697917;0,166667
692;64986,940484;-9242,157886;11000,199814;55744,782598;47,000000;-23,261761;39,750000;0,312500;0,125000;0,645833;0,239583
693;68554,222245;-24773,716154;33453,229003;43780,506091;31,000000;-57,458673;41,000000;0,541667;0,729167;0,125000;0,187500
694;69822,339365;-32026,629734;26586,224030;37795,709631;53,000000;-63,707672;33,000000;0,416667;0,666667;0,104167;0,208333
695;62972,812166;-28548,906791;6683,878235;34423,905375;43,000000;-93,339050;19,000000;0,302083;0,468750;0,250000;0,333333
696;66917,202170;-11921,447740;41883,586667;54995,754430;29,000000;-41,434903;41,000000;0,541667;0,625000;0,177083;0,218750
697;65885,900575;-8216,819696;12131,072596;57669,080880;39,000000;-30,436193;31,000000;0,322917;0,197917;0,614583;0,333333
698;68205,259736;-49287,726762;7180,882026;18917,532974;51,000000;-87,005592;9,750000;0,281250;0,552083;0,187500;0,208333
699;54074,133476;-1945,848263;33454,146017;52128,285213;49,000000;-59,266744;43,000000;0,531250;0,208333;0,489583;0,187500
7;55993,477196;-8725,712839;23554,485667;47267,764357;9,000000;-79,141176;-3,500000;0,437500;0,312500;0,250000;0,520833
70;71356,402438;-16177,463884;18663,514644;55178,938554;13,000000;-89,979950;3,000000;0,489583;0,364583;0,333333;0,531250
700;63426,075578;-17015,665248;31437,847552;46410,410330;55,000000;-40,681048;37,750000;0,489583;0,666667;0,187500;0,250000
701;67973,062707;-19113,221397;33277,339037;48859,841311;51,000000;-51,348611;39,000000;0,479167;0,583333;0,187500;0,208333
702;65865,729980;-16433,727132;7397,600780;49432,002848;43,000000;-29,850471;25,750000;0,302083;0,208333;0,552083;0,291667
703;65984,757750;-18902,244901;34094,005612;47082,512849;57,000000;-62,573358;35,000000;0,479167;0,562500;0,187500;0,239583
704;61726,185131;-13306,949332;32742,537375;48419,235799;37,000000;-43,811000;29,000000;0,541667;0,635417;0,229167;0,291667
705;60429,795887;-3053,039061;48332,141868;57376,756826;51,000000;-49,992439;37,000000;0,645833;0,552083;0,239583;0,239583
706;57449,401169;-10491,742492;11050,457431;46957,658677;51,000000;-32,561056;35,000000;0,354167;0,250000;0,614583;0,270833
707;67839,225069;-19994,747340;32305,360259;47844,477729;59,000000;-53,253919;27,000000;0,447917;0,656250;0,104167;0,291667
708;59052,815940;-20057,174383;19947,967935;38995,641557;51,000000;-68,705471;29,750000;0,395833;0,614583;0,229167;0,281250
709;58137,544575;-4317,145244;30060,786670;53820,399331;37,000000;-45,883185;35,000000;0,500000;0,229167;0,614583;0,208333
71;65060,441092;-23133,479069;11526,746306;41926,962023;1,000000;-91,054162;7,750000;0,468750;0,375000;0,281250;0,354167
710;67497,557127;-42517,388288;6174,103121;24980,168839;39,000000;-93,000437;27,000000;0,281250;0,489583;0,250000;0,270833
711;65595,438688;-8667,053128;46331,953329;56928,385559;57,000000;-25,754078;33,000000;0,604167;0,614583;0,218750;0,260417
712;66010,275519;-8235,830270;42520,313379;57774,445250;47,000000;-46,466037;47,750000;0,583333;0,520833;0,229167;0,218750
713;69451,305971;-25239,354064;13984,219350;44211,951908;39,000000;-69,122046;36,500000;0,406250;0,437500;0,312500;0,187500
714;68434,239619;-33007,848963;5726,067246;35426,390657;49,000000;-95,000000;27,000000;0,229167;0,385417;0,322917;0,239583
715;57076,813729;-9665,219842;26367,119391;47411,593886;43,000000;-46,137776;35,750000;0,447917;0,312500;0,510417;0,208333
716;60072,204506;-3543,725938;17033,391060;56528,478568;45,000000;-28,766760;17,000000;0,354167;0,114583;0,729167;0,312500
717;70042,017316;-29918,237998;12367,254473;40123,779318;49,000000;-69,342746;33,000000;0,312500;0,500000;0,302083;0,229167
718;66752,894275;-17450,386858;5591,615544;49302,507417;61,000000;-27,103910;47,000000;0,208333;0,208333;0,635417;0,197917
719;58821,328544;6248,496707;48485,206266;65069,825252;55,000000;-40,438350;41,000000;0,645833;0,322917;0,531250;0,260417
72;70983,094584;-16990,187440;20247,538113;53992,907144;15,000000;-81,058939;5,750000;0,447917;0,385417;0,333333;0,552083
720;58862,820000;-4818,146510;42612,251997;54044,673490;65,000000;-37,364948;40,500000;0,604167;0,479167;0,229167;0,229167
721;67092,921466;-16693,207438;4890,119456;50399,714028;65,000000;-23,871430;27,000000;0,208333;0,197917;0,645833;0,250000
722;60718,378905;-18747,182619;16438,398589;41971,196286;43,000000;-63,689683;39,000000;0,395833;0,489583;0,395833;0,291667
723;64154,344270;-15277,375420;30039,138304;48876,968850;45,000000;-57,204571;25,000000;0,489583;0,562500;0,218750;0,281250
724;68060,236110;-23249,226358;23569,484468;44811,009752;49,000000;-63,995034;21,750000;0,437500;0,552083;0,187500;0,250000
725;63901,426725;-617,227204;25035,172732;63284,199521;49,000000;-31,706197;49,000000;0,406250;0,135417;0,729167;0,250000
726;66775,453215;-13493,832860;9729,179729;53281,620355;31,000000;-22,053805;33,000000;0,406250;0,177083;0,656250;0,218750
727;65680,885667;-13120,240961;20216,450636;52560,644706;49,000000;-37,141563;39,000000;0,375000;0,250000;0,614583;0,187500
728;66119,882188;-10508,794347;10266,099405;55611,087840;51,000000;-25,388115;33,000000;0,312500;0,135417;0,697917;0,239583
729;64376,266000;-13871,441604;41999,917222;50504,824395;43,000000;-53,633004;31,750000;0,572917;0,593750;0,208333;0,218750
73;70455,730216;-20742,641307;11272,694573;49713,088909;5,000000;-93,000000;21,750000;0,500000;0,343750;0,343750;0,458333
730;62951,705390;-10134,207326;42998,799932;52817,498064;43,000000;-46,643154;41,000000;0,552083;0,489583;0,197917;0,166667
731;57844,886469;3565,828410;33371,672345;61410,714879;51,000000;-41,856641;37,000000;0,458333;0,177083;0,687500;0,291667
732;65228,725110;-5188,406437;23986,812595;60040,318673;47,000000;-27,569672;33,000000;0,447917;0,156250;0,708333;0,260417
733;55710,568361;-3625,252129;21840,877689;52085,316232;41,000000;-38,158942;35,000000;0,406250;0,197917;0,614583;0,239583
734;68618,548610;-25024,773727;19678,020986;43593,774883;49,000000;-70,132829;19,000000;0,354167;0,541667;0,197917;0,312500
735;69529,392832;-25782,357378;23404,612650;43747,035454;47,000000;-71,796037;27,000000;0,354167;0,583333;0,291667;0,291667
736;58441,644940;-21522,753635;14176,660078;36918,891305;51,000000;-78,243384;33,000000;0,354167;0,427083;0,343750;0,208333
737;61730,700427;-17956,094764;26398,551631;43774,605663;45,000000;-45,595656;39,000000;0,458333;0,635417;0,239583;0,250000
738;66574,114875;-30607,275869;6319,822766;35966,839006;49,000000;-91,476509;25,000000;0,270833;0,552083;0,239583;0,281250
739;66158,525018;-14479,650596;34905,799243;51678,874422;39,000000;-34,559058;39,000000;0,510417;0,625000;0,260417;0,250000
74;60849,409953;-1612,793336;38806,159854;59236,616617;3,000000;-63,199659;-1,500000;0,562500;0,260417;0,312500;0,510417
740;69440,927340;-16477,215247;36120,804610;52963,712093;41,000000;-53,658551;23,000000;0,479167;0,572917;0,208333;0,302083
741;65722,123207;-5467,406478;43361,474380;60254,716729;57,000000;-44,308605;15,000000;0,552083;0,552083;0,197917;0,322917
742;66340,443945;-4909,848454;45192,031185;61430,595491;47,000000;-35,547715;41,000000;0,562500;0,479167;0,291667;0,291667
743;67930,177185;-19163,144069;29946,031301;48767,033116;49,000000;-53,244257;19,000000;0,406250;0,531250;0,260417;0,312500
744;67311,079369;-9318,249013;38740,544425;57992,830356;53,000000;-40,245675;49,000000;0,510417;0,510417;0,333333;0,208333
745;61108,940885;-24072,518253;11615,970521;37036,422632;57,000000;-85,132199;23,000000;0,291667;0,520833;0,260417;0,322917
746;64433,637726;-17048,295273;14130,391825;47385,342452;39,000000;-42,656774;43,000000;0,395833;0,218750;0,552083;0,229167
747;63997,224647;-4413,145819;43296,777239;59584,078828;41,000000;-43,908568;31,750000;0,552083;0,395833;0,406250;0,229167
748;67388,207149;-22260,837673;8907,664428;45127,369476;39,000000;-89,000000;-6,750000;0,364583;0,229167;0,260417;0,427083
749;62213,798415;-31191,692812;6532,799061;31022,105603;53,000000;-87,556915;13,750000;0,250000;0,406250;0,250000;0,260417
75;69913,434533;-19939,803277;16981,842103;49973,631256;5,000000;-89,011607;-13,000000;0,468750;0,385417;0,343750;0,531250
750;64516,951674;-11869,626860;38749,999388;52647,324815;55,000000;-46,366215;47,000000;0,500000;0,614583;0,270833;0,218750
751;63288,890255;-16007,913651;35756,067497;47280,976604;31,000000;-47,459753;53,750000;0,541667;0,718750;0,166667;0,229167
752;57875,406247;-22848,110701;19743,826869;35027,295546;59,000000;-79,133731;33,000000;0,416667;0,562500;0,270833;0,250000
753;67743,739443;-16923,637348;40470,598652;50820,102095;67,000000;-43,954006;51,000000;0,531250;0,656250;0,156250;0,177083
754;56700,723694;-6653,060509;24282,131635;50047,663185;37,000000;-39,513321;57,000000;0,395833;0,229167;0,583333;0,125000
755;65205,295921;-4547,255886;21956,554351;60658,040035;43,000000;-29,835710;33,000000;0,437500;0,135417;0,708333;0,281250
756;66894,880692;-30883,846917;20813,055440;36011,033775;45,000000;-74,633371;37,000000;0,406250;0,645833;0,166667;0,239583
757;60270,655255;-7206,570043;22684,134123;53064,085212;45,000000;-35,368709;33,000000;0,437500;0,156250;0,666667;0,229167
758;66386,234021;-14207,584636;8127,144923;52178,649384;41,000000;-25,161012;39,000000;0,354167;0,135417;0,677083;0,197917
759;70816,015285;-36056,438946;6362,764741;34759,576339;55,000000;-93,213223;21,000000;0,250000;0,437500;0,270833;0,187500
76;71009,558235;-20683,704512;11155,156918;50325,853722;13,000000;-55,710271;-2,250000;0,458333;0,229167;0,343750;0,479167
760;72504,396866;-34076,285130;10877,051092;38428,111737;51,000000;-86,122161;21,000000;0,322917;0,385417;0,312500;0,229167
761;58551,680558;-23866,537010;15842,371628;34685,143549;55,000000;-73,175539;47,000000;0,364583;0,687500;0,208333;0,250000
762;66992,247994;-8308,566726;38110,856136;58683,681268;51,000000;-51,519170;33,750000;0,520833;0,531250;0,322917;0,260417
763;60818,267335;-25038,823508;12434,252936;35779,443827;43,000000;-85,364446;35,000000;0,333333;0,479167;0,291667;0,218750
764;60294,187127;-14351,900241;28019,356009;45942,286886;53,000000;-57,350166;21,750000;0,458333;0,614583;0,239583;0,302083
765;56598,340288;-14477,560806;32268,886302;42120,779482;47,000000;-49,056170;41,750000;0,500000;0,593750;0,187500;0,166667
766;59804,700957;-383,926511;34873,865806;59420,774446;61,000000;-39,486175;55,000000;0,489583;0,218750;0,604167;0,166667
767;65585,161048;-39008,537017;10106,669741;26576,624031;59,000000;-87,658628;25,000000;0,281250;0,562500;0,166667;0,229167
768;66928,170347;-11930,732944;15635,860258;54997,437402;43,000000;-29,673728;19,000000;0,364583;0,177083;0,635417;0,291667
769;66394,320637;-8035,696393;25810,550540;58358,624244;53,000000;-44,291708;49,750000;0,427083;0,197917;0,593750;0,187500
77;62111,491958;-11674,547952;20837,155951;50436,944005;-7,000000;-52,807139;1,000000;0,625000;0,343750;0,375000;0,468750
770;70132,551929;-12745,059867;43361,851915;57387,492061;45,000000;-36,614324;37,000000;0,552083;0,614583;0,145833;0,239583
771;63825,283107;-12455,035573;37474,035960;51370,247533;53,000000;-42,657307;22,500000;0,541667;0,562500;0,125000;0,364583
772;63463,372312;-1189,090045;44191,050512;62274,282267;67,000000;-35,434450;24,500000;0,552083;0,458333;0,302083;0,281250
773;62677,273368;-6930,273396;28361,076495;55746,999973;53,000000;-43,662099;43,000000;0,468750;0,208333;0,604167;0,208333
774;63211,869205;-1689,884489;40975,195753;61521,984716;47,000000;-47,358428;41,000000;0,531250;0,302083;0,500000;0,229167
775;72028,247427;-38417,833061;5090,888687;33610,414366;53,000000;-93,289076;19,000000;0,208333;0,572917;0,177083;0,281250
776;53980,844287;-5255,755524;14294,079607;48725,088764;61,000000;-33,243084;35,000000;0,364583;0,145833;0,718750;0,250000
777;61010,101118;-14327,460263;31614,880944;46682,640855;31,000000;-54,443611;29,000000;0,458333;0,541667;0,177083;0,250000
778;68073,699073;-16190,196254;42740,440881;51883,502819;59,000000;-34,921912;51,000000;0,562500;0,718750;0,135417;0,177083
779;68807,043099;-11204,551258;18181,104258;57602,491841;65,000000;-38,197371;27,750000;0,322917;0,208333;0,614583;0,302083
78;59862,309439;-12941,432288;22728,403503;46920,877151;11,000000;-88,760896;-9,000000;0,500000;0,322917;0,333333;0,489583
780;73350,060081;-34142,517603;11132,451878;39207,542478;37,000000;-89,760270;33,000000;0,364583;0,583333;0,229167;0,239583
781;68709,803461;-29541,947310;19106,626945;39167,856150;45,000000;-76,291159;47,000000;0,395833;0,645833;0,125000;0,218750
782;65520,410777;-10125,971925;12588,431090;55394,438852;57,000000;-26,639029;45,000000;0,333333;0,135417;0,677083;0,166667
783;70066,450345;-23389,856345;8758,345024;46676,594000;45,000000;-35,505003;35,750000;0,343750;0,218750;0,583333;0,177083
784;64037,202416;-6962,668723;10739,884843;57074,533693;53,000000;-17,401656;33,000000;0,281250;0,145833;0,750000;0,281250
785;62278,382540;-16082,927494;33377,923689;46195,455046;59,000000;-58,019149;37,000000;0,520833;0,562500;0,197917;0,218750
786;70196,707287;-35268,858904;11273,921763;34927,848383;47,000000;-87,945769;31,750000;0,333333;0,531250;0,208333;0,250000
787;64236,492111;-28376,846687;6835,833646;35859,645424;51,000000;-95,000000;15,000000;0,281250;0,291667;0,343750;0,239583
788;64001,187430;-6267,307159;25409,264027;57733,880270;39,000000;-33,866867;35,000000;0,395833;0,166667;0,614583;0,239583
789;61384,205108;-5208,408727;46364,021042;56175,796381;67,000000;-49,362267;51,000000;0,635417;0,541667;0,270833;0,177083
79;57375,054306;-9100,052257;27577,924415;48275,002049;13,000000;-65,484309;-14,250000;0,500000;0,260417;0,322917;0,458333
790;66833,284178;-32904,986670;5427,377007;33928,297509;63,000000;-89,281575;11,000000;0,218750;0,458333;0,260417;0,270833
791;67171,883055;-10543,069607;22599,508258;56628,813449;41,000000;-40,731967;33,000000;0,416667;0,239583;0,572917;0,281250
792;67573,635689;-37496,223360;6023,357259;30077,412329;43,000000;-91,396734;31,000000;0,270833;0,541667;0,260417;0,208333
793;68736,352915;-26396,282038;20651,030971;42340,070877;47,000000;-74,896571;29,000000;0,447917;0,531250;0,239583;0,250000
794;55202,764562;-22220,991120;14262,253052;32981,773442;59,000000;-61,660338;19,750000;0,364583;0,677083;0,156250;0,312500
795;61004,639163;11537,163086;51536,836444;72541,802248;63,000000;-44,497888;51,000000;0,635417;0,270833;0,552083;0,218750
796;60849,915962;1753,875153;35643,706685;62603,791116;61,000000;-43,102064;37,000000;0,500000;0,312500;0,583333;0,281250
797;57695,262525;-5426,457800;20638,352174;52268,804725;61,000000;-35,586306;33,000000;0,354167;0,177083;0,645833;0,229167
798;56043,262769;-5327,314112;23378,083672;50715,948657;47,000000;-47,562071;49,000000;0,468750;0,197917;0,614583;0,208333
799;53216,660216;3598,891701;29587,514091;56815,551918;53,000000;-41,020394;27,000000;0,468750;0,114583;0,739583;0,270833
8;59629,789485;-7142,170465;27011,812707;52487,619021;-25,000000;-41,054300;1,000000;0,531250;0,354167;0,437500;0,489583
80;61753,721365;-6980,284007;32464,616244;54773,437358;27,000000;-84,421612;2,500000;0,531250;0,354167;0,322917;0,458333
800;60201,291117;-17334,698844;24337,360774;42866,592273;53,000000;-52,700693;37,750000;0,416667;0,583333;0,250000;0,250000
801;69891,375186;-17652,998907;39980,508964;52238,376278;51,000000;-41,918485;31,000000;0,531250;0,687500;0,114583;0,229167
802;65674,335746;-38036,596090;11616,558671;27637,739656;47,000000;-83,327480;23,000000;0,302083;0,562500;0,197917;0,239583
803;59781,597700;-21065,897150;10866,641580;38715,700550;47,000000;-76,960022;21,000000;0,333333;0,437500;0,354167;0,291667
804;56946,374819;-9100,704290;23636,905864;47845,670529;51,000000;-40,942115;43,000000;0,375000;0,270833;0,541667;0,187500
805;65538,543163;-36543,196236;8139,457521;28995,346927;43,000000;-93,000221;13,000000;0,312500;0,385417;0,333333;0,250000
806;63415,201501;-306,969345;48572,251228;63108,232156;67,000000;-14,355773;51,000000;0,614583;0,562500;0,281250;0,208333
807;70937,150733;-35577,734730;6202,877792;35359,416003;59,000000;-91,276257;5,000000;0,250000;0,375000;0,281250;0,250000
808;67791,469289;-19273,620236;5423,199797;48517,849053;37,000000;-29,764988;37,000000;0,302083;0,260417;0,625000;0,197917
809;53137,927130;4376,615387;31935,662990;57514,542517;41,000000;-37,862272;41,000000;0,510417;0,114583;0,750000;0,239583
81;56354,959826;-1556,578738;35905,217280;54798,381088;5,000000;-64,171176;11,750000;0,479167;0,281250;0,354167;0,447917
810;54520,489568;-12616,440306;32198,373022;41904,049261;55,000000;-46,913399;25,000000;0,531250;0,604167;0,125000;0,281250
811;70323,866828;-41637,801290;5448,985192;28686,065538;49,000000;-95,000000;23,000000;0,239583;0,437500;0,239583;0,187500
812;60244,356707;-27631,868363;13151,443110;32612,488344;63,000000;-75,687378;39,000000;0,291667;0,583333;0,187500;0,187500
813;67866,709543;-15174,393248;18089,201192;52692,316294;53,000000;-41,155206;55,000000;0,385417;0,281250;0,604167;0,156250
814;66947,470012;-34625,929428;4898,025427;32321,540583;53,000000;-93,309100;29,000000;0,260417;0,489583;0,302083;0,197917
815;72870,418357;-7777,142465;50068,688259;65093,275892;63,000000;-25,638250;49,000000;0,625000;0,572917;0,260417;0,229167
816;59983,441342;-5044,782039;46592,134115;54938,659303;51,000000;-34,820054;59,000000;0,677083;0,593750;0,229167;0,156250
817;57488,254941;-27721,941430;11702,932509;29766,313511;51,000000;-75,901828;49,000000;0,333333;0,593750;0,218750;0,208333
818;69696,039113;-21610,459848;4404,062005;48085,579265;65,000000;-29,257044;33,000000;0,177083;0,208333;0,593750;0,229167
819;65447,442344;-14996,876208;8956,990817;50450,566136;55,000000;-24,557791;45,000000;0,229167;0,135417;0,697917;0,156250
82;54396,961921;-2621,552027;33148,256370;51775,409894;-1,000000;-52,111008;-2,750000;0,489583;0,312500;0,416667;0,489583
820;61038,586330;-23789,373341;26205,172648;37249,212988;67,000000;-55,074737;39,750000;0,458333;0,656250;0,187500;0,197917
821;70056,497881;-29429,917261;25409,565083;40626,580620;55,000000;-66,064630;41,000000;0,427083;0,666667;0,156250;0,187500
822;63037,918829;-31382,865499;6894,036048;31655,053330;59,000000;-71,399020;47,000000;0,239583;0,520833;0,322917;0,125000
823;66724,931262;-8397,117237;42661,527104;58327,814025;39,000000;-48,293482;37,750000;0,552083;0,520833;0,270833;0,197917
824;63945,870594;-13216,440943;7985,324694;50729,429652;61,000000;-25,629346;39,000000;0,281250;0,218750;0,645833;0,187500
825;56729,119816;-1245,827551;27807,274777;55483,292265;47,000000;-41,766231;37,750000;0,489583;0,145833;0,677083;0,208333
826;54981,837878;1680,334717;30696,248256;56662,172595;45,000000;-44,136197;45,000000;0,510417;0,125000;0,697917;0,229167
827;67133,316255;-15011,084024;36921,978395;52122,232231;49,000000;-56,665380;45,000000;0,500000;0,645833;0,187500;0,239583
828;64804,511154;-13573,529362;11190,229786;51230,981792;53,000000;-33,615934;37,000000;0,333333;0,125000;0,635417;0,208333
829;59714,647753;-3366,691994;15694,275548;56347,955759;53,000000;-30,390777;35,000000;0,385417;0,072917;0,739583;0,270833
83;58297,706441;-14792,302035;14741,073316;43505,404405;25,000000;-86,226777;1,750000;0,447917;0,343750;0,322917;0,447917
830;57248,996059;-2616,741117;33412,491848;54632,254942;49,000000;-43,825971;63,000000;0,510417;0,312500;0,489583;0,177083
831;62065,285159;-6717,391822;39914,407114;55347,893337;75,000000;-44,690824;47,000000;0,552083;0,489583;0,375000;0,197917
832;59432,669379;2275,685539;35619,275455;61708,354917;41,000000;-46,011028;57,000000;0,531250;0,197917;0,697917;0,187500
833;63580,704739;-11670,304456;7083,933243;51910,400284;51,000000;-17,390676;35,000000;0,270833;0,145833;0,739583;0,250000
834;60142,992496;447,892850;39066,186046;60590,885347;51,000000;-52,149531;47,000000;0,500000;0,229167;0,593750;0,229167
835;65850,788472;-13653,106362;41838,461672;52197,682109;47,000000;-35,846199;53,000000;0,541667;0,708333;0,177083;0,177083
836;70324,520613;-12877,845446;43101,024905;57446,675167;63,000000;-27,705857;35,750000;0,562500;0,635417;0,197917;0,281250
837;70191,327645;-10631,368749;43804,210168;59559,958896;63,000000;-34,146038;45,000000;0,531250;0,583333;0,239583;0,218750
838;67286,972778;-5025,295606;51745,038770;62261,677172;57,000000;-29,873952;33,000000;0,656250;0,645833;0,166667;0,322917
839;66472,324339;-16958,075083;40105,471905;49514,249256;57,000000;-35,500620;39,000000;0,531250;0,739583;0,166667;0,250000
84;56162,082902;-6514,746175;19738,850882;49647,336728;7,000000;-80,271271;-17,500000;0,406250;0,364583;0,281250;0,572917
840;56905,094633;-3388,910602;28064,660476;53516,184031;57,000000;-45,409658;41,750000;0,458333;0,218750;0,572917;0,239583
841;69060,319245;-32337,126517;12356,217745;36723,192729;51,000000;-80,924891;29,000000;0,354167;0,677083;0,177083;0,312500
842;59603,668171;-23423,156056;21880,808199;36180,512115;59,000000;-63,331816;29,000000;0,427083;0,697917;0,145833;0,291667
843;58360,372049;6120,081385;35286,453981;64480,453434;61,000000;-38,101811;49,750000;0,479167;0,072917;0,718750;0,166667
844;68786,827420;-32898,200666;9105,876911;35888,626754;47,000000;-88,472865;29,000000;0,302083;0,520833;0,270833;0,239583
845;68754,624900;-11624,321292;48153,972621;57130,303608;53,000000;-25,138159;35,750000;0,604167;0,604167;0,197917;0,218750
846;61450,540137;-22277,503787;22571,006993;39173,036350;77,000000;-62,955236;37,000000;0,364583;0,645833;0,166667;0,218750
847;66640,957409;-36637,808158;6130,070322;30003,149251;53,000000;-89,856274;17,000000;0,270833;0,531250;0,197917;0,239583
848;59344,525995;4749,808883;33711,827153;64094,334877;53,000000;-31,442408;51,000000;0,458333;0,145833;0,750000;0,218750
849;58162,730561;-13589,477964;32062,738348;44573,252597;45,000000;-50,514585;37,000000;0,520833;0,552083;0,187500;0,218750
85;70699,925325;-25676,093625;10460,368626;45023,831700;15,000000;-91,000000;4,500000;0,447917;0,291667;0,291667;0,468750
850;67298,247165;-6074,812419;21612,204891;61223,434746;65,000000;-24,471613;35,750000;0,395833;0,093750;0,718750;0,229167
851;62981,989130;-1590,865338;37582,171526;61391,123792;51,000000;-48,055108;29,000000;0,500000;0,281250;0,500000;0,281250
852;71395,134875;-17460,123441;37932,297579;53935,011434;73,000000;-32,833569;47,000000;0,500000;0,656250;0,208333;0,229167
853;61933,404107;-1810,707085;39919,917863;60122,697022;41,000000;-37,015322;47,000000;0,510417;0,395833;0,447917;0,229167
854;67343,614646;-18526,616051;11220,698245;48816,998594;49,000000;-29,565709;39,000000;0,302083;0,250000;0,625000;0,197917
855;59811,422217;-4854,116356;13136,358898;54957,305860;63,000000;-23,543422;47,000000;0,343750;0,125000;0,760417;0,208333
