episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_price_idx,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_grid_power,env_grid_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0,env_delta_ph,env_delta_ph_norm,env_delta_ph_idx
168,20,0.5949991485231946,0.0,0.0,0.0,0,17840.8600606,1.0,17840.8600606,1,0.0,1.0,0.0,0,0.015187696524384476,0,13684.189553699998,0.0,0.0,0,0.0,1.0,0.0,0,26.4916076829,0,17840.8600606,1,17840.8600606,1,17840.8600606,1,31525.0496143,1,0.0,0,-13684.189553699998,0,,1.0,-1.0,-0.03815789778,1.0,0.5,-13684.189553699998,-0.045613965178999995,-1.0
168,21,0.5949991485231946,0.0,0.0,0.0,0,22535.4467759,1.0,22535.4467759,1,0.0,1.0,0.0,0,0.015187696524384476,0,11447.369333999999,0.0,0.0,0,0.0,1.0,0.0,0,29.7376593409,1,22535.4467759,1,22535.4467759,1,22535.4467759,1,33982.8161099,1,0.0,0,-11447.369333999999,0,,1.0,-1.0,-0.056533411608,1.0,0.5,-11447.369333999999,-0.03815789778,-1.0
168,22,0.5949991485231946,0.0,0.0,0.0,0,12593.041313400001,0.0,0.0,1,0.0,0.0,0.0,0,0.015187696524384476,0,29553.0647958,0.0,0.0,0,0.0,1.0,0.0,0,33.526002895,1,12593.041313400001,1,0.0,0,0.0,0,29553.0647958,1,0.0,0,-29553.0647958,0,,1.0,1.0,-0.053156856676,-1.0,0.5,-16960.0234824,-0.056533411608,-1.0
168,23,0.5949991485231946,0.0,1.0,0.0,0,23635.761317099998,1.0,23635.761317099998,1,0.0,1.0,0.0,0,0.015187696524384476,0,15947.0570028,0.0,0.0,0,4000.0,0.0,4000.0,0,31.7898472462,1,23635.761317099998,1,23635.761317099998,1,23635.761317099998,1,35582.8183199,1,0.0,0,-11947.0570028,0,,-1.0,-1.0,-0.029058763832333353,1.0,-1.0,-11947.0570028,-0.039823523342666665,-1.0
168,24,0.5949991485231946,0.0,0.0,0.0,0,35014.893372700004,1.0,35014.893372700004,1,8717.629149700006,1.0,-8717.629149700006,0,0.035826023109848504,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,27.7702913831,1,35014.893372700004,1,35014.893372700004,1,35014.893372700004,1,35014.893372700004,1,0.0,0,0.0,0,,-1.0,-1.0,0.2215047575765387,1.0,0.5,0.0,0.0,0.0
168,25,0.5949991485231946,827.8804883,1.0,827.8804883,1,26344.2828541,0.0,0.0,1,95264.8603284,2.0,15132.912161600008,0,0.0,0,80131.9481668,1.0,80131.9481668,1,0.0,1.0,0.0,0,62.695802305,1,27172.163342400003,1,827.8804883,1,96092.7408167,1,96092.7408167,1,80131.9481668,1,0.0,0,,-1.0,1.0,-1.0,-1.0,0.5,-68920.5774743,-0.22973525824766663,-1.0
168,26,0.5949991485231946,1461.5034252,0.0,0.0,1,19661.9734975,0.0,0.0,1,0.0,1.0,0.0,0,0.0,0,96980.3482091,1.0,96980.3482091,1,0.0,1.0,0.0,0,75.2283916097,1,21123.4769227,1,0.0,0,96980.3482091,1,96980.3482091,1,96980.3482091,1,0.0,0,,1.0,1.0,-0.25991005171500003,-1.0,0.5,-75856.87128640001,-0.25285623762133336,-1.0
168,27,0.5949991485231946,1778.4829722,0.0,0.0,1,10920.8722812,1.0,10920.8722812,1,0.0,0.0,0.0,0,0.0,0,79751.4984867,0.0,0.0,0,0.0,1.0,0.0,0,66.7022716308,1,12699.3552534,1,10920.8722812,1,10920.8722812,1,90672.3707679,1,0.0,0,-79751.4984867,0,,1.0,-1.0,-0.21900763876699997,-1.0,0.5,-77973.0155145,-0.25991005171500003,-1.0
168,28,0.5949991485231946,2633.5451608,0.0,0.0,1,21148.161897,0.0,0.0,1,0.0,1.0,0.0,0,0.0,0,89483.99868789999,1.0,89483.99868789999,1,0.0,1.0,0.0,0,61.9274695607,1,23781.707057800002,1,0.0,0,89483.99868789999,1,89483.99868789999,1,89483.99868789999,1,0.0,0,,1.0,1.0,-0.18305333339966667,-1.0,0.5,-65702.2916301,-0.21900763876699997,-1.0
168,29,0.5949991485231946,4107.750926299999,0.0,0.0,1,15184.135786300001,1.0,15184.135786300001,1,0.0,0.0,0.0,0,0.0,0,59023.7509462,0.0,0.0,0,0.0,1.0,0.0,0,52.5378892592,1,19291.8867126,1,15184.135786300001,1,15184.135786300001,1,74207.8867325,1,0.0,0,-59023.7509462,0,,1.0,-1.0,-0.14174268137166665,-1.0,0.5,-54916.000019900006,-0.18305333339966667,-1.0
168,30,0.5949991485231946,4964.378984399999,0.0,0.0,1,17684.5459797,0.0,0.0,1,0.0,1.0,0.0,0,0.0,0,65171.72937559999,0.0,0.0,0,0.0,1.0,0.0,0,53.8973709378,1,22648.9249641,1,0.0,0,0.0,0,65171.72937559999,1,0.0,0,-65171.72937559999,0,,1.0,1.0,-0.14735423462000002,1.0,0.5,-42522.804411499994,-0.14174268137166665,-1.0
168,31,0.5949991485231946,5472.8046846,1.0,5472.8046846,1,17221.5399647,1.0,17221.5399647,1,0.0,1.0,0.0,0,0.0,0,44206.27038600001,0.0,0.0,0,4000.0,0.0,4000.0,0,45.3501609141,1,22694.3446493,1,22694.3446493,1,22694.3446493,1,62900.61503530001,1,0.0,0,-40206.27038600001,0,,-1.0,-1.0,-0.140548585361,1.0,-1.0,-40206.27038600001,-0.13402090128666672,-1.0
168,32,0.5949991485231946,5198.171677,1.0,5198.171677,1,14030.645353,0.0,0.0,1,0.0,1.0,0.0,0,0.0,0,56195.2209613,0.0,0.0,0,4000.0,0.0,4000.0,0,35.461602455,1,19228.81703,1,5198.171677,1,5198.171677,1,57393.3926383,1,0.0,0,-52195.2209613,0,,-1.0,1.0,-0.12434835072633332,1.0,-1.0,-38164.5756083,-0.12721525202766668,-1.0
168,33,0.5949991485231946,5612.5032728999995,1.0,5612.5032728999995,1,14639.829367400002,1.0,14639.829367400002,1,37304.5052179,2.0,0.0,0,0.0,0,37304.5052179,1.0,37304.5052179,1,0.0,1.0,0.0,0,44.3935964529,1,20252.332640300003,1,20252.332640300003,1,57556.8378582,1,57556.8378582,1,37304.5052179,1,0.0,0,,-1.0,-1.0,-1.0,-1.0,0.5,-37304.5052179,-0.12434835072633332,-1.0
168,34,0.5949991485231946,5291.1351291,0.0,0.0,1,25546.1249412,0.0,0.0,1,49313.3558029,2.0,0.0,0,0.0,0,49313.3558029,0.0,0.0,0,0.0,1.0,0.0,0,45.8138522134,1,30837.2600703,1,0.0,0,0.0,0,49313.3558029,1,0.0,0,-49313.3558029,0,,1.0,1.0,-1.0,1.0,0.5,-18476.0957326,-0.06158698577533333,-1.0
168,35,0.5949991485231946,4237.9213381,0.0,0.0,1,22621.145857,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,65262.268457800004,0.0,0.0,0,4000.0,0.0,4000.0,0,57.3473975306,1,26859.0671951,1,0.0,0,0.0,0,61262.268457800004,1,0.0,0,-61262.268457800004,0,,1.0,1.0,-0.08236146114933332,-1.0,-1.0,-34403.20126270001,-0.11467733754233336,-1.0
168,36,0.5949991485231946,4337.90902,0.0,0.0,1,25969.106528,1.0,25969.106528,1,0.0,1.0,0.0,0,0.0,0,29046.347364799996,0.0,0.0,0,4000.0,0.0,4000.0,0,41.2332430211,1,30307.015548,1,25969.106528,1,25969.106528,1,51015.4538928,1,0.0,0,-25046.347364799996,0,,1.0,-1.0,-0.304241227183,1.0,-1.0,-20708.438344799997,-0.06902812781599998,-1.0
